workerid,proliferate.condition,accuracy,accuracy_bool,accuracy_finish_line,age,bonus,choices,condition,correct,correct_response,crosses,end_posision,end_position,ethnicity,failed_audio,failed_images,failed_video,feedback,gender,internal_node_id,overall_accuracy,question_order,race,response,rt,selected_position,stimulus,success,surprise_setup,time_elapsed,timeout,trial,trial_index,trial_type,view_history,error
1391,4_ramp_yellow,,1,,,,,4,True,Yes,True,,2,,,,,,,0.0-6.0-0.0,,,,Yes,3329,,stimuli/hr_ly_r_first.jpg,,,61877,,prediction_trial,10,image-button-response,,
1391,4_ramp_yellow,,,,,,,4,True,,,,,,,,,,,0.0-6.0-1.0,,,,,,,['stimuli/hr_ly_r.mp4'],,,69229,,video_trial,11,video-button-response,,
1391,4_ramp_yellow,,,,,,,4,,,,,,,,,,,,0.0-6.0-2.0,,,,0,4874,,stimuli/hr_ly_r_last.jpg,,,74105,,feedback_trial,12,image-button-response,,
1391,4_ramp_yellow,,0,,,,,4,False,No,False,,1,,,,,,,0.0-7.0-0.0,,,,Yes,2295,,stimuli/lb_hb_r_first.jpg,,,76403,,prediction_trial,13,image-button-response,,
1391,4_ramp_yellow,,,,,,,4,False,,,,,,,,,,,0.0-7.0-1.0,,,,,,,['stimuli/lb_hb_r.mp4'],,,84461,,video_trial,14,video-button-response,,
1391,4_ramp_yellow,,,,,,,4,,,,,,,,,,,,0.0-7.0-2.0,,,,0,904,,stimuli/lb_hb_r_last.jpg,,,85367,,feedback_trial,15,image-button-response,,
1391,4_ramp_yellow,,1,,,,,4,True,No,False,,0,,,,,,,0.0-8.0-0.0,,,,No,2633,,stimuli/hr_hb_r_first.jpg,,,88003,,prediction_trial,16,image-button-response,,
1391,4_ramp_yellow,,,,,,,4,True,,,,,,,,,,,0.0-8.0-1.0,,,,,,,['stimuli/hr_hb_r.mp4'],,,95392,,video_trial,17,video-button-response,,
1391,4_ramp_yellow,,,,,,,4,,,,,,,,,,,,0.0-8.0-2.0,,,,0,1134,,stimuli/hr_hb_r_last.jpg,,,96528,,feedback_trial,18,image-button-response,,
1391,4_ramp_yellow,,,,,,,4,,,,,,,,,,,,0.0-9.0,,,,0,3234,," <p> Now we will ask you to make some different predictions.</p> <p>This time, we'll ask you to select one of four images that correctly shows where the block will end up.</p>",,,99763,,surprise_quiz_instructions,19,html-button-response,,
1391,4_ramp_yellow,False,,False,,,"['<br><img src=stimuli/r_y_0.jpg style=width:273.2px></img', '<br><img src=stimuli/r_y_1.jpg style=width:273.2px></img', '<br><img src=stimuli/r_y_2.jpg style=width:273.2px></img', '<br><img src=stimuli/r_y_3.jpg style=width:273.2px></img']",4,,,,2,,,,,,,,0.0-10.0,,[0],,<br><img src=stimuli/r_y_1.jpg style=width:273.2px></img,7579,1,,,hr_ly_r,107346,,surprise_quiz,20,survey-multi-choice,,
1391,4_ramp_yellow,True,,True,,,"['<br><img src=stimuli/r_b_0.jpg style=width:273.2px></img', '<br><img src=stimuli/r_b_1.jpg style=width:273.2px></img', '<br><img src=stimuli/r_b_2.jpg style=width:273.2px></img', '<br><img src=stimuli/r_b_3.jpg style=width:273.2px></img']",4,,,,0,,,,,,,,0.0-11.0,,[0],,<br><img src=stimuli/r_b_0.jpg style=width:273.2px></img,3513,0,,,hr_hb_r,110862,,surprise_quiz,21,survey-multi-choice,,
1391,4_ramp_yellow,False,,True,,,"['<br><img src=stimuli/b_y_0.jpg style=width:273.2px></img', '<br><img src=stimuli/b_y_1.jpg style=width:273.2px></img', '<br><img src=stimuli/b_y_2.jpg style=width:273.2px></img', '<br><img src=stimuli/b_y_3.jpg style=width:273.2px></img']",4,,,,3,,,,,,,,0.0-12.0,,[0],,<br><img src=stimuli/b_y_2.jpg style=width:273.2px></img,3311,2,,,lb_ly_r,114176,,surprise_quiz,22,survey-multi-choice,,
1391,4_ramp_yellow,False,,False,,,"['<br><img src=stimuli/b_b_0.jpg style=width:273.2px></img', '<br><img src=stimuli/b_b_1.jpg style=width:273.2px></img', '<br><img src=stimuli/b_b_2.jpg style=width:273.2px></img', '<br><img src=stimuli/b_b_3.jpg style=width:273.2px></img']",4,,,,1,,,,,,,,0.0-13.0,,[0],,<br><img src=stimuli/b_b_3.jpg style=width:273.2px></img,2277,3,,,lb_hb_r,116456,,surprise_quiz,23,survey-multi-choice,,
1391,4_ramp_yellow,,,,,,,4,,,,,,,,,,,,0.0-14.0,,,,0,2238,,"<p>Thank you for participating!</p>You answered 3 out of 4 trials correctly, and will receive a $0.24 bonus.<p>Now you will complete a short survey before finishing the experiment.</p>",,,118698,,,24,html-button-response,,
1391,4_ramp_yellow,,,,51,0.24,,4,,,,,,Non-Hispanic,,,,,Female,0.0-15.0,0.75,,White,"{'age': '51', 'race': 'White', 'gender': 'Female', 'feedback': '', 'ethnicity': 'Non-Hispanic', 'other_race': '', 'other_gender': ''}",7953,,,,,126653,,exit_survey,25,survey-html-form,,
1375,4_ramp_yellow,,,,,,,4,,,,,,,[],[],[],,,0.0-0.0,,,,,,,,True,,987,False,,0,preload,,
1375,4_ramp_yellow,,,,,,,4,,,,,,,,,,,,0.0-1.0,,,,,,,,True,,3823,,,1,fullscreen,,
1375,4_ramp_yellow,,,,,,,4,,,,,,,,,,,,0.0-2.0,,,,0,4441,,"<p><b>Consent Form</b></p> <div style=""text-align:left;background-color:lightblue; padding:20px; max-width:900px;""><p><b>Description:</b> Welcome! You are invited to participate in a research study in cognitive psychology. You will be asked to perform various tasks on a computer which may include: looking at images or videos, listening to sounds, reading scenarios, or playing games. You may be asked a number of different questions about making judgments and intepreting people's actions. All information collected will remain confidential. </p> <p> <b>Risks and benefits:</b> Risks involved in this study are the same as those normally associated with using a computer (e.g., mild eye/arm strain). If you have any pre- existing conditions that might make reading and completing a computer-based survey strenuous for you, you should probably elect to not participate in this study. If at any time during the study you feel unable to participate because you are experiencing strain, you may end your participation without penalty. We cannot and do not guarantee or promise that you will receive any benefits from this study. Your decision whether or not to participate in this study will not affect your employment, medical care, and/or grades in school. </p><p><b>Time involvement:</b> Your participation in this experiment will take  5 minutes. </p><p><b> Payment:</b> If recruitment materials indicate payment (e.g., Prolific or other recruitment), you will receive compensation as indicated. </p><p><b>Subject's rights:</b> If you have read this notice and have decided to participate in this project, please understand your participation is voluntary and you have the right to withdraw your consent or discontinue participation at any time without penalty or loss of benefits to which you are otherwise entitled. You have the right to refuse to answer particular questions. Your individual privacy will be maintained in all published and written data resulting from the study. </p><p><b>Contact information:</b> If you have any questions, concerns or complaints about this research study, its procedures, or risks and benefits, you should ask the Protocol Director, (Professor Tobias Gerstenberg, Phone: (650) 725-2431; Email: gerstenberg@stanford.edu). </p><p><b>Independent contact:</b> If you are not satisfied with how this study is being conducted, or if you have any concerns, complaints, or general questions about the research or your rights as a participant, please contact the Stanford Institutional Review Board (IRB) to speak to someone independent of the research team via email at irb2-manager@lists.stanford.edu, or via phone at (650) 723-2480 or toll free at 1-866-680-2906. You can also write to the Stanford IRB, Stanford University, 3000 El Camino Real, Five Palo Alto Square, 4th Floor, Palo Alto, CA 94306. </p><p>You may want to print a copy of this consent form to keep. By clicking the button below, you acknowledge that you have read the above information, that you are 18 years of age, or older and give your consent to participate in our internet-based study and consent for us to analyze the resulting data. </p> </div><p> Do you agree with the terms of the experiment as explained above? </p>",,,8265,,,2,html-button-response,,
1375,4_ramp_yellow,,,,,,,4,,,,,,,,,,,,0.0-3.0-0.0,,,,,29399,,,,,37665,,instructions_pt1,3,instructions,"[{'page_index': 0, 'viewing_time': 3479}, {'page_index': 1, 'viewing_time': 5960}, {'page_index': 2, 'viewing_time': 3296}, {'page_index': 3, 'viewing_time': 1688}, {'page_index': 4, 'viewing_time': 4224}, {'page_index': 5, 'viewing_time': 5400}, {'page_index': 6, 'viewing_time': 3096}, {'page_index': 7, 'viewing_time': 2256}]",
1375,4_ramp_yellow,True,,,,,,4,,0,,,,,,,,,,0.0-3.0-1.0-0.0,,,,0,4576,,"<p> In this experiment, you will receive a bonus payment proportional to _________.</p>",,,42241,,comprehension_quiz,4,html-button-response,,
1375,4_ramp_yellow,True,,,,,,4,,1,,,,,,,,,,0.0-3.0-1.0-1.0,,,,1,2071,,You will be asked to predict whether objects _________.,,,44313,,comprehension_quiz,5,html-button-response,,
1375,4_ramp_yellow,,,,,,,4,,,,,,,,,,,,0.0-4.0,,,,0,943,,The experiment will now begin,,,45257,,,6,html-button-response,,
1375,4_ramp_yellow,,1,,,,,4,True,Yes,True,,3,,,,,,,0.0-5.0-0.0,,,,Yes,2824,,stimuli/lb_ly_r_first.jpg,,,48090,,prediction_trial,7,image-button-response,,
1375,4_ramp_yellow,,,,,,,4,True,,,,,,,,,,,0.0-5.0-1.0,,,,,,,['stimuli/lb_ly_r.mp4'],,,56334,,video_trial,8,video-button-response,,
1375,4_ramp_yellow,,,,,,,4,,,,,,,,,,,,0.0-5.0-2.0,,,,0,1201,,stimuli/lb_ly_r_last.jpg,,,57537,,feedback_trial,9,image-button-response,,
1375,4_ramp_yellow,,0,,,,,4,False,No,False,,1,,,,,,,0.0-6.0-0.0,,,,Yes,1671,,stimuli/lb_hb_r_first.jpg,,,59209,,prediction_trial,10,image-button-response,,
1375,4_ramp_yellow,,,,,,,4,False,,,,,,,,,,,0.0-6.0-1.0,,,,,,,['stimuli/lb_hb_r.mp4'],,,67250,,video_trial,11,video-button-response,,
1375,4_ramp_yellow,,,,,,,4,,,,,,,,,,,,0.0-6.0-2.0,,,,0,1109,,stimuli/lb_hb_r_last.jpg,,,68361,,feedback_trial,12,image-button-response,,
1375,4_ramp_yellow,,1,,,,,4,True,Yes,True,,2,,,,,,,0.0-7.0-0.0,,,,Yes,1847,,stimuli/hr_ly_r_first.jpg,,,70210,,prediction_trial,13,image-button-response,,
1375,4_ramp_yellow,,,,,,,4,True,,,,,,,,,,,0.0-7.0-1.0,,,,,,,['stimuli/hr_ly_r.mp4'],,,77533,,video_trial,14,video-button-response,,
1375,4_ramp_yellow,,,,,,,4,,,,,,,,,,,,0.0-7.0-2.0,,,,0,738,,stimuli/hr_ly_r_last.jpg,,,78273,,feedback_trial,15,image-button-response,,
1375,4_ramp_yellow,,1,,,,,4,True,No,False,,0,,,,,,,0.0-8.0-0.0,,,,No,1295,,stimuli/hr_hb_r_first.jpg,,,79569,,prediction_trial,16,image-button-response,,
1375,4_ramp_yellow,,,,,,,4,True,,,,,,,,,,,0.0-8.0-1.0,,,,,,,['stimuli/hr_hb_r.mp4'],,,86950,,video_trial,17,video-button-response,,
1375,4_ramp_yellow,,,,,,,4,,,,,,,,,,,,0.0-8.0-2.0,,,,0,1037,,stimuli/hr_hb_r_last.jpg,,,87993,,feedback_trial,18,image-button-response,,
1375,4_ramp_yellow,,,,,,,4,,,,,,,,,,,,0.0-9.0,,,,0,2880,," <p> Now we will ask you to make some different predictions.</p> <p>This time, we'll ask you to select one of four images that correctly shows where the block will end up.</p>",,,90873,,surprise_quiz_instructions,19,html-button-response,,
1375,4_ramp_yellow,True,,True,,,"['<br><img src=stimuli/r_b_0.jpg style=width:320px></img', '<br><img src=stimuli/r_b_1.jpg style=width:320px></img', '<br><img src=stimuli/r_b_2.jpg style=width:320px></img', '<br><img src=stimuli/r_b_3.jpg style=width:320px></img']",4,,,,0,,,,,,,,0.0-10.0,,[0],,<br><img src=stimuli/r_b_0.jpg style=width:320px></img,7119,0,,,hr_hb_r,97994,,surprise_quiz,20,survey-multi-choice,,
1375,4_ramp_yellow,True,,True,,,"['<br><img src=stimuli/r_y_0.jpg style=width:320px></img', '<br><img src=stimuli/r_y_1.jpg style=width:320px></img', '<br><img src=stimuli/r_y_2.jpg style=width:320px></img', '<br><img src=stimuli/r_y_3.jpg style=width:320px></img']",4,,,,2,,,,,,,,0.0-11.0,,[0],,<br><img src=stimuli/r_y_2.jpg style=width:320px></img,4118,2,,,hr_ly_r,102113,,surprise_quiz,21,survey-multi-choice,,
1375,4_ramp_yellow,True,,True,,,"['<br><img src=stimuli/b_b_0.jpg style=width:320px></img', '<br><img src=stimuli/b_b_1.jpg style=width:320px></img', '<br><img src=stimuli/b_b_2.jpg style=width:320px></img', '<br><img src=stimuli/b_b_3.jpg style=width:320px></img']",4,,,,1,,,,,,,,0.0-12.0,,[0],,<br><img src=stimuli/b_b_1.jpg style=width:320px></img,4647,1,,,lb_hb_r,106761,,surprise_quiz,22,survey-multi-choice,,
1375,4_ramp_yellow,True,,True,,,"['<br><img src=stimuli/b_y_0.jpg style=width:320px></img', '<br><img src=stimuli/b_y_1.jpg style=width:320px></img', '<br><img src=stimuli/b_y_2.jpg style=width:320px></img', '<br><img src=stimuli/b_y_3.jpg style=width:320px></img']",4,,,,3,,,,,,,,0.0-13.0,,[0],,<br><img src=stimuli/b_y_3.jpg style=width:320px></img,5431,3,,,lb_ly_r,112193,,surprise_quiz,23,survey-multi-choice,,
1375,4_ramp_yellow,,,,,,,4,,,,,,,,,,,,0.0-14.0,,,,0,2662,,"<p>Thank you for participating!</p>You answered 3 out of 4 trials correctly, and will receive a $0.24 bonus.<p>Now you will complete a short survey before finishing the experiment.</p>",,,114857,,,24,html-button-response,,
1375,4_ramp_yellow,,,,40,0.24,,4,,,,,,Non-Hispanic,,,,Seeing what color the items were and how they performed ,Male,0.0-15.0,0.75,,White,"{'age': '40', 'race': 'White', 'gender': 'Male', 'feedback': 'Seeing what color the items were and how they performed ', 'ethnicity': 'Non-Hispanic', 'other_race': '', 'other_gender': ''}",19928,,,,,134786,,exit_survey,25,survey-html-form,,
1397,4_ramp_yellow,,,,,,,4,,,,,,,[],[],[],,,0.0-0.0,,,,,,,,True,,2878,False,,0,preload,,
1397,4_ramp_yellow,,,,,,,4,,,,,,,,,,,,0.0-1.0,,,,,,,,True,,9697,,,1,fullscreen,,
1397,4_ramp_yellow,,,,,,,4,,,,,,,,,,,,0.0-2.0,,,,0,3119,,"<p><b>Consent Form</b></p> <div style=""text-align:left;background-color:lightblue; padding:20px; max-width:900px;""><p><b>Description:</b> Welcome! You are invited to participate in a research study in cognitive psychology. You will be asked to perform various tasks on a computer which may include: looking at images or videos, listening to sounds, reading scenarios, or playing games. You may be asked a number of different questions about making judgments and intepreting people's actions. All information collected will remain confidential. </p> <p> <b>Risks and benefits:</b> Risks involved in this study are the same as those normally associated with using a computer (e.g., mild eye/arm strain). If you have any pre- existing conditions that might make reading and completing a computer-based survey strenuous for you, you should probably elect to not participate in this study. If at any time during the study you feel unable to participate because you are experiencing strain, you may end your participation without penalty. We cannot and do not guarantee or promise that you will receive any benefits from this study. Your decision whether or not to participate in this study will not affect your employment, medical care, and/or grades in school. </p><p><b>Time involvement:</b> Your participation in this experiment will take  5 minutes. </p><p><b> Payment:</b> If recruitment materials indicate payment (e.g., Prolific or other recruitment), you will receive compensation as indicated. </p><p><b>Subject's rights:</b> If you have read this notice and have decided to participate in this project, please understand your participation is voluntary and you have the right to withdraw your consent or discontinue participation at any time without penalty or loss of benefits to which you are otherwise entitled. You have the right to refuse to answer particular questions. Your individual privacy will be maintained in all published and written data resulting from the study. </p><p><b>Contact information:</b> If you have any questions, concerns or complaints about this research study, its procedures, or risks and benefits, you should ask the Protocol Director, (Professor Tobias Gerstenberg, Phone: (650) 725-2431; Email: gerstenberg@stanford.edu). </p><p><b>Independent contact:</b> If you are not satisfied with how this study is being conducted, or if you have any concerns, complaints, or general questions about the research or your rights as a participant, please contact the Stanford Institutional Review Board (IRB) to speak to someone independent of the research team via email at irb2-manager@lists.stanford.edu, or via phone at (650) 723-2480 or toll free at 1-866-680-2906. You can also write to the Stanford IRB, Stanford University, 3000 El Camino Real, Five Palo Alto Square, 4th Floor, Palo Alto, CA 94306. </p><p>You may want to print a copy of this consent form to keep. By clicking the button below, you acknowledge that you have read the above information, that you are 18 years of age, or older and give your consent to participate in our internet-based study and consent for us to analyze the resulting data. </p> </div><p> Do you agree with the terms of the experiment as explained above? </p>",,,12817,,,2,html-button-response,,
1397,4_ramp_yellow,,,,,,,4,,,,,,,,,,,,0.0-3.0-0.0,,,,,24316,,,,,37134,,instructions_pt1,3,instructions,"[{'page_index': 0, 'viewing_time': 5818}, {'page_index': 1, 'viewing_time': 3068}, {'page_index': 2, 'viewing_time': 3364}, {'page_index': 3, 'viewing_time': 2055}, {'page_index': 4, 'viewing_time': 3385}, {'page_index': 5, 'viewing_time': 2137}, {'page_index': 6, 'viewing_time': 2843}, {'page_index': 7, 'viewing_time': 1647}]",
1397,4_ramp_yellow,True,,,,,,4,,0,,,,,,,,,,0.0-3.0-1.0-0.0,,,,0,4293,,"<p> In this experiment, you will receive a bonus payment proportional to _________.</p>",,,41428,,comprehension_quiz,4,html-button-response,,
1397,4_ramp_yellow,True,,,,,,4,,1,,,,,,,,,,0.0-3.0-1.0-1.0,,,,1,2341,,You will be asked to predict whether objects _________.,,,43770,,comprehension_quiz,5,html-button-response,,
1397,4_ramp_yellow,,,,,,,4,,,,,,,,,,,,0.0-4.0,,,,0,1216,,The experiment will now begin,,,44986,,,6,html-button-response,,
1397,4_ramp_yellow,,0,,,,,4,False,Yes,True,,3,,,,,,,0.0-5.0-0.0,,,,No,5206,,stimuli/lb_ly_r_first.jpg,,,50201,,prediction_trial,7,image-button-response,,
1397,4_ramp_yellow,,,,,,,4,False,,,,,,,,,,,0.0-5.0-1.0,,,,,,,['stimuli/lb_ly_r.mp4'],,,58464,,video_trial,8,video-button-response,,
1397,4_ramp_yellow,,,,,,,4,,,,,,,,,,,,0.0-5.0-2.0,,,,0,1279,,stimuli/lb_ly_r_last.jpg,,,59746,,feedback_trial,9,image-button-response,,
1397,4_ramp_yellow,,1,,,,,4,True,No,False,,0,,,,,,,0.0-6.0-0.0,,,,No,3292,,stimuli/hr_hb_r_first.jpg,,,63039,,prediction_trial,10,image-button-response,,
1397,4_ramp_yellow,,,,,,,4,True,,,,,,,,,,,0.0-6.0-1.0,,,,,,,['stimuli/hr_hb_r.mp4'],,,70425,,video_trial,11,video-button-response,,
1397,4_ramp_yellow,,,,,,,4,,,,,,,,,,,,0.0-6.0-2.0,,,,0,1318,,stimuli/hr_hb_r_last.jpg,,,71745,,feedback_trial,12,image-button-response,,
1397,4_ramp_yellow,,1,,,,,4,True,Yes,True,,2,,,,,,,0.0-7.0-0.0,,,,Yes,1491,,stimuli/hr_ly_r_first.jpg,,,73238,,prediction_trial,13,image-button-response,,
1397,4_ramp_yellow,,,,,,,4,True,,,,,,,,,,,0.0-7.0-1.0,,,,,,,['stimuli/hr_ly_r.mp4'],,,80570,,video_trial,14,video-button-response,,
1397,4_ramp_yellow,,,,,,,4,,,,,,,,,,,,0.0-7.0-2.0,,,,0,1097,,stimuli/hr_ly_r_last.jpg,,,81668,,feedback_trial,15,image-button-response,,
1397,4_ramp_yellow,,1,,,,,4,True,No,False,,1,,,,,,,0.0-8.0-0.0,,,,No,1214,,stimuli/lb_hb_r_first.jpg,,,82884,,prediction_trial,16,image-button-response,,
1397,4_ramp_yellow,,,,,,,4,True,,,,,,,,,,,0.0-8.0-1.0,,,,,,,['stimuli/lb_hb_r.mp4'],,,90932,,video_trial,17,video-button-response,,
1397,4_ramp_yellow,,,,,,,4,,,,,,,,,,,,0.0-8.0-2.0,,,,0,2507,,stimuli/lb_hb_r_last.jpg,,,93442,,feedback_trial,18,image-button-response,,
1397,4_ramp_yellow,,,,,,,4,,,,,,,,,,,,0.0-9.0,,,,0,4692,," <p> Now we will ask you to make some different predictions.</p> <p>This time, we'll ask you to select one of four images that correctly shows where the block will end up.</p>",,,98135,,surprise_quiz_instructions,19,html-button-response,,
1397,4_ramp_yellow,False,,True,,,"['<br><img src=stimuli/r_b_0.jpg style=width:307.2px></img', '<br><img src=stimuli/r_b_1.jpg style=width:307.2px></img', '<br><img src=stimuli/r_b_2.jpg style=width:307.2px></img', '<br><img src=stimuli/r_b_3.jpg style=width:307.2px></img']",4,,,,0,,,,,,,,0.0-10.0,,[0],,<br><img src=stimuli/r_b_1.jpg style=width:307.2px></img,8403,1,,,hr_hb_r,106540,,surprise_quiz,20,survey-multi-choice,,
1397,4_ramp_yellow,True,,True,,,"['<br><img src=stimuli/r_y_0.jpg style=width:307.2px></img', '<br><img src=stimuli/r_y_1.jpg style=width:307.2px></img', '<br><img src=stimuli/r_y_2.jpg style=width:307.2px></img', '<br><img src=stimuli/r_y_3.jpg style=width:307.2px></img']",4,,,,2,,,,,,,,0.0-11.0,,[0],,<br><img src=stimuli/r_y_2.jpg style=width:307.2px></img,7330,2,,,hr_ly_r,113872,,surprise_quiz,21,survey-multi-choice,,
1397,4_ramp_yellow,True,,True,,,"['<br><img src=stimuli/b_b_0.jpg style=width:307.2px></img', '<br><img src=stimuli/b_b_1.jpg style=width:307.2px></img', '<br><img src=stimuli/b_b_2.jpg style=width:307.2px></img', '<br><img src=stimuli/b_b_3.jpg style=width:307.2px></img']",4,,,,1,,,,,,,,0.0-12.0,,[0],,<br><img src=stimuli/b_b_1.jpg style=width:307.2px></img,4272,1,,,lb_hb_r,118145,,surprise_quiz,22,survey-multi-choice,,
1397,4_ramp_yellow,True,,True,,,"['<br><img src=stimuli/b_y_0.jpg style=width:307.2px></img', '<br><img src=stimuli/b_y_1.jpg style=width:307.2px></img', '<br><img src=stimuli/b_y_2.jpg style=width:307.2px></img', '<br><img src=stimuli/b_y_3.jpg style=width:307.2px></img']",4,,,,3,,,,,,,,0.0-13.0,,[0],,<br><img src=stimuli/b_y_3.jpg style=width:307.2px></img,4549,3,,,lb_ly_r,122696,,surprise_quiz,23,survey-multi-choice,,
1397,4_ramp_yellow,,,,,,,4,,,,,,,,,,,,0.0-14.0,,,,0,2197,,"<p>Thank you for participating!</p>You answered 3 out of 4 trials correctly, and will receive a $0.24 bonus.<p>Now you will complete a short survey before finishing the experiment.</p>",,,124894,,,24,html-button-response,,
1397,4_ramp_yellow,,,,31,0.24,,4,,,,,,Hispanic,,,,I noticed a pattern in speed performance according to ramp/cube colors. Very unique and interesting survey game!,Female,0.0-15.0,0.75,,White,"{'age': '31', 'race': 'White', 'gender': 'Female', 'feedback': 'I noticed a pattern in speed performance according to ramp/cube colors. Very unique and interesting survey game!', 'ethnicity': 'Hispanic', 'other_race': '', 'other_gender': ''}",39676,,,,,164571,,exit_survey,25,survey-html-form,,
1405,4_ramp_yellow,,,,,,,4,,,,,,,[],[],[],,,0.0-0.0,,,,,,,,True,,653,False,,0,preload,,
1405,4_ramp_yellow,,,,,,,4,,,,,,,,,,,,0.0-1.0,,,,,,,,True,,2634,,,1,fullscreen,,
1405,4_ramp_yellow,,,,,,,4,,,,,,,,,,,,0.0-2.0,,,,0,2241,,"<p><b>Consent Form</b></p> <div style=""text-align:left;background-color:lightblue; padding:20px; max-width:900px;""><p><b>Description:</b> Welcome! You are invited to participate in a research study in cognitive psychology. You will be asked to perform various tasks on a computer which may include: looking at images or videos, listening to sounds, reading scenarios, or playing games. You may be asked a number of different questions about making judgments and intepreting people's actions. All information collected will remain confidential. </p> <p> <b>Risks and benefits:</b> Risks involved in this study are the same as those normally associated with using a computer (e.g., mild eye/arm strain). If you have any pre- existing conditions that might make reading and completing a computer-based survey strenuous for you, you should probably elect to not participate in this study. If at any time during the study you feel unable to participate because you are experiencing strain, you may end your participation without penalty. We cannot and do not guarantee or promise that you will receive any benefits from this study. Your decision whether or not to participate in this study will not affect your employment, medical care, and/or grades in school. </p><p><b>Time involvement:</b> Your participation in this experiment will take  5 minutes. </p><p><b> Payment:</b> If recruitment materials indicate payment (e.g., Prolific or other recruitment), you will receive compensation as indicated. </p><p><b>Subject's rights:</b> If you have read this notice and have decided to participate in this project, please understand your participation is voluntary and you have the right to withdraw your consent or discontinue participation at any time without penalty or loss of benefits to which you are otherwise entitled. You have the right to refuse to answer particular questions. Your individual privacy will be maintained in all published and written data resulting from the study. </p><p><b>Contact information:</b> If you have any questions, concerns or complaints about this research study, its procedures, or risks and benefits, you should ask the Protocol Director, (Professor Tobias Gerstenberg, Phone: (650) 725-2431; Email: gerstenberg@stanford.edu). </p><p><b>Independent contact:</b> If you are not satisfied with how this study is being conducted, or if you have any concerns, complaints, or general questions about the research or your rights as a participant, please contact the Stanford Institutional Review Board (IRB) to speak to someone independent of the research team via email at irb2-manager@lists.stanford.edu, or via phone at (650) 723-2480 or toll free at 1-866-680-2906. You can also write to the Stanford IRB, Stanford University, 3000 El Camino Real, Five Palo Alto Square, 4th Floor, Palo Alto, CA 94306. </p><p>You may want to print a copy of this consent form to keep. By clicking the button below, you acknowledge that you have read the above information, that you are 18 years of age, or older and give your consent to participate in our internet-based study and consent for us to analyze the resulting data. </p> </div><p> Do you agree with the terms of the experiment as explained above? </p>",,,4879,,,2,html-button-response,,
1405,4_ramp_yellow,,,,,,,4,,,,,,,,,,,,0.0-3.0-0.0,,,,,24625,,,,,29505,,instructions_pt1,3,instructions,"[{'page_index': 0, 'viewing_time': 3120}, {'page_index': 1, 'viewing_time': 5511}, {'page_index': 2, 'viewing_time': 2532}, {'page_index': 3, 'viewing_time': 1546}, {'page_index': 4, 'viewing_time': 3812}, {'page_index': 5, 'viewing_time': 3043}, {'page_index': 6, 'viewing_time': 3076}, {'page_index': 7, 'viewing_time': 1982}]",
1405,4_ramp_yellow,True,,,,,,4,,0,,,,,,,,,,0.0-3.0-1.0-0.0,,,,0,3764,,"<p> In this experiment, you will receive a bonus payment proportional to _________.</p>",,,33271,,comprehension_quiz,4,html-button-response,,
1405,4_ramp_yellow,True,,,,,,4,,1,,,,,,,,,,0.0-3.0-1.0-1.0,,,,1,1666,,You will be asked to predict whether objects _________.,,,34939,,comprehension_quiz,5,html-button-response,,
1405,4_ramp_yellow,,,,,,,4,,,,,,,,,,,,0.0-4.0,,,,0,957,,The experiment will now begin,,,35899,,,6,html-button-response,,
1405,4_ramp_yellow,,0,,,,,4,False,No,False,,1,,,,,,,0.0-5.0-0.0,,,,Yes,2653,,stimuli/lb_hb_r_first.jpg,,,38569,,prediction_trial,7,image-button-response,,
1405,4_ramp_yellow,,,,,,,4,False,,,,,,,,,,,0.0-5.0-1.0,,,,,,,['stimuli/lb_hb_r.mp4'],,,46685,,video_trial,8,video-button-response,,
1405,4_ramp_yellow,,,,,,,4,,,,,,,,,,,,0.0-5.0-2.0,,,,0,1177,,stimuli/lb_hb_r_last.jpg,,,47865,,feedback_trial,9,image-button-response,,
1405,4_ramp_yellow,,1,,,,,4,True,No,False,,0,,,,,,,0.0-6.0-0.0,,,,No,2813,,stimuli/hr_hb_r_first.jpg,,,50680,,prediction_trial,10,image-button-response,,
1405,4_ramp_yellow,,,,,,,4,True,,,,,,,,,,,0.0-6.0-1.0,,,,,,,['stimuli/hr_hb_r.mp4'],,,58089,,video_trial,11,video-button-response,,
1405,4_ramp_yellow,,,,,,,4,,,,,,,,,,,,0.0-6.0-2.0,,,,0,1122,,stimuli/hr_hb_r_last.jpg,,,59214,,feedback_trial,12,image-button-response,,
1405,4_ramp_yellow,,1,,,,,4,True,Yes,True,,2,,,,,,,0.0-7.0-0.0,,,,Yes,2138,,stimuli/hr_ly_r_first.jpg,,,61355,,prediction_trial,13,image-button-response,,
1405,4_ramp_yellow,,,,,,,4,True,,,,,,,,,,,0.0-7.0-1.0,,,,,,,['stimuli/hr_ly_r.mp4'],,,68712,,video_trial,14,video-button-response,,
1405,4_ramp_yellow,,,,,,,4,,,,,,,,,,,,0.0-7.0-2.0,,,,0,554,,stimuli/hr_ly_r_last.jpg,,,69270,,feedback_trial,15,image-button-response,,
1405,4_ramp_yellow,,1,,,,,4,True,Yes,True,,3,,,,,,,0.0-8.0-0.0,,,,Yes,1999,,stimuli/lb_ly_r_first.jpg,,,71271,,prediction_trial,16,image-button-response,,
