workerid,proliferate.condition,accuracy,accuracy_bool,age,bonus,correct_img,correct_key,correct_response,ethnicity,failed_audio,failed_images,failed_video,feedback,gender,hidden_img,img_selected,internal_node_id,overall_accuracy,question_order,race,response,rt,rule,stimulus,success,time_elapsed,timeout,trial,trial_index,trial_type,view_history,error
454,color_on,,,,,,,,,,,,,,,,0.0-4.1-0.1,,,,,5263,light,,,59172,,instructions_pt1,10,instructions,"[{'page_index': 0, 'viewing_time': 1039}, {'page_index': 1, 'viewing_time': 1288}, {'page_index': 2, 'viewing_time': 1000}, {'page_index': 3, 'viewing_time': 848}, {'page_index': 4, 'viewing_time': 1088}]",
454,color_on,True,,,,,,j,,,,,,,,,0.0-4.1-1.1-0.1,,,,j,1226,light,blicket_images/red_pyramid.jpg,,60399,,comprehension_quiz,11,image-keyboard-response,,
454,color_on,True,,,,,, ,,,,,,,,,0.0-4.1-1.1-1.1,,,, ,1251,light,blicket_images/red_pyramid_on.jpg,,61652,,comprehension_quiz,12,image-keyboard-response,,
454,color_on,True,,,,,,f,,,,,,,,,0.0-4.1-1.1-2.1,,,,f,928,light,blicket_images/purple_prism.jpg,,62581,,comprehension_quiz,13,image-keyboard-response,,
454,color_on,True,,,,,, ,,,,,,,,,0.0-4.1-1.1-3.1,,,, ,711,light,blicket_images/purple_prism_off.jpg,,63294,,comprehension_quiz,14,image-keyboard-response,,
454,color_on,,,,,,,,,,,,,,,,0.0-5.0,,,,,29158,light,,,92452,,,15,instructions,"[{'page_index': 0, 'viewing_time': 14581}, {'page_index': 1, 'viewing_time': 1833}, {'page_index': 2, 'viewing_time': 736}, {'page_index': 3, 'viewing_time': 1272}, {'page_index': 4, 'viewing_time': 751}, {'page_index': 5, 'viewing_time': 4129}, {'page_index': 6, 'viewing_time': 3112}, {'page_index': 7, 'viewing_time': 1736}, {'page_index': 8, 'viewing_time': 1008}]",
454,color_on,False,0,,,,f,off,,,,,,,,,0.0-6.0,,,,j,3247,light,blicket_images/dc.jpg,,95700,,blicket,16,image-keyboard-response,,
454,color_on,,,,,,,,,,,,,,blicket_images/dc.jpg,,0.0-7.0,,,, ,1418,light,blicket_images/dc_off.jpg,,97121,,feedback,17,image-keyboard-response,,
454,color_on,True,1,,,,j,on,,,,,,,,,0.0-8.0,,,,j,1734,light,blicket_images/ls.jpg,,98856,,blicket,18,image-keyboard-response,,
454,color_on,,,,,,,,,,,,,,blicket_images/ls.jpg,,0.0-9.0,,,, ,1534,light,blicket_images/ls_on.jpg,,100392,,feedback,19,image-keyboard-response,,
454,color_on,True,1,,,,f,off,,,,,,,,,0.0-10.0,,,,f,987,light,blicket_images/ds.jpg,,101381,,blicket,20,image-keyboard-response,,
454,color_on,,,,,,,,,,,,,,blicket_images/ds.jpg,,0.0-11.0,,,, ,798,light,blicket_images/ds_off.jpg,,102180,,feedback,21,image-keyboard-response,,
454,color_on,True,1,,,,f,off,,,,,,,,,0.0-12.0,,,,f,1779,light,blicket_images/dc.jpg,,103960,,blicket,22,image-keyboard-response,,
454,color_on,,,,,,,,,,,,,,blicket_images/dc.jpg,,0.0-13.0,,,, ,684,light,blicket_images/dc_off.jpg,,104645,,feedback,23,image-keyboard-response,,
454,color_on,True,1,,,,j,on,,,,,,,,,0.0-14.0,,,,j,800,light,blicket_images/lc.jpg,,105447,,blicket,24,image-keyboard-response,,
454,color_on,,,,,,,,,,,,,,blicket_images/lc.jpg,,0.0-15.0,,,, ,873,light,blicket_images/lc_on.jpg,,106329,,feedback,25,image-keyboard-response,,
454,color_on,True,1,,,,f,off,,,,,,,,,0.0-16.0,,,,f,962,light,blicket_images/dc.jpg,,107292,,blicket,26,image-keyboard-response,,
454,color_on,,,,,,,,,,,,,,blicket_images/dc.jpg,,0.0-17.0,,,, ,622,light,blicket_images/dc_off.jpg,,107915,,feedback,27,image-keyboard-response,,
454,color_on,True,1,,,,j,on,,,,,,,,,0.0-18.0,,,,j,853,light,blicket_images/ls.jpg,,108771,,blicket,28,image-keyboard-response,,
454,color_on,,,,,,,,,,,,,,blicket_images/ls.jpg,,0.0-19.0,,,, ,1428,light,blicket_images/ls_on.jpg,,110200,,feedback,29,image-keyboard-response,,
454,color_on,True,1,,,,f,off,,,,,,,,,0.0-20.0,,,,f,1436,light,blicket_images/ds.jpg,,111637,,blicket,30,image-keyboard-response,,
454,color_on,,,,,,,,,,,,,,blicket_images/ds.jpg,,0.0-21.0,,,, ,701,light,blicket_images/ds_off.jpg,,112340,,feedback,31,image-keyboard-response,,
454,color_on,True,1,,,,j,on,,,,,,,,,0.0-22.0,,,,j,816,light,blicket_images/ls.jpg,,113158,,blicket,32,image-keyboard-response,,
454,color_on,,,,,,,,,,,,,,blicket_images/ls.jpg,,0.0-23.0,,,, ,632,light,blicket_images/ls_on.jpg,,113791,,feedback,33,image-keyboard-response,,
454,color_on,True,1,,,,j,on,,,,,,,,,0.0-24.0,,,,j,755,light,blicket_images/lc.jpg,,114547,,blicket,34,image-keyboard-response,,
454,color_on,,,,,,,,,,,,,,blicket_images/lc.jpg,,0.0-25.0,,,, ,477,light,blicket_images/lc_on.jpg,,115026,,feedback,35,image-keyboard-response,,
454,color_on,True,1,,,,f,off,,,,,,,,,0.0-26.0,,,,f,893,light,blicket_images/dc.jpg,,115920,,blicket,36,image-keyboard-response,,
454,color_on,,,,,,,,,,,,,,blicket_images/dc.jpg,,0.0-27.0,,,, ,626,light,blicket_images/dc_off.jpg,,116548,,feedback,37,image-keyboard-response,,
454,color_on,True,1,,,,j,on,,,,,,,,,0.0-28.0,,,,j,938,light,blicket_images/ls.jpg,,117488,,blicket,38,image-keyboard-response,,
454,color_on,,,,,,,,,,,,,,blicket_images/ls.jpg,,0.0-29.0,,,, ,506,light,blicket_images/ls_on.jpg,,117996,,feedback,39,image-keyboard-response,,
454,color_on,True,1,,,,j,on,,,,,,,,,0.0-30.0,,,,j,886,light,blicket_images/lc.jpg,,118883,,blicket,40,image-keyboard-response,,
454,color_on,,,,,,,,,,,,,,blicket_images/lc.jpg,,0.0-31.0,,,, ,464,light,blicket_images/lc_on.jpg,,119349,,feedback,41,image-keyboard-response,,
454,color_on,True,1,,,,f,off,,,,,,,,,0.0-32.0,,,,f,723,light,blicket_images/ds.jpg,,120073,,blicket,42,image-keyboard-response,,
454,color_on,,,,,,,,,,,,,,blicket_images/ds.jpg,,0.0-33.0,,,, ,546,light,blicket_images/ds_off.jpg,,120630,,feedback,43,image-keyboard-response,,
454,color_on,True,1,,,,f,off,,,,,,,,,0.0-34.0,,,,f,770,light,blicket_images/dc.jpg,,121401,,blicket,44,image-keyboard-response,,
454,color_on,,,,,,,,,,,,,,blicket_images/dc.jpg,,0.0-35.0,,,, ,597,light,blicket_images/dc_off.jpg,,121999,,feedback,45,image-keyboard-response,,
454,color_on,True,1,,,,j,on,,,,,,,,,0.0-36.0,,,,j,782,light,blicket_images/ls.jpg,,122782,,blicket,46,image-keyboard-response,,
454,color_on,,,,,,,,,,,,,,blicket_images/ls.jpg,,0.0-37.0,,,, ,437,light,blicket_images/ls_on.jpg,,123221,,feedback,47,image-keyboard-response,,
454,color_on,False,0,,,blicket_images/ls.jpg,,ls,,,,,,,,blicket_images/lc.jpg,0.0-38.0,,,,lc,2940,light,"Which of these options shows the image from the last trial, that you just saw?",,126164,,pop_quiz,48,html-button-response,,
454,color_on,True,1,,,,,"['lc', 'ls']",,,,,,,,,0.0-39.0,,[0],,"['lc', 'ls']",4420,light,,,130589,,rule_question,49,survey-multi-select,,
454,color_on,,,,,,,,,,,,,,,,0.0-40.0,,,,0,2293,light,"<p>Thank you for participating!</p>You answered 15 out of 16 trials correctly, and will recieve a $0.75 bonus.<p>Now you will complete a short survey before finishing the experiment.</p>",,132884,,,50,html-button-response,,
454,color_on,,,42,0.75,,,,Non-Hispanic,,,,I made sure to learn which ones were the Blickets and what the rule was for making the machine come on,Female,,,0.0-41.0,0.9375,,White,"{'age': '42', 'race': 'White', 'gender': 'Female', 'feedback': 'I made sure to learn which ones were the Blickets and what the rule was for making the machine come on', 'ethnicity': 'Non-Hispanic', 'other_race': '', 'other_gender': ''}",23262,light,,,156148,,exit_survey,51,survey-html-form,,
440,color_on,,,,,,,,,[],[],[],,,,,0.0-0.0,,,,,,light,,True,276,False,,0,preload,,
440,color_on,,,,,,,,,[],[],[],,,,,0.0-1.0,,,,,,light,,True,501,False,,1,preload,,
440,color_on,,,,,,,,,,,,,,,,0.0-2.0,,,,,,light,,True,3136,,,2,fullscreen,,
440,color_on,,,,,,,,,,,,,,,,0.0-3.0,,,,0,1953,light,"<p><b>Consent Form</b></p> <div style=""text-align:left;background-color:lightblue; padding:20px; max-width:900px;""><p><b>Description:</b> Welcome! You are invited to participate in a research study in cognitive psychology. You will be asked to perform various tasks on a computer which may include: looking at images or videos, listening to sounds, reading scenarios, or playing games. You may be asked a number of different questions about making judgments and intepreting people's actions. All information collected will remain confidential. </p> <p> <b>Risks and benefits:</b> Risks involved in this study are the same as those normally associated with using a computer (e.g., mild eye/arm strain). If you have any pre- existing conditions that might make reading and completing a computer-based survey strenuous for you, you should probably elect to not participate in this study. If at any time during the study you feel unable to participate because you are experiencing strain, you may end your participation without penalty. We cannot and do not guarantee or promise that you will receive any benefits from this study. Your decision whether or not to participate in this study will not affect your employment, medical care, and/or grades in school. </p><p><b>Time involvement:</b> Your participation in this experiment will take  5 minutes. </p><p><b> Payment:</b> If recruitment materials indicate payment (e.g., Prolific or other recruitment), you will receive compensation as indicated. </p><p><b>Subject's rights:</b> If you have read this notice and have decided to participate in this project, please understand your participation is voluntary and you have the right to withdraw your consent or discontinue participation at any time without penalty or loss of benefits to which you are otherwise entitled. You have the right to refuse to answer particular questions. Your individual privacy will be maintained in all published and written data resulting from the study. </p><p><b>Contact information:</b> If you have any questions, concerns or complaints about this research study, its procedures, or risks and benefits, you should ask the Protocol Director, (Professor Tobias Gerstenberg, Phone: (650) 725-2431; Email: gerstenberg@stanford.edu). </p><p><b>Independent contact:</b> If you are not satisfied with how this study is being conducted, or if you have any concerns, complaints, or general questions about the research or your rights as a participant, please contact the Stanford Institutional Review Board (IRB) to speak to someone independent of the research team via email at irb2-manager@lists.stanford.edu, or via phone at (650) 723-2480 or toll free at 1-866-680-2906. You can also write to the Stanford IRB, Stanford University, 3000 El Camino Real, Five Palo Alto Square, 4th Floor, Palo Alto, CA 94306. </p><p>You may want to print a copy of this consent form to keep. By clicking the button below, you acknowledge that you have read the above information, that you are 18 years of age, or older and give your consent to participate in our internet-based study and consent for us to analyze the resulting data. </p> </div><p> Do you agree with the terms of the experiment as explained above? </p>",,5090,,,3,html-button-response,,
440,color_on,,,,,,,,,,,,,,,,0.0-4.0-0.0,,,,,18847,light,,,23937,,instructions_pt1,4,instructions,"[{'page_index': 0, 'viewing_time': 3238}, {'page_index': 1, 'viewing_time': 3003}, {'page_index': 2, 'viewing_time': 3122}, {'page_index': 3, 'viewing_time': 6573}, {'page_index': 4, 'viewing_time': 2910}]",
440,color_on,True,,,,,,j,,,,,,,,,0.0-4.0-1.0-0.0,,,,j,8704,light,blicket_images/red_pyramid.jpg,,32647,,comprehension_quiz,5,image-keyboard-response,,
440,color_on,True,,,,,, ,,,,,,,,,0.0-4.0-1.0-1.0,,,, ,2097,light,blicket_images/red_pyramid_on.jpg,,34746,,comprehension_quiz,6,image-keyboard-response,,
440,color_on,True,,,,,,f,,,,,,,,,0.0-4.0-1.0-2.0,,,,f,2736,light,blicket_images/purple_prism.jpg,,37484,,comprehension_quiz,7,image-keyboard-response,,
440,color_on,True,,,,,, ,,,,,,,,,0.0-4.0-1.0-3.0,,,, ,1020,light,blicket_images/purple_prism_off.jpg,,38505,,comprehension_quiz,8,image-keyboard-response,,
440,color_on,,,,,,,,,,,,,,,,0.0-5.0,,,,,30242,light,,,68750,,,9,instructions,"[{'page_index': 0, 'viewing_time': 2124}, {'page_index': 1, 'viewing_time': 1786}, {'page_index': 2, 'viewing_time': 1942}, {'page_index': 3, 'viewing_time': 1482}, {'page_index': 4, 'viewing_time': 1666}, {'page_index': 5, 'viewing_time': 5034}, {'page_index': 6, 'viewing_time': 8663}, {'page_index': 7, 'viewing_time': 6121}, {'page_index': 8, 'viewing_time': 1423}]",
440,color_on,True,1,,,,j,on,,,,,,,,,0.0-6.0,,,,j,3976,light,blicket_images/ls.jpg,,72727,,blicket,10,image-keyboard-response,,
440,color_on,,,,,,,,,,,,,,blicket_images/ls.jpg,,0.0-7.0,,,, ,1719,light,blicket_images/ls_on.jpg,,74449,,feedback,11,image-keyboard-response,,
440,color_on,True,1,,,,f,off,,,,,,,,,0.0-8.0,,,,f,1914,light,blicket_images/dc.jpg,,76365,,blicket,12,image-keyboard-response,,
440,color_on,,,,,,,,,,,,,,blicket_images/dc.jpg,,0.0-9.0,,,, ,1445,light,blicket_images/dc_off.jpg,,77812,,feedback,13,image-keyboard-response,,
440,color_on,True,1,,,,j,on,,,,,,,,,0.0-10.0,,,,j,1338,light,blicket_images/ls.jpg,,79151,,blicket,14,image-keyboard-response,,
440,color_on,,,,,,,,,,,,,,blicket_images/ls.jpg,,0.0-11.0,,,, ,864,light,blicket_images/ls_on.jpg,,80016,,feedback,15,image-keyboard-response,,
440,color_on,False,0,,,,f,off,,,,,,,,,0.0-12.0,,,,j,1109,light,blicket_images/ds.jpg,,81129,,blicket,16,image-keyboard-response,,
440,color_on,,,,,,,,,,,,,,blicket_images/ds.jpg,,0.0-13.0,,,, ,999,light,blicket_images/ds_off.jpg,,82130,,feedback,17,image-keyboard-response,,
440,color_on,False,0,,,,j,on,,,,,,,,,0.0-14.0,,,,f,1989,light,blicket_images/lc.jpg,,84117,,blicket,18,image-keyboard-response,,
440,color_on,,,,,,,,,,,,,,blicket_images/lc.jpg,,0.0-15.0,,,, ,1487,light,blicket_images/lc_on.jpg,,85606,,feedback,19,image-keyboard-response,,
440,color_on,True,1,,,,f,off,,,,,,,,,0.0-16.0,,,,f,2968,light,blicket_images/dc.jpg,,88575,,blicket,20,image-keyboard-response,,
440,color_on,,,,,,,,,,,,,,blicket_images/dc.jpg,,0.0-17.0,,,, ,920,light,blicket_images/dc_off.jpg,,89497,,feedback,21,image-keyboard-response,,
440,color_on,True,1,,,,j,on,,,,,,,,,0.0-18.0,,,,j,1862,light,blicket_images/lc.jpg,,91361,,blicket,22,image-keyboard-response,,
440,color_on,,,,,,,,,,,,,,blicket_images/lc.jpg,,0.0-19.0,,,, ,690,light,blicket_images/lc_on.jpg,,92052,,feedback,23,image-keyboard-response,,
440,color_on,True,1,,,,j,on,,,,,,,,,0.0-20.0,,,,j,1210,light,blicket_images/ls.jpg,,93263,,blicket,24,image-keyboard-response,,
440,color_on,,,,,,,,,,,,,,blicket_images/ls.jpg,,0.0-21.0,,,, ,649,light,blicket_images/ls_on.jpg,,93913,,feedback,25,image-keyboard-response,,
440,color_on,True,1,,,,f,off,,,,,,,,,0.0-22.0,,,,f,1078,light,blicket_images/dc.jpg,,94992,,blicket,26,image-keyboard-response,,
440,color_on,,,,,,,,,,,,,,blicket_images/dc.jpg,,0.0-23.0,,,, ,661,light,blicket_images/dc_off.jpg,,95658,,feedback,27,image-keyboard-response,,
440,color_on,True,1,,,,j,on,,,,,,,,,0.0-24.0,,,,j,1028,light,blicket_images/lc.jpg,,96689,,blicket,28,image-keyboard-response,,
440,color_on,,,,,,,,,,,,,,blicket_images/lc.jpg,,0.0-25.0,,,, ,649,light,blicket_images/lc_on.jpg,,97339,,feedback,29,image-keyboard-response,,
440,color_on,True,1,,,,f,off,,,,,,,,,0.0-26.0,,,,f,1092,light,blicket_images/ds.jpg,,98433,,blicket,30,image-keyboard-response,,
440,color_on,,,,,,,,,,,,,,blicket_images/ds.jpg,,0.0-27.0,,,, ,611,light,blicket_images/ds_off.jpg,,99045,,feedback,31,image-keyboard-response,,
440,color_on,True,1,,,,j,on,,,,,,,,,0.0-28.0,,,,j,932,light,blicket_images/ls.jpg,,99978,,blicket,32,image-keyboard-response,,
440,color_on,,,,,,,,,,,,,,blicket_images/ls.jpg,,0.0-29.0,,,, ,546,light,blicket_images/ls_on.jpg,,100526,,feedback,33,image-keyboard-response,,
440,color_on,True,1,,,,f,off,,,,,,,,,0.0-30.0,,,,f,1025,light,blicket_images/ds.jpg,,101552,,blicket,34,image-keyboard-response,,
440,color_on,,,,,,,,,,,,,,blicket_images/ds.jpg,,0.0-31.0,,,, ,595,light,blicket_images/ds_off.jpg,,102148,,feedback,35,image-keyboard-response,,
440,color_on,True,1,,,,j,on,,,,,,,,,0.0-32.0,,,,j,1523,light,blicket_images/lc.jpg,,103673,,blicket,36,image-keyboard-response,,
440,color_on,,,,,,,,,,,,,,blicket_images/lc.jpg,,0.0-33.0,,,, ,518,light,blicket_images/lc_on.jpg,,104193,,feedback,37,image-keyboard-response,,
440,color_on,True,1,,,,f,off,,,,,,,,,0.0-34.0,,,,f,876,light,blicket_images/ds.jpg,,105074,,blicket,38,image-keyboard-response,,
440,color_on,,,,,,,,,,,,,,blicket_images/ds.jpg,,0.0-35.0,,,, ,576,light,blicket_images/ds_off.jpg,,105652,,feedback,39,image-keyboard-response,,
440,color_on,True,1,,,,j,on,,,,,,,,,0.0-36.0,,,,j,724,light,blicket_images/lc.jpg,,106377,,blicket,40,image-keyboard-response,,
440,color_on,,,,,,,,,,,,,,blicket_images/lc.jpg,,0.0-37.0,,,, ,514,light,blicket_images/lc_on.jpg,,106892,,feedback,41,image-keyboard-response,,
440,color_on,True,1,,,blicket_images/lc.jpg,,lc,,,,,,,,blicket_images/lc.jpg,0.0-38.0,,,,lc,5663,light,"Which of these options shows the image from the last trial, that you just saw?",,112556,,pop_quiz,42,html-button-response,,
440,color_on,True,1,,,,,"['lc', 'ls']",,,,,,,,,0.0-39.0,,[0],,"['lc', 'ls']",5078,light,,,117637,,rule_question,43,survey-multi-select,,
440,color_on,,,,,,,,,,,,,,,,0.0-40.0,,,,0,4271,light,"<p>Thank you for participating!</p>You answered 14 out of 16 trials correctly, and will recieve a $0.70 bonus.<p>Now you will complete a short survey before finishing the experiment.</p>",,121909,,,44,html-button-response,,
440,color_on,,,26,0.7000000000000001,,,,Non-Hispanic,,,,color and shape,Female,,,0.0-41.0,0.875,,White,"{'age': '26', 'race': 'White', 'gender': 'Female', 'feedback': 'color and shape', 'ethnicity': 'Non-Hispanic', 'other_race': '', 'other_gender': ''}",17930,light,,,139840,,exit_survey,45,survey-html-form,,
356,color_on,,,,,,,,,[],[],[],,,,,0.0-0.0,,,,,,dark,,True,134,False,,0,preload,,
356,color_on,,,,,,,,,[],[],[],,,,,0.0-1.0,,,,,,dark,,True,268,False,,1,preload,,
356,color_on,,,,,,,,,,,,,,,,0.0-2.0,,,,,,dark,,True,2022,,,2,fullscreen,,
356,color_on,,,,,,,,,,,,,,,,0.0-3.0,,,,0,3768,dark,"<p><b>Consent Form</b></p> <div style=""text-align:left;background-color:lightblue; padding:20px; max-width:900px;""><p><b>Description:</b> Welcome! You are invited to participate in a research study in cognitive psychology. You will be asked to perform various tasks on a computer which may include: looking at images or videos, listening to sounds, reading scenarios, or playing games. You may be asked a number of different questions about making judgments and intepreting people's actions. All information collected will remain confidential. </p> <p> <b>Risks and benefits:</b> Risks involved in this study are the same as those normally associated with using a computer (e.g., mild eye/arm strain). If you have any pre- existing conditions that might make reading and completing a computer-based survey strenuous for you, you should probably elect to not participate in this study. If at any time during the study you feel unable to participate because you are experiencing strain, you may end your participation without penalty. We cannot and do not guarantee or promise that you will receive any benefits from this study. Your decision whether or not to participate in this study will not affect your employment, medical care, and/or grades in school. </p><p><b>Time involvement:</b> Your participation in this experiment will take  5 minutes. </p><p><b> Payment:</b> If recruitment materials indicate payment (e.g., Prolific or other recruitment), you will receive compensation as indicated. </p><p><b>Subject's rights:</b> If you have read this notice and have decided to participate in this project, please understand your participation is voluntary and you have the right to withdraw your consent or discontinue participation at any time without penalty or loss of benefits to which you are otherwise entitled. You have the right to refuse to answer particular questions. Your individual privacy will be maintained in all published and written data resulting from the study. </p><p><b>Contact information:</b> If you have any questions, concerns or complaints about this research study, its procedures, or risks and benefits, you should ask the Protocol Director, (Professor Tobias Gerstenberg, Phone: (650) 725-2431; Email: gerstenberg@stanford.edu). </p><p><b>Independent contact:</b> If you are not satisfied with how this study is being conducted, or if you have any concerns, complaints, or general questions about the research or your rights as a participant, please contact the Stanford Institutional Review Board (IRB) to speak to someone independent of the research team via email at irb2-manager@lists.stanford.edu, or via phone at (650) 723-2480 or toll free at 1-866-680-2906. You can also write to the Stanford IRB, Stanford University, 3000 El Camino Real, Five Palo Alto Square, 4th Floor, Palo Alto, CA 94306. </p><p>You may want to print a copy of this consent form to keep. By clicking the button below, you acknowledge that you have read the above information, that you are 18 years of age, or older and give your consent to participate in our internet-based study and consent for us to analyze the resulting data. </p> </div><p> Do you agree with the terms of the experiment as explained above? </p>",,5792,,,3,html-button-response,,
356,color_on,,,,,,,,,,,,,,,,0.0-4.0-0.0,,,,,11704,dark,,,17497,,instructions_pt1,4,instructions,"[{'page_index': 0, 'viewing_time': 3457}, {'page_index': 1, 'viewing_time': 4710}, {'page_index': 2, 'viewing_time': 1227}, {'page_index': 3, 'viewing_time': 1378}, {'page_index': 4, 'viewing_time': 930}]",
356,color_on,True,,,,,,j,,,,,,,,,0.0-4.0-1.0-0.0,,,,j,5571,dark,blicket_images/red_pyramid.jpg,,23080,,comprehension_quiz,5,image-keyboard-response,,
356,color_on,True,,,,,, ,,,,,,,,,0.0-4.0-1.0-1.0,,,, ,941,dark,blicket_images/red_pyramid_on.jpg,,24023,,comprehension_quiz,6,image-keyboard-response,,
356,color_on,True,,,,,,f,,,,,,,,,0.0-4.0-1.0-2.0,,,,f,1632,dark,blicket_images/purple_prism.jpg,,25657,,comprehension_quiz,7,image-keyboard-response,,
356,color_on,True,,,,,, ,,,,,,,,,0.0-4.0-1.0-3.0,,,, ,380,dark,blicket_images/purple_prism_off.jpg,,26039,,comprehension_quiz,8,image-keyboard-response,,
356,color_on,,,,,,,,,,,,,,,,0.0-5.0,,,,,10352,dark,,,36398,,,9,instructions,"[{'page_index': 0, 'viewing_time': 1253}, {'page_index': 1, 'viewing_time': 828}, {'page_index': 2, 'viewing_time': 461}, {'page_index': 3, 'viewing_time': 543}, {'page_index': 4, 'viewing_time': 560}, {'page_index': 5, 'viewing_time': 2851}, {'page_index': 6, 'viewing_time': 1837}, {'page_index': 7, 'viewing_time': 1369}, {'page_index': 8, 'viewing_time': 651}]",
356,color_on,False,0,,,,j,on,,,,,,,,,0.0-6.0,,,,f,3204,dark,blicket_images/dc.jpg,,39604,,blicket,10,image-keyboard-response,,
356,color_on,,,,,,,,,,,,,,blicket_images/dc.jpg,,0.0-7.0,,,, ,980,dark,blicket_images/dc_on.jpg,,40588,,feedback,11,image-keyboard-response,,
356,color_on,False,0,,,,f,off,,,,,,,,,0.0-8.0,,,,j,1865,dark,blicket_images/ls.jpg,,42454,,blicket,12,image-keyboard-response,,
356,color_on,,,,,,,,,,,,,,blicket_images/ls.jpg,,0.0-9.0,,,, ,870,dark,blicket_images/ls_off.jpg,,43326,,feedback,13,image-keyboard-response,,
356,color_on,True,1,,,,f,off,,,,,,,,,0.0-10.0,,,,f,1354,dark,blicket_images/lc.jpg,,44682,,blicket,14,image-keyboard-response,,
356,color_on,,,,,,,,,,,,,,blicket_images/lc.jpg,,0.0-11.0,,,, ,440,dark,blicket_images/lc_off.jpg,,45124,,feedback,15,image-keyboard-response,,
356,color_on,False,0,,,,j,on,,,,,,,,,0.0-12.0,,,,f,1342,dark,blicket_images/dc.jpg,,46469,,blicket,16,image-keyboard-response,,
356,color_on,,,,,,,,,,,,,,blicket_images/dc.jpg,,0.0-13.0,,,, ,705,dark,blicket_images/dc_on.jpg,,47175,,feedback,17,image-keyboard-response,,
356,color_on,False,0,,,,f,off,,,,,,,,,0.0-14.0,,,,j,431,dark,blicket_images/lc.jpg,,47608,,blicket,18,image-keyboard-response,,
356,color_on,,,,,,,,,,,,,,blicket_images/lc.jpg,,0.0-15.0,,,, ,462,dark,blicket_images/lc_off.jpg,,48079,,feedback,19,image-keyboard-response,,
356,color_on,False,0,,,,f,off,,,,,,,,,0.0-16.0,,,,j,472,dark,blicket_images/ls.jpg,,48552,,blicket,20,image-keyboard-response,,
356,color_on,,,,,,,,,,,,,,blicket_images/ls.jpg,,0.0-17.0,,,, ,400,dark,blicket_images/ls_off.jpg,,48954,,feedback,21,image-keyboard-response,,
356,color_on,True,1,,,,j,on,,,,,,,,,0.0-18.0,,,,j,339,dark,blicket_images/ds.jpg,,49295,,blicket,22,image-keyboard-response,,
356,color_on,,,,,,,,,,,,,,blicket_images/ds.jpg,,0.0-19.0,,,, ,385,dark,blicket_images/ds_on.jpg,,49681,,feedback,23,image-keyboard-response,,
356,color_on,True,1,,,,j,on,,,,,,,,,0.0-20.0,,,,j,350,dark,blicket_images/dc.jpg,,50033,,blicket,24,image-keyboard-response,,
356,color_on,,,,,,,,,,,,,,blicket_images/dc.jpg,,0.0-21.0,,,, ,423,dark,blicket_images/dc_on.jpg,,50458,,feedback,25,image-keyboard-response,,
356,color_on,False,0,,,,f,off,,,,,,,,,0.0-22.0,,,,j,348,dark,blicket_images/lc.jpg,,50809,,blicket,26,image-keyboard-response,,
356,color_on,,,,,,,,,,,,,,blicket_images/lc.jpg,,0.0-23.0,,,, ,433,dark,blicket_images/lc_off.jpg,,51243,,feedback,27,image-keyboard-response,,
356,color_on,False,0,,,,j,on,,,,,,,,,0.0-24.0,,,,f,300,dark,blicket_images/ds.jpg,,51544,,blicket,28,image-keyboard-response,,
356,color_on,,,,,,,,,,,,,,blicket_images/ds.jpg,,0.0-25.0,,,, ,409,dark,blicket_images/ds_on.jpg,,51969,,feedback,29,image-keyboard-response,,
356,color_on,False,0,,,,j,on,,,,,,,,,0.0-26.0,,,,f,333,dark,blicket_images/dc.jpg,,52304,,blicket,30,image-keyboard-response,,
356,color_on,,,,,,,,,,,,,,blicket_images/dc.jpg,,0.0-27.0,,,, ,352,dark,blicket_images/dc_on.jpg,,52657,,feedback,31,image-keyboard-response,,
356,color_on,False,0,,,,f,off,,,,,,,,,0.0-28.0,,,,j,247,dark,blicket_images/ls.jpg,,52906,,blicket,32,image-keyboard-response,,
356,color_on,,,,,,,,,,,,,,blicket_images/ls.jpg,,0.0-29.0,,,, ,610,dark,blicket_images/ls_off.jpg,,53517,,feedback,33,image-keyboard-response,,
356,color_on,False,0,,,,j,on,,,,,,,,,0.0-30.0,,,,f,233,dark,blicket_images/ds.jpg,,53752,,blicket,34,image-keyboard-response,,
356,color_on,,,,,,,,,,,,,,blicket_images/ds.jpg,,0.0-31.0,,,, ,374,dark,blicket_images/ds_on.jpg,,54128,,feedback,35,image-keyboard-response,,
356,color_on,False,0,,,,f,off,,,,,,,,,0.0-32.0,,,,j,307,dark,blicket_images/lc.jpg,,54437,,blicket,36,image-keyboard-response,,
356,color_on,,,,,,,,,,,,,,blicket_images/lc.jpg,,0.0-33.0,,,, ,457,dark,blicket_images/lc_off.jpg,,54896,,feedback,37,image-keyboard-response,,
356,color_on,True,1,,,,f,off,,,,,,,,,0.0-34.0,,,,f,259,dark,blicket_images/ls.jpg,,55157,,blicket,38,image-keyboard-response,,
356,color_on,,,,,,,,,,,,,,blicket_images/ls.jpg,,0.0-35.0,,,, ,653,dark,blicket_images/ls_off.jpg,,55811,,feedback,39,image-keyboard-response,,
356,color_on,False,0,,,,j,on,,,,,,,,,0.0-36.0,,,,f,640,dark,blicket_images/ds.jpg,,56453,,blicket,40,image-keyboard-response,,
356,color_on,,,,,,,,,,,,,,blicket_images/ds.jpg,,0.0-37.0,,,, ,485,dark,blicket_images/ds_on.jpg,,56940,,feedback,41,image-keyboard-response,,
