workerid,proliferate.condition,accuracy,accuracy_bool,age,bonus,correct_img,correct_key,correct_response,ethnicity,failed_audio,failed_images,failed_video,feedback,gender,hidden_img,img_selected,internal_node_id,overall_accuracy,question_order,race,response,rt,rule,stimulus,success,time_elapsed,timeout,trial,trial_index,trial_type,view_history,error
807,color_on,False,0,,,,,"['lc', 'ls']",,,,,,,,,0.0-10.0,,[0],,['lc'],5065,light,,,105886,,rule_question,20,survey-multi-select,,
807,color_on,,,,,,,,,,,,,,,,0.0-11.0,,,,0,4452,light,"<p>Thank you for participating!</p>You answered 2 out of 2 trials correctly, and will recieve a 5 cent bonus.<p>Now you will complete a short survey before finishing the experiment.</p>",,110341,,,21,html-button-response,,
807,color_on,,,25,0.05,,,,Non-Hispanic,,,,,Female,,,0.0-12.0,1,,White,"{'age': '25', 'race': 'White', 'gender': 'Female', 'feedback': '', 'ethnicity': 'Non-Hispanic', 'other_race': '', 'other_gender': ''}",10787,light,,,121130,,exit_survey,22,survey-html-form,,
819,color_on,,,,,,,,,[],[],[],,,,,0.0-0.0,,,,,,light,,True,318,False,,0,preload,,
819,color_on,,,,,,,,,[],[],[],,,,,0.0-1.0,,,,,,light,,True,578,False,,1,preload,,
819,color_on,,,,,,,,,,,,,,,,0.0-2.0,,,,,,light,,True,4863,,,2,fullscreen,,
819,color_on,,,,,,,,,,,,,,,,0.0-3.0,,,,0,8235,light,"<p><b>Consent Form</b></p> <div style=""text-align:left;background-color:lightblue; padding:20px; max-width:900px;""><p><b>Description:</b> Welcome! You are invited to participate in a research study in cognitive psychology. You will be asked to perform various tasks on a computer which may include: looking at images or videos, listening to sounds, reading scenarios, or playing games. You may be asked a number of different questions about making judgments and intepreting people's actions. All information collected will remain confidential. </p> <p> <b>Risks and benefits:</b> Risks involved in this study are the same as those normally associated with using a computer (e.g., mild eye/arm strain). If you have any pre- existing conditions that might make reading and completing a computer-based survey strenuous for you, you should probably elect to not participate in this study. If at any time during the study you feel unable to participate because you are experiencing strain, you may end your participation without penalty. We cannot and do not guarantee or promise that you will receive any benefits from this study. Your decision whether or not to participate in this study will not affect your employment, medical care, and/or grades in school. </p><p><b>Time involvement:</b> Your participation in this experiment will take  5 minutes. </p><p><b> Payment:</b> If recruitment materials indicate payment (e.g., Prolific or other recruitment), you will receive compensation as indicated. </p><p><b>Subject's rights:</b> If you have read this notice and have decided to participate in this project, please understand your participation is voluntary and you have the right to withdraw your consent or discontinue participation at any time without penalty or loss of benefits to which you are otherwise entitled. You have the right to refuse to answer particular questions. Your individual privacy will be maintained in all published and written data resulting from the study. </p><p><b>Contact information:</b> If you have any questions, concerns or complaints about this research study, its procedures, or risks and benefits, you should ask the Protocol Director, (Professor Tobias Gerstenberg, Phone: (650) 725-2431; Email: gerstenberg@stanford.edu). </p><p><b>Independent contact:</b> If you are not satisfied with how this study is being conducted, or if you have any concerns, complaints, or general questions about the research or your rights as a participant, please contact the Stanford Institutional Review Board (IRB) to speak to someone independent of the research team via email at irb2-manager@lists.stanford.edu, or via phone at (650) 723-2480 or toll free at 1-866-680-2906. You can also write to the Stanford IRB, Stanford University, 3000 El Camino Real, Five Palo Alto Square, 4th Floor, Palo Alto, CA 94306. </p><p>You may want to print a copy of this consent form to keep. By clicking the button below, you acknowledge that you have read the above information, that you are 18 years of age, or older and give your consent to participate in our internet-based study and consent for us to analyze the resulting data. </p> </div><p> Do you agree with the terms of the experiment as explained above? </p>",,13101,,,3,html-button-response,,
819,color_on,,,,,,,,,,,,,,,,0.0-4.0-0.0,,,,,23964,light,,,37068,,instructions_pt1,4,instructions,"[{'page_index': 0, 'viewing_time': 2992}, {'page_index': 1, 'viewing_time': 4394}, {'page_index': 2, 'viewing_time': 7139}, {'page_index': 3, 'viewing_time': 4721}, {'page_index': 4, 'viewing_time': 4718}]",
819,color_on,True,,,,,,j,,,,,,,,,0.0-4.0-1.0-0.0,,,,j,12535,light,blicket_images/red_pyramid.jpg,,49626,,comprehension_quiz,5,image-keyboard-response,,
819,color_on,True,,,,,, ,,,,,,,,,0.0-4.0-1.0-1.0,,,, ,4086,light,blicket_images/red_pyramid_on.jpg,,53718,,comprehension_quiz,6,image-keyboard-response,,
819,color_on,True,,,,,,f,,,,,,,,,0.0-4.0-1.0-2.0,,,,f,8309,light,blicket_images/purple_prism.jpg,,62031,,comprehension_quiz,7,image-keyboard-response,,
819,color_on,True,,,,,, ,,,,,,,,,0.0-4.0-1.0-3.0,,,, ,2085,light,blicket_images/purple_prism_off.jpg,,64120,,comprehension_quiz,8,image-keyboard-response,,
819,color_on,,,,,,,,,,,,,,,,0.0-5.0,,,,,427456,light,,,491582,,,9,instructions,"[{'page_index': 0, 'viewing_time': 10156}, {'page_index': 1, 'viewing_time': 2622}, {'page_index': 2, 'viewing_time': 1071}, {'page_index': 3, 'viewing_time': 1420}, {'page_index': 4, 'viewing_time': 951}, {'page_index': 5, 'viewing_time': 391805}, {'page_index': 6, 'viewing_time': 12139}, {'page_index': 7, 'viewing_time': 4899}, {'page_index': 8, 'viewing_time': 2392}]",
819,color_on,False,0,,,,f,off,,,,,,,blicket_images/ds.jpg,,0.0-6.0,,,,j,4352,light,blicket_images/ds.jpg,,495939,,blicket,10,image-keyboard-response,,
819,color_on,,,,,,,,,,,,,,blicket_images/ds.jpg,,0.0-7.0,,,, ,4145,light,blicket_images/ds_off.jpg,,500094,,feedback,11,image-keyboard-response,,
819,color_on,True,1,,,,j,on,,,,,,,blicket_images/lc.jpg,,0.0-8.0,,,,j,18600,light,blicket_images/lc.jpg,,518697,,blicket,12,image-keyboard-response,,
819,color_on,True,1,,,blicket_images/lc.jpg,,lc,,,,,,,,blicket_images/lc.jpg,0.0-9.0,,,,lc,8061,light,"Which of these options shows the image from the last trial, that you just saw?",,526763,,pop_quiz,13,html-button-response,,
819,color_on,False,0,,,,,"['lc', 'ls']",,,,,,,,,0.0-10.0,,[0],,"['dc', 'lc']",9847,light,,,536622,,rule_question,14,survey-multi-select,,
819,color_on,,,,,,,,,,,,,,,,0.0-11.0,,,,0,6941,light,"<p>Thank you for participating!</p>You answered 1 out of 2 trials correctly, and will recieve a 3 cent bonus.<p>Now you will complete a short survey before finishing the experiment.</p>",,543569,,,15,html-button-response,,
819,color_on,,,56,0.025,,,,Non-Hispanic,,,,,Female,,,0.0-12.0,0.5,,White,"{'age': '56', 'race': 'White', 'gender': 'Female', 'feedback': '', 'ethnicity': 'Non-Hispanic', 'other_race': '', 'other_gender': ''}",15225,light,,,558801,,exit_survey,16,survey-html-form,,
757,color_on,,,,,,,,,[],[],[],,,,,0.0-0.0,,,,,,dark,,True,218,False,,0,preload,,
757,color_on,,,,,,,,,[],[],[],,,,,0.0-1.0,,,,,,dark,,True,869,False,,1,preload,,
757,color_on,,,,,,,,,,,,,,,,0.0-2.0,,,,,,dark,,True,68513,,,2,fullscreen,,
757,color_on,,,,,,,,,,,,,,,,0.0-3.0,,,,0,2215,dark,"<p><b>Consent Form</b></p> <div style=""text-align:left;background-color:lightblue; padding:20px; max-width:900px;""><p><b>Description:</b> Welcome! You are invited to participate in a research study in cognitive psychology. You will be asked to perform various tasks on a computer which may include: looking at images or videos, listening to sounds, reading scenarios, or playing games. You may be asked a number of different questions about making judgments and intepreting people's actions. All information collected will remain confidential. </p> <p> <b>Risks and benefits:</b> Risks involved in this study are the same as those normally associated with using a computer (e.g., mild eye/arm strain). If you have any pre- existing conditions that might make reading and completing a computer-based survey strenuous for you, you should probably elect to not participate in this study. If at any time during the study you feel unable to participate because you are experiencing strain, you may end your participation without penalty. We cannot and do not guarantee or promise that you will receive any benefits from this study. Your decision whether or not to participate in this study will not affect your employment, medical care, and/or grades in school. </p><p><b>Time involvement:</b> Your participation in this experiment will take  5 minutes. </p><p><b> Payment:</b> If recruitment materials indicate payment (e.g., Prolific or other recruitment), you will receive compensation as indicated. </p><p><b>Subject's rights:</b> If you have read this notice and have decided to participate in this project, please understand your participation is voluntary and you have the right to withdraw your consent or discontinue participation at any time without penalty or loss of benefits to which you are otherwise entitled. You have the right to refuse to answer particular questions. Your individual privacy will be maintained in all published and written data resulting from the study. </p><p><b>Contact information:</b> If you have any questions, concerns or complaints about this research study, its procedures, or risks and benefits, you should ask the Protocol Director, (Professor Tobias Gerstenberg, Phone: (650) 725-2431; Email: gerstenberg@stanford.edu). </p><p><b>Independent contact:</b> If you are not satisfied with how this study is being conducted, or if you have any concerns, complaints, or general questions about the research or your rights as a participant, please contact the Stanford Institutional Review Board (IRB) to speak to someone independent of the research team via email at irb2-manager@lists.stanford.edu, or via phone at (650) 723-2480 or toll free at 1-866-680-2906. You can also write to the Stanford IRB, Stanford University, 3000 El Camino Real, Five Palo Alto Square, 4th Floor, Palo Alto, CA 94306. </p><p>You may want to print a copy of this consent form to keep. By clicking the button below, you acknowledge that you have read the above information, that you are 18 years of age, or older and give your consent to participate in our internet-based study and consent for us to analyze the resulting data. </p> </div><p> Do you agree with the terms of the experiment as explained above? </p>",,70730,,,3,html-button-response,,
757,color_on,,,,,,,,,,,,,,,,0.0-4.0-0.0,,,,,18512,dark,,,89243,,instructions_pt1,4,instructions,"[{'page_index': 0, 'viewing_time': 4321}, {'page_index': 1, 'viewing_time': 2072}, {'page_index': 2, 'viewing_time': 3856}, {'page_index': 3, 'viewing_time': 4202}, {'page_index': 4, 'viewing_time': 4060}]",
757,color_on,True,,,,,,j,,,,,,,,,0.0-4.0-1.0-0.0,,,,j,12442,dark,blicket_images/red_pyramid.jpg,,101696,,comprehension_quiz,5,image-keyboard-response,,
757,color_on,True,,,,,, ,,,,,,,,,0.0-4.0-1.0-1.0,,,, ,3372,dark,blicket_images/red_pyramid_on.jpg,,105071,,comprehension_quiz,6,image-keyboard-response,,
757,color_on,True,,,,,,f,,,,,,,,,0.0-4.0-1.0-2.0,,,,f,4581,dark,blicket_images/purple_prism.jpg,,109654,,comprehension_quiz,7,image-keyboard-response,,
757,color_on,True,,,,,, ,,,,,,,,,0.0-4.0-1.0-3.0,,,, ,610,dark,blicket_images/purple_prism_off.jpg,,110266,,comprehension_quiz,8,image-keyboard-response,,
757,color_on,,,,,,,,,,,,,,,,0.0-5.0,,,,,22056,dark,,,132332,,,9,instructions,"[{'page_index': 0, 'viewing_time': 3140}, {'page_index': 1, 'viewing_time': 1900}, {'page_index': 2, 'viewing_time': 844}, {'page_index': 3, 'viewing_time': 1056}, {'page_index': 4, 'viewing_time': 692}, {'page_index': 5, 'viewing_time': 8894}, {'page_index': 6, 'viewing_time': 1192}, {'page_index': 7, 'viewing_time': 3350}, {'page_index': 8, 'viewing_time': 988}]",
757,color_on,False,0,,,,f,off,,,,,,,blicket_images/lc.jpg,,0.0-6.0,,,,j,4083,dark,blicket_images/lc.jpg,,136416,,blicket,10,image-keyboard-response,,
757,color_on,,,,,,,,,,,,,,blicket_images/lc.jpg,,0.0-7.0,,,, ,1851,dark,blicket_images/lc_off.jpg,,138272,,feedback,11,image-keyboard-response,,
757,color_on,True,1,,,,j,on,,,,,,,blicket_images/dc.jpg,,0.0-8.0,,,,j,1651,dark,blicket_images/dc.jpg,,139925,,blicket,12,image-keyboard-response,,
757,color_on,True,1,,,blicket_images/dc.jpg,,dc,,,,,,,,blicket_images/dc.jpg,0.0-9.0,,,,dc,4704,dark,"Which of these options shows the image from the last trial, that you just saw?",,144632,,pop_quiz,13,html-button-response,,
757,color_on,False,0,,,,,"['dc', 'ds']",,,,,,,,,0.0-10.0,,[0],,"['dc', 'lc']",7455,dark,,,152094,,rule_question,14,survey-multi-select,,
757,color_on,,,,,,,,,,,,,,,,0.0-11.0,,,,0,3288,dark,"<p>Thank you for participating!</p>You answered 1 out of 2 trials correctly, and will recieve a 3 cent bonus.<p>Now you will complete a short survey before finishing the experiment.</p>",,155385,,,15,html-button-response,,
757,color_on,,,40,0.025,,,,Non-Hispanic,,,,,Female,,,0.0-12.0,0.5,,White,"{'age': '40', 'race': 'White', 'gender': 'Female', 'feedback': '', 'ethnicity': 'Non-Hispanic', 'other_race': '', 'other_gender': ''}",8917,dark,,,164305,,exit_survey,16,survey-html-form,,
803,color_on,,,,,,,,,[],[],[],,,,,0.0-0.0,,,,,,light,,True,457,False,,0,preload,,
803,color_on,,,,,,,,,[],[],[],,,,,0.0-1.0,,,,,,light,,True,535,False,,1,preload,,
803,color_on,,,,,,,,,,,,,,,,0.0-2.0,,,,,,light,,True,2245,,,2,fullscreen,,
803,color_on,,,,,,,,,,,,,,,,0.0-3.0,,,,0,2030,light,"<p><b>Consent Form</b></p> <div style=""text-align:left;background-color:lightblue; padding:20px; max-width:900px;""><p><b>Description:</b> Welcome! You are invited to participate in a research study in cognitive psychology. You will be asked to perform various tasks on a computer which may include: looking at images or videos, listening to sounds, reading scenarios, or playing games. You may be asked a number of different questions about making judgments and intepreting people's actions. All information collected will remain confidential. </p> <p> <b>Risks and benefits:</b> Risks involved in this study are the same as those normally associated with using a computer (e.g., mild eye/arm strain). If you have any pre- existing conditions that might make reading and completing a computer-based survey strenuous for you, you should probably elect to not participate in this study. If at any time during the study you feel unable to participate because you are experiencing strain, you may end your participation without penalty. We cannot and do not guarantee or promise that you will receive any benefits from this study. Your decision whether or not to participate in this study will not affect your employment, medical care, and/or grades in school. </p><p><b>Time involvement:</b> Your participation in this experiment will take  5 minutes. </p><p><b> Payment:</b> If recruitment materials indicate payment (e.g., Prolific or other recruitment), you will receive compensation as indicated. </p><p><b>Subject's rights:</b> If you have read this notice and have decided to participate in this project, please understand your participation is voluntary and you have the right to withdraw your consent or discontinue participation at any time without penalty or loss of benefits to which you are otherwise entitled. You have the right to refuse to answer particular questions. Your individual privacy will be maintained in all published and written data resulting from the study. </p><p><b>Contact information:</b> If you have any questions, concerns or complaints about this research study, its procedures, or risks and benefits, you should ask the Protocol Director, (Professor Tobias Gerstenberg, Phone: (650) 725-2431; Email: gerstenberg@stanford.edu). </p><p><b>Independent contact:</b> If you are not satisfied with how this study is being conducted, or if you have any concerns, complaints, or general questions about the research or your rights as a participant, please contact the Stanford Institutional Review Board (IRB) to speak to someone independent of the research team via email at irb2-manager@lists.stanford.edu, or via phone at (650) 723-2480 or toll free at 1-866-680-2906. You can also write to the Stanford IRB, Stanford University, 3000 El Camino Real, Five Palo Alto Square, 4th Floor, Palo Alto, CA 94306. </p><p>You may want to print a copy of this consent form to keep. By clicking the button below, you acknowledge that you have read the above information, that you are 18 years of age, or older and give your consent to participate in our internet-based study and consent for us to analyze the resulting data. </p> </div><p> Do you agree with the terms of the experiment as explained above? </p>",,4277,,,3,html-button-response,,
803,color_on,,,,,,,,,,,,,,,,0.0-4.0-0.0,,,,,6720,light,,,10999,,instructions_pt1,4,instructions,"[{'page_index': 0, 'viewing_time': 1675}, {'page_index': 1, 'viewing_time': 1013}, {'page_index': 2, 'viewing_time': 951}, {'page_index': 3, 'viewing_time': 1735}, {'page_index': 4, 'viewing_time': 1345}]",
803,color_on,True,,,,,,j,,,,,,,,,0.0-4.0-1.0-0.0,,,,j,6425,light,blicket_images/red_pyramid.jpg,,17427,,comprehension_quiz,5,image-keyboard-response,,
803,color_on,True,,,,,, ,,,,,,,,,0.0-4.0-1.0-1.0,,,, ,968,light,blicket_images/red_pyramid_on.jpg,,18397,,comprehension_quiz,6,image-keyboard-response,,
803,color_on,True,,,,,,f,,,,,,,,,0.0-4.0-1.0-2.0,,,,f,1942,light,blicket_images/purple_prism.jpg,,20341,,comprehension_quiz,7,image-keyboard-response,,
803,color_on,True,,,,,, ,,,,,,,,,0.0-4.0-1.0-3.0,,,, ,694,light,blicket_images/purple_prism_off.jpg,,21038,,comprehension_quiz,8,image-keyboard-response,,
803,color_on,,,,,,,,,,,,,,,,0.0-5.0,,,,,20741,light,,,41780,,,9,instructions,"[{'page_index': 0, 'viewing_time': 3881}, {'page_index': 1, 'viewing_time': 1030}, {'page_index': 2, 'viewing_time': 435}, {'page_index': 3, 'viewing_time': 857}, {'page_index': 4, 'viewing_time': 448}, {'page_index': 5, 'viewing_time': 4728}, {'page_index': 6, 'viewing_time': 4533}, {'page_index': 7, 'viewing_time': 3687}, {'page_index': 8, 'viewing_time': 1143}]",
803,color_on,True,1,,,,f,off,,,,,,,blicket_images/ds.jpg,,0.0-6.0,,,,f,2083,light,blicket_images/ds.jpg,,43865,,blicket,10,image-keyboard-response,,
803,color_on,,,,,,,,,,,,,,blicket_images/ds.jpg,,0.0-7.0,,,, ,1654,light,blicket_images/ds_off.jpg,,45522,,feedback,11,image-keyboard-response,,
803,color_on,True,1,,,,j,on,,,,,,,blicket_images/lc.jpg,,0.0-8.0,,,,j,2422,light,blicket_images/lc.jpg,,47947,,blicket,12,image-keyboard-response,,
803,color_on,False,0,,,blicket_images/lc.jpg,,lc,,,,,,,,blicket_images/ds.jpg,0.0-9.0,,,,ds,4377,light,"Which of these options shows the image from the last trial, that you just saw?",,52326,,pop_quiz,13,html-button-response,,
803,color_on,False,0,,,,,"['lc', 'ls']",,,,,,,,,0.0-10.0,,[0],,['ds'],3331,light,,,55663,,rule_question,14,survey-multi-select,,
803,color_on,,,,,,,,,,,,,,,,0.0-11.0,,,,0,4030,light,"<p>Thank you for participating!</p>You answered 2 out of 2 trials correctly, and will recieve a 5 cent bonus.<p>Now you will complete a short survey before finishing the experiment.</p>",,59698,,,15,html-button-response,,
803,color_on,,,21,0.05,,,,Non-Hispanic,,,,No factors influenced me to respond a certain way,Female,,,0.0-12.0,1,,Asian,"{'age': '21', 'race': 'Asian', 'gender': 'Female', 'feedback': 'No factors influenced me to respond a certain way', 'ethnicity': 'Non-Hispanic', 'other_race': '', 'other_gender': ''}",23832,light,,,83535,,exit_survey,16,survey-html-form,,
779,color_on,,,,,,,,,[],[],[],,,,,0.0-0.0,,,,,,light,,True,167,False,,0,preload,,
779,color_on,,,,,,,,,[],[],[],,,,,0.0-1.0,,,,,,light,,True,319,False,,1,preload,,
779,color_on,,,,,,,,,,,,,,,,0.0-2.0,,,,,,light,,True,2795,,,2,fullscreen,,
779,color_on,,,,,,,,,,,,,,,,0.0-3.0,,,,0,2234,light,"<p><b>Consent Form</b></p> <div style=""text-align:left;background-color:lightblue; padding:20px; max-width:900px;""><p><b>Description:</b> Welcome! You are invited to participate in a research study in cognitive psychology. You will be asked to perform various tasks on a computer which may include: looking at images or videos, listening to sounds, reading scenarios, or playing games. You may be asked a number of different questions about making judgments and intepreting people's actions. All information collected will remain confidential. </p> <p> <b>Risks and benefits:</b> Risks involved in this study are the same as those normally associated with using a computer (e.g., mild eye/arm strain). If you have any pre- existing conditions that might make reading and completing a computer-based survey strenuous for you, you should probably elect to not participate in this study. If at any time during the study you feel unable to participate because you are experiencing strain, you may end your participation without penalty. We cannot and do not guarantee or promise that you will receive any benefits from this study. Your decision whether or not to participate in this study will not affect your employment, medical care, and/or grades in school. </p><p><b>Time involvement:</b> Your participation in this experiment will take  5 minutes. </p><p><b> Payment:</b> If recruitment materials indicate payment (e.g., Prolific or other recruitment), you will receive compensation as indicated. </p><p><b>Subject's rights:</b> If you have read this notice and have decided to participate in this project, please understand your participation is voluntary and you have the right to withdraw your consent or discontinue participation at any time without penalty or loss of benefits to which you are otherwise entitled. You have the right to refuse to answer particular questions. Your individual privacy will be maintained in all published and written data resulting from the study. </p><p><b>Contact information:</b> If you have any questions, concerns or complaints about this research study, its procedures, or risks and benefits, you should ask the Protocol Director, (Professor Tobias Gerstenberg, Phone: (650) 725-2431; Email: gerstenberg@stanford.edu). </p><p><b>Independent contact:</b> If you are not satisfied with how this study is being conducted, or if you have any concerns, complaints, or general questions about the research or your rights as a participant, please contact the Stanford Institutional Review Board (IRB) to speak to someone independent of the research team via email at irb2-manager@lists.stanford.edu, or via phone at (650) 723-2480 or toll free at 1-866-680-2906. You can also write to the Stanford IRB, Stanford University, 3000 El Camino Real, Five Palo Alto Square, 4th Floor, Palo Alto, CA 94306. </p><p>You may want to print a copy of this consent form to keep. By clicking the button below, you acknowledge that you have read the above information, that you are 18 years of age, or older and give your consent to participate in our internet-based study and consent for us to analyze the resulting data. </p> </div><p> Do you agree with the terms of the experiment as explained above? </p>",,5029,,,3,html-button-response,,
779,color_on,,,,,,,,,,,,,,,,0.0-4.0-0.0,,,,,11206,light,,,16236,,instructions_pt1,4,instructions,"[{'page_index': 0, 'viewing_time': 1823}, {'page_index': 1, 'viewing_time': 1412}, {'page_index': 2, 'viewing_time': 2140}, {'page_index': 3, 'viewing_time': 2816}, {'page_index': 4, 'viewing_time': 3015}]",
779,color_on,False,,,,,,j,,,,,,,,,0.0-4.0-1.0-0.0,,,,f,8031,light,blicket_images/red_pyramid.jpg,,24272,,comprehension_quiz,5,image-keyboard-response,,
779,color_on,True,,,,,, ,,,,,,,,,0.0-4.0-1.0-1.0,,,, ,1855,light,blicket_images/red_pyramid_on.jpg,,26127,,comprehension_quiz,6,image-keyboard-response,,
779,color_on,True,,,,,,f,,,,,,,,,0.0-4.0-1.0-2.0,,,,f,959,light,blicket_images/purple_prism.jpg,,27087,,comprehension_quiz,7,image-keyboard-response,,
779,color_on,True,,,,,, ,,,,,,,,,0.0-4.0-1.0-3.0,,,, ,976,light,blicket_images/purple_prism_off.jpg,,28063,,comprehension_quiz,8,image-keyboard-response,,
779,color_on,False,,,,,,,,,,,,,,,0.0-4.0-2.0-0.0,,,,0,3107,light,<p> Oops! You have answered one or more questions incorrectly.</p><p> Please Review the instructions again before continuing with the experiment </p>,,31171,,fail_message,9,html-button-response,,
779,color_on,,,,,,,,,,,,,,,,0.0-4.1-0.1,,,,,3532,light,,,34703,,instructions_pt1,10,instructions,"[{'page_index': 0, 'viewing_time': 822}, {'page_index': 1, 'viewing_time': 793}, {'page_index': 2, 'viewing_time': 339}, {'page_index': 3, 'viewing_time': 685}, {'page_index': 4, 'viewing_time': 892}]",
779,color_on,True,,,,,,j,,,,,,,,,0.0-4.1-1.1-0.1,,,,j,2263,light,blicket_images/red_pyramid.jpg,,36967,,comprehension_quiz,11,image-keyboard-response,,
779,color_on,True,,,,,, ,,,,,,,,,0.0-4.1-1.1-1.1,,,, ,847,light,blicket_images/red_pyramid_on.jpg,,37815,,comprehension_quiz,12,image-keyboard-response,,
779,color_on,True,,,,,,f,,,,,,,,,0.0-4.1-1.1-2.1,,,,f,928,light,blicket_images/purple_prism.jpg,,38743,,comprehension_quiz,13,image-keyboard-response,,
779,color_on,True,,,,,, ,,,,,,,,,0.0-4.1-1.1-3.1,,,, ,799,light,blicket_images/purple_prism_off.jpg,,39543,,comprehension_quiz,14,image-keyboard-response,,
779,color_on,,,,,,,,,,,,,,,,0.0-5.0,,,,,17939,light,,,57482,,,15,instructions,"[{'page_index': 0, 'viewing_time': 1960}, {'page_index': 1, 'viewing_time': 1348}, {'page_index': 2, 'viewing_time': 527}, {'page_index': 3, 'viewing_time': 805}, {'page_index': 4, 'viewing_time': 714}, {'page_index': 5, 'viewing_time': 3592}, {'page_index': 6, 'viewing_time': 3920}, {'page_index': 7, 'viewing_time': 4273}, {'page_index': 8, 'viewing_time': 799}]",
779,color_on,False,0,,,,f,off,,,,,,,blicket_images/ds.jpg,,0.0-6.0,,,,j,1900,light,blicket_images/ds.jpg,,59383,,blicket,16,image-keyboard-response,,
779,color_on,,,,,,,,,,,,,,blicket_images/ds.jpg,,0.0-7.0,,,, ,975,light,blicket_images/ds_off.jpg,,60359,,feedback,17,image-keyboard-response,,
779,color_on,True,1,,,,j,on,,,,,,,blicket_images/ls.jpg,,0.0-8.0,,,,j,1271,light,blicket_images/ls.jpg,,61631,,blicket,18,image-keyboard-response,,
779,color_on,True,1,,,blicket_images/ls.jpg,,ls,,,,,,,,blicket_images/ls.jpg,0.0-9.0,,,,ls,2797,light,"Which of these options shows the image from the last trial, that you just saw?",,64429,,pop_quiz,19,html-button-response,,
779,color_on,False,0,,,,,"['lc', 'ls']",,,,,,,,,0.0-10.0,,[0],,['ls'],3631,light,,,68062,,rule_question,20,survey-multi-select,,
779,color_on,,,,,,,,,,,,,,,,0.0-11.0,,,,0,3588,light,"<p>Thank you for participating!</p>You answered 1 out of 2 trials correctly, and will recieve a 3 cent bonus.<p>Now you will complete a short survey before finishing the experiment.</p>",,71651,,,21,html-button-response,,
779,color_on,,,35,0.025,,,,Non-Hispanic,,,,color,Male,,,0.0-12.0,0.5,,White,"{'age': '35', 'race': 'White', 'gender': 'Male', 'feedback': 'color', 'ethnicity': 'Non-Hispanic', 'other_race': '', 'other_gender': ''}",18360,light,,,90012,,exit_survey,22,survey-html-form,,
729,color_on,,,,,,,,,[],[],[],,,,,0.0-0.0,,,,,,light,,True,997,False,,0,preload,,
729,color_on,,,,,,,,,[],[],[],,,,,0.0-1.0,,,,,,light,,True,1396,False,,1,preload,,
729,color_on,,,,,,,,,,,,,,,,0.0-2.0,,,,,,light,,True,5327,,,2,fullscreen,,
729,color_on,,,,,,,,,,,,,,,,0.0-3.0,,,,0,14038,light,"<p><b>Consent Form</b></p> <div style=""text-align:left;background-color:lightblue; padding:20px; max-width:900px;""><p><b>Description:</b> Welcome! You are invited to participate in a research study in cognitive psychology. You will be asked to perform various tasks on a computer which may include: looking at images or videos, listening to sounds, reading scenarios, or playing games. You may be asked a number of different questions about making judgments and intepreting people's actions. All information collected will remain confidential. </p> <p> <b>Risks and benefits:</b> Risks involved in this study are the same as those normally associated with using a computer (e.g., mild eye/arm strain). If you have any pre- existing conditions that might make reading and completing a computer-based survey strenuous for you, you should probably elect to not participate in this study. If at any time during the study you feel unable to participate because you are experiencing strain, you may end your participation without penalty. We cannot and do not guarantee or promise that you will receive any benefits from this study. Your decision whether or not to participate in this study will not affect your employment, medical care, and/or grades in school. </p><p><b>Time involvement:</b> Your participation in this experiment will take  5 minutes. </p><p><b> Payment:</b> If recruitment materials indicate payment (e.g., Prolific or other recruitment), you will receive compensation as indicated. </p><p><b>Subject's rights:</b> If you have read this notice and have decided to participate in this project, please understand your participation is voluntary and you have the right to withdraw your consent or discontinue participation at any time without penalty or loss of benefits to which you are otherwise entitled. You have the right to refuse to answer particular questions. Your individual privacy will be maintained in all published and written data resulting from the study. </p><p><b>Contact information:</b> If you have any questions, concerns or complaints about this research study, its procedures, or risks and benefits, you should ask the Protocol Director, (Professor Tobias Gerstenberg, Phone: (650) 725-2431; Email: gerstenberg@stanford.edu). </p><p><b>Independent contact:</b> If you are not satisfied with how this study is being conducted, or if you have any concerns, complaints, or general questions about the research or your rights as a participant, please contact the Stanford Institutional Review Board (IRB) to speak to someone independent of the research team via email at irb2-manager@lists.stanford.edu, or via phone at (650) 723-2480 or toll free at 1-866-680-2906. You can also write to the Stanford IRB, Stanford University, 3000 El Camino Real, Five Palo Alto Square, 4th Floor, Palo Alto, CA 94306. </p><p>You may want to print a copy of this consent form to keep. By clicking the button below, you acknowledge that you have read the above information, that you are 18 years of age, or older and give your consent to participate in our internet-based study and consent for us to analyze the resulting data. </p> </div><p> Do you agree with the terms of the experiment as explained above? </p>",,19367,,,3,html-button-response,,
729,color_on,,,,,,,,,,,,,,,,0.0-4.0-0.0,,,,,40198,light,,,59569,,instructions_pt1,4,instructions,"[{'page_index': 0, 'viewing_time': 5043}, {'page_index': 1, 'viewing_time': 6836}, {'page_index': 2, 'viewing_time': 7632}, {'page_index': 3, 'viewing_time': 17434}, {'page_index': 4, 'viewing_time': 3252}]",
729,color_on,True,,,,,,j,,,,,,,,,0.0-4.0-1.0-0.0,,,,j,15552,light,blicket_images/red_pyramid.jpg,,75130,,comprehension_quiz,5,image-keyboard-response,,
729,color_on,True,,,,,, ,,,,,,,,,0.0-4.0-1.0-1.0,,,, ,2636,light,blicket_images/red_pyramid_on.jpg,,77768,,comprehension_quiz,6,image-keyboard-response,,
