workerid,proliferate.condition,accuracy,accuracy_bool,accuracy_finish_line,age,bonus,choices,condition,correct,correct_response,crosses,end_posision,end_position,ethnicity,failed_audio,failed_images,failed_video,feedback,gender,internal_node_id,overall_accuracy,question_order,race,response,rt,selected_position,stimulus,success,surprise_setup,time_elapsed,timeout,trial,trial_index,trial_type,view_history,error
1206,1_cube_black,,1,,,,,1,True,Yes,True,,3,,,,,,,0.0-8.0-0.0,,,,Yes,4977,,stimuli/lb_ly_c_first.jpg,,,115922,,prediction_trial,16,image-button-response,,
1206,1_cube_black,,,,,,,1,True,,,,,,,,,,,0.0-8.0-1.0,,,,,,,['stimuli/lb_ly_c.mp4'],,,124255,,video_trial,17,video-button-response,,
1206,1_cube_black,,,,,,,1,,,,,,,,,,,,0.0-8.0-2.0,,,,0,1574,,stimuli/lb_ly_c_last.jpg,,,125831,,feedback_trial,18,image-button-response,,
1206,1_cube_black,,1,,,,,1,True,No,False,,1,,,,,,,0.0-9.0-0.0,,,,No,2736,,stimuli/hr_ly_c_first.jpg,,,128568,,prediction_trial,19,image-button-response,,
1206,1_cube_black,,,,,,,1,True,,,,,,,,,,,0.0-9.0-1.0,,,,,,,['stimuli/hr_ly_c.mp4'],,,135997,,video_trial,20,video-button-response,,
1206,1_cube_black,,,,,,,1,,,,,,,,,,,,0.0-9.0-2.0,,,,0,891,,stimuli/hr_ly_c_last.jpg,,,136890,,feedback_trial,21,image-button-response,,
1206,1_cube_black,,1,,,,,1,True,No,False,,0,,,,,,,0.0-10.0-0.0,,,,No,1465,,stimuli/hr_hb_c_first.jpg,,,138356,,prediction_trial,22,image-button-response,,
1206,1_cube_black,,,,,,,1,True,,,,,,,,,,,0.0-10.0-1.0,,,,,,,['stimuli/hr_hb_c.mp4'],,,145009,,video_trial,23,video-button-response,,
1206,1_cube_black,,,,,,,1,,,,,,,,,,,,0.0-10.0-2.0,,,,0,980,,stimuli/hr_hb_c_last.jpg,,,145990,,feedback_trial,24,image-button-response,,
1206,1_cube_black,,1,,,,,1,True,No,False,,1,,,,,,,0.0-11.0-0.0,,,,No,4527,,stimuli/hr_ly_c_first.jpg,,,150518,,prediction_trial,25,image-button-response,,
1206,1_cube_black,,,,,,,1,True,,,,,,,,,,,0.0-11.0-1.0,,,,,,,['stimuli/hr_ly_c.mp4'],,,157931,,video_trial,26,video-button-response,,
1206,1_cube_black,,,,,,,1,,,,,,,,,,,,0.0-11.0-2.0,,,,0,928,,stimuli/hr_ly_c_last.jpg,,,158860,,feedback_trial,27,image-button-response,,
1206,1_cube_black,,1,,,,,1,True,No,False,,0,,,,,,,0.0-12.0-0.0,,,,No,1725,,stimuli/hr_hb_c_first.jpg,,,160586,,prediction_trial,28,image-button-response,,
1206,1_cube_black,,,,,,,1,True,,,,,,,,,,,0.0-12.0-1.0,,,,,,,['stimuli/hr_hb_c.mp4'],,,167259,,video_trial,29,video-button-response,,
1206,1_cube_black,,,,,,,1,,,,,,,,,,,,0.0-12.0-2.0,,,,0,697,,stimuli/hr_hb_c_last.jpg,,,167957,,feedback_trial,30,image-button-response,,
1206,1_cube_black,,0,,,,,1,False,Yes,True,,2,,,,,,,0.0-13.0-0.0,,,,No,3953,,stimuli/lb_hb_c_first.jpg,,,171912,,prediction_trial,31,image-button-response,,
1206,1_cube_black,,,,,,,1,False,,,,,,,,,,,0.0-13.0-1.0,,,,,,,['stimuli/lb_hb_c.mp4'],,,180032,,video_trial,32,video-button-response,,
1206,1_cube_black,,,,,,,1,,,,,,,,,,,,0.0-13.0-2.0,,,,0,1058,,stimuli/lb_hb_c_last.jpg,,,181091,,feedback_trial,33,image-button-response,,
1206,1_cube_black,,1,,,,,1,True,Yes,True,,3,,,,,,,0.0-14.0-0.0,,,,Yes,1645,,stimuli/lb_ly_c_first.jpg,,,182737,,prediction_trial,34,image-button-response,,
1206,1_cube_black,,,,,,,1,True,,,,,,,,,,,0.0-14.0-1.0,,,,,,,['stimuli/lb_ly_c.mp4'],,,191075,,video_trial,35,video-button-response,,
1206,1_cube_black,,,,,,,1,,,,,,,,,,,,0.0-14.0-2.0,,,,0,644,,stimuli/lb_ly_c_last.jpg,,,191719,,feedback_trial,36,image-button-response,,
1206,1_cube_black,,1,,,,,1,True,Yes,True,,2,,,,,,,0.0-15.0-0.0,,,,Yes,1466,,stimuli/lb_hb_c_first.jpg,,,193187,,prediction_trial,37,image-button-response,,
1206,1_cube_black,,,,,,,1,True,,,,,,,,,,,0.0-15.0-1.0,,,,,,,['stimuli/lb_hb_c.mp4'],,,201317,,video_trial,38,video-button-response,,
1206,1_cube_black,,,,,,,1,,,,,,,,,,,,0.0-15.0-2.0,,,,0,819,,stimuli/lb_hb_c_last.jpg,,,202138,,feedback_trial,39,image-button-response,,
1206,1_cube_black,,1,,,,,1,True,Yes,True,,3,,,,,,,0.0-16.0-0.0,,,,Yes,1223,,stimuli/lb_ly_c_first.jpg,,,203362,,prediction_trial,40,image-button-response,,
1206,1_cube_black,,,,,,,1,True,,,,,,,,,,,0.0-16.0-1.0,,,,,,,['stimuli/lb_ly_c.mp4'],,,211694,,video_trial,41,video-button-response,,
1206,1_cube_black,,,,,,,1,,,,,,,,,,,,0.0-16.0-2.0,,,,0,667,,stimuli/lb_ly_c_last.jpg,,,212361,,feedback_trial,42,image-button-response,,
1206,1_cube_black,,1,,,,,1,True,No,False,,1,,,,,,,0.0-17.0-0.0,,,,No,2658,,stimuli/hr_ly_c_first.jpg,,,215020,,prediction_trial,43,image-button-response,,
1206,1_cube_black,,,,,,,1,True,,,,,,,,,,,0.0-17.0-1.0,,,,,,,['stimuli/hr_ly_c.mp4'],,,222435,,video_trial,44,video-button-response,,
1206,1_cube_black,,,,,,,1,,,,,,,,,,,,0.0-17.0-2.0,,,,0,733,,stimuli/hr_ly_c_last.jpg,,,223170,,feedback_trial,45,image-button-response,,
1206,1_cube_black,,1,,,,,1,True,Yes,True,,2,,,,,,,0.0-18.0-0.0,,,,Yes,3023,,stimuli/lb_hb_c_first.jpg,,,226194,,prediction_trial,46,image-button-response,,
1206,1_cube_black,,,,,,,1,True,,,,,,,,,,,0.0-18.0-1.0,,,,,,,['stimuli/lb_hb_c.mp4'],,,234327,,video_trial,47,video-button-response,,
1206,1_cube_black,,,,,,,1,,,,,,,,,,,,0.0-18.0-2.0,,,,0,1000,,stimuli/lb_hb_c_last.jpg,,,235328,,feedback_trial,48,image-button-response,,
1206,1_cube_black,,1,,,,,1,True,No,False,,0,,,,,,,0.0-19.0-0.0,,,,No,2988,,stimuli/hr_hb_c_first.jpg,,,238317,,prediction_trial,49,image-button-response,,
1206,1_cube_black,,,,,,,1,True,,,,,,,,,,,0.0-19.0-1.0,,,,,,,['stimuli/hr_hb_c.mp4'],,,244969,,video_trial,50,video-button-response,,
1206,1_cube_black,,,,,,,1,,,,,,,,,,,,0.0-19.0-2.0,,,,0,641,,stimuli/hr_hb_c_last.jpg,,,245611,,feedback_trial,51,image-button-response,,
1206,1_cube_black,,1,,,,,1,True,Yes,True,,2,,,,,,,0.0-20.0-0.0,,,,Yes,2491,,stimuli/lb_hb_c_first.jpg,,,248103,,prediction_trial,52,image-button-response,,
1206,1_cube_black,,,,,,,1,True,,,,,,,,,,,0.0-20.0-1.0,,,,,,,['stimuli/lb_hb_c.mp4'],,,256228,,video_trial,53,video-button-response,,
1206,1_cube_black,,,,,,,1,,,,,,,,,,,,0.0-20.0-2.0,,,,0,557,,stimuli/lb_hb_c_last.jpg,,,256787,,feedback_trial,54,image-button-response,,
1206,1_cube_black,,,,,,,1,,,,,,,,,,,,0.0-21.0,,,,0,5434,," <p> Now we will ask you to make some different predictions.</p> <p>This time, we'll ask you to select one of four images that correctly shows where the block will end up.</p>",,,262222,,surprise_quiz_instructions,55,html-button-response,,
1206,1_cube_black,True,,True,,,"['<br><img src=stimuli/b_y_0.jpg style=width:273.2px></img', '<br><img src=stimuli/b_y_1.jpg style=width:273.2px></img', '<br><img src=stimuli/b_y_2.jpg style=width:273.2px></img', '<br><img src=stimuli/b_y_3.jpg style=width:273.2px></img']",1,,,,3,,,,,,,,0.0-22.0,,[0],,<br><img src=stimuli/b_y_3.jpg style=width:273.2px></img,8344,3,,,lb_ly_c,270569,,surprise_quiz,56,survey-multi-choice,,
1206,1_cube_black,True,,True,,,"['<br><img src=stimuli/r_y_0.jpg style=width:273.2px></img', '<br><img src=stimuli/r_y_1.jpg style=width:273.2px></img', '<br><img src=stimuli/r_y_2.jpg style=width:273.2px></img', '<br><img src=stimuli/r_y_3.jpg style=width:273.2px></img']",1,,,,1,,,,,,,,0.0-23.0,,[0],,<br><img src=stimuli/r_y_1.jpg style=width:273.2px></img,6786,1,,,hr_ly_c,277357,,surprise_quiz,57,survey-multi-choice,,
1206,1_cube_black,True,,True,,,"['<br><img src=stimuli/r_b_0.jpg style=width:273.2px></img', '<br><img src=stimuli/r_b_1.jpg style=width:273.2px></img', '<br><img src=stimuli/r_b_2.jpg style=width:273.2px></img', '<br><img src=stimuli/r_b_3.jpg style=width:273.2px></img']",1,,,,0,,,,,,,,0.0-24.0,,[0],,<br><img src=stimuli/r_b_0.jpg style=width:273.2px></img,3360,0,,,hr_hb_c,280719,,surprise_quiz,58,survey-multi-choice,,
1206,1_cube_black,True,,True,,,"['<br><img src=stimuli/b_b_0.jpg style=width:273.2px></img', '<br><img src=stimuli/b_b_1.jpg style=width:273.2px></img', '<br><img src=stimuli/b_b_2.jpg style=width:273.2px></img', '<br><img src=stimuli/b_b_3.jpg style=width:273.2px></img']",1,,,,2,,,,,,,,0.0-25.0,,[0],,<br><img src=stimuli/b_b_2.jpg style=width:273.2px></img,3498,2,,,lb_hb_c,284219,,surprise_quiz,59,survey-multi-choice,,
1206,1_cube_black,,,,,,,1,,,,,,,,,,,,0.0-26.0,,,,0,12457,,"<p>Thank you for participating!</p>You answered 14 out of 16 trials correctly, and will receive a $0.42 bonus.<p>Now you will complete a short survey before finishing the experiment.</p>",,,296677,,,60,html-button-response,,
1206,1_cube_black,,,,26,0.42,,1,,,,,,Non-Hispanic,,,,the differences between colors,Male,0.0-27.0,0.875,,White,"{'age': '26', 'race': 'White', 'gender': 'Male', 'feedback': 'the differences between colors', 'ethnicity': 'Non-Hispanic', 'other_race': '', 'other_gender': ''}",156144,,,,,452823,,exit_survey,61,survey-html-form,,
1157,1_cube_black,,,,,,,1,,,,,,,[],[],[],,,0.0-0.0,,,,,,,,True,,343,False,,0,preload,,
1157,1_cube_black,,,,,,,1,,,,,,,,,,,,0.0-1.0,,,,,,,,True,,2585,,,1,fullscreen,,
1157,1_cube_black,,,,,,,1,,,,,,,,,,,,0.0-2.0,,,,0,2179,,"<p><b>Consent Form</b></p> <div style=""text-align:left;background-color:lightblue; padding:20px; max-width:900px;""><p><b>Description:</b> Welcome! You are invited to participate in a research study in cognitive psychology. You will be asked to perform various tasks on a computer which may include: looking at images or videos, listening to sounds, reading scenarios, or playing games. You may be asked a number of different questions about making judgments and intepreting people's actions. All information collected will remain confidential. </p> <p> <b>Risks and benefits:</b> Risks involved in this study are the same as those normally associated with using a computer (e.g., mild eye/arm strain). If you have any pre- existing conditions that might make reading and completing a computer-based survey strenuous for you, you should probably elect to not participate in this study. If at any time during the study you feel unable to participate because you are experiencing strain, you may end your participation without penalty. We cannot and do not guarantee or promise that you will receive any benefits from this study. Your decision whether or not to participate in this study will not affect your employment, medical care, and/or grades in school. </p><p><b>Time involvement:</b> Your participation in this experiment will take  5 minutes. </p><p><b> Payment:</b> If recruitment materials indicate payment (e.g., Prolific or other recruitment), you will receive compensation as indicated. </p><p><b>Subject's rights:</b> If you have read this notice and have decided to participate in this project, please understand your participation is voluntary and you have the right to withdraw your consent or discontinue participation at any time without penalty or loss of benefits to which you are otherwise entitled. You have the right to refuse to answer particular questions. Your individual privacy will be maintained in all published and written data resulting from the study. </p><p><b>Contact information:</b> If you have any questions, concerns or complaints about this research study, its procedures, or risks and benefits, you should ask the Protocol Director, (Professor Tobias Gerstenberg, Phone: (650) 725-2431; Email: gerstenberg@stanford.edu). </p><p><b>Independent contact:</b> If you are not satisfied with how this study is being conducted, or if you have any concerns, complaints, or general questions about the research or your rights as a participant, please contact the Stanford Institutional Review Board (IRB) to speak to someone independent of the research team via email at irb2-manager@lists.stanford.edu, or via phone at (650) 723-2480 or toll free at 1-866-680-2906. You can also write to the Stanford IRB, Stanford University, 3000 El Camino Real, Five Palo Alto Square, 4th Floor, Palo Alto, CA 94306. </p><p>You may want to print a copy of this consent form to keep. By clicking the button below, you acknowledge that you have read the above information, that you are 18 years of age, or older and give your consent to participate in our internet-based study and consent for us to analyze the resulting data. </p> </div><p> Do you agree with the terms of the experiment as explained above? </p>",,,4769,,,2,html-button-response,,
1157,1_cube_black,,,,,,,1,,,,,,,,,,,,0.0-3.0-0.0,,,,,19129,,,,,23899,,instructions_pt1,3,instructions,"[{'page_index': 0, 'viewing_time': 2741}, {'page_index': 1, 'viewing_time': 3265}, {'page_index': 2, 'viewing_time': 1375}, {'page_index': 3, 'viewing_time': 1416}, {'page_index': 4, 'viewing_time': 3680}, {'page_index': 5, 'viewing_time': 3016}, {'page_index': 6, 'viewing_time': 2443}, {'page_index': 7, 'viewing_time': 1191}]",
1157,1_cube_black,True,,,,,,1,,0,,,,,,,,,,0.0-3.0-1.0-0.0,,,,0,3205,,"<p> In this experiment, you will receive a bonus payment proportional to _________.</p>",,,27106,,comprehension_quiz,4,html-button-response,,
1157,1_cube_black,True,,,,,,1,,1,,,,,,,,,,0.0-3.0-1.0-1.0,,,,1,1753,,You will be asked to predict whether objects _________.,,,28862,,comprehension_quiz,5,html-button-response,,
1157,1_cube_black,,,,,,,1,,,,,,,,,,,,0.0-4.0,,,,0,1024,,The experiment will now begin,,,29889,,,6,html-button-response,,
1157,1_cube_black,,0,,,,,1,False,No,False,,0,,,,,,,0.0-5.0-0.0,,,,Yes,6598,,stimuli/hr_hb_c_first.jpg,,,36503,,prediction_trial,7,image-button-response,,
1157,1_cube_black,,,,,,,1,False,,,,,,,,,,,0.0-5.0-1.0,,,,,,,['stimuli/hr_hb_c.mp4'],,,43179,,video_trial,8,video-button-response,,
1157,1_cube_black,,,,,,,1,,,,,,,,,,,,0.0-5.0-2.0,,,,0,2111,,stimuli/hr_hb_c_last.jpg,,,45294,,feedback_trial,9,image-button-response,,
1157,1_cube_black,,1,,,,,1,True,Yes,True,,2,,,,,,,0.0-6.0-0.0,,,,Yes,2262,,stimuli/lb_hb_c_first.jpg,,,47560,,prediction_trial,10,image-button-response,,
1157,1_cube_black,,,,,,,1,True,,,,,,,,,,,0.0-6.0-1.0,,,,,,,['stimuli/lb_hb_c.mp4'],,,55672,,video_trial,11,video-button-response,,
1157,1_cube_black,,,,,,,1,,,,,,,,,,,,0.0-6.0-2.0,,,,0,2338,,stimuli/lb_hb_c_last.jpg,,,58014,,feedback_trial,12,image-button-response,,
1157,1_cube_black,,1,,,,,1,True,Yes,True,,3,,,,,,,0.0-7.0-0.0,,,,Yes,4088,,stimuli/lb_ly_c_first.jpg,,,62113,,prediction_trial,13,image-button-response,,
1157,1_cube_black,,,,,,,1,True,,,,,,,,,,,0.0-7.0-1.0,,,,,,,['stimuli/lb_ly_c.mp4'],,,70460,,video_trial,14,video-button-response,,
1157,1_cube_black,,,,,,,1,,,,,,,,,,,,0.0-7.0-2.0,,,,0,734,,stimuli/lb_ly_c_last.jpg,,,71199,,feedback_trial,15,image-button-response,,
1157,1_cube_black,,1,,,,,1,True,No,False,,0,,,,,,,0.0-8.0-0.0,,,,No,1926,,stimuli/hr_hb_c_first.jpg,,,73130,,prediction_trial,16,image-button-response,,
1157,1_cube_black,,,,,,,1,True,,,,,,,,,,,0.0-8.0-1.0,,,,,,,['stimuli/hr_hb_c.mp4'],,,79802,,video_trial,17,video-button-response,,
1157,1_cube_black,,,,,,,1,,,,,,,,,,,,0.0-8.0-2.0,,,,0,1125,,stimuli/hr_hb_c_last.jpg,,,80931,,feedback_trial,18,image-button-response,,
1157,1_cube_black,,0,,,,,1,False,No,False,,1,,,,,,,0.0-9.0-0.0,,,,Yes,5765,,stimuli/hr_ly_c_first.jpg,,,86700,,prediction_trial,19,image-button-response,,
1157,1_cube_black,,,,,,,1,False,,,,,,,,,,,0.0-9.0-1.0,,,,,,,['stimuli/hr_ly_c.mp4'],,,94134,,video_trial,20,video-button-response,,
1157,1_cube_black,,,,,,,1,,,,,,,,,,,,0.0-9.0-2.0,,,,0,914,,stimuli/hr_ly_c_last.jpg,,,95052,,feedback_trial,21,image-button-response,,
1157,1_cube_black,,1,,,,,1,True,Yes,True,,2,,,,,,,0.0-10.0-0.0,,,,Yes,1752,,stimuli/lb_hb_c_first.jpg,,,96808,,prediction_trial,22,image-button-response,,
1157,1_cube_black,,,,,,,1,True,,,,,,,,,,,0.0-10.0-1.0,,,,,,,['stimuli/lb_hb_c.mp4'],,,104963,,video_trial,23,video-button-response,,
1157,1_cube_black,,,,,,,1,,,,,,,,,,,,0.0-10.0-2.0,,,,0,841,,stimuli/lb_hb_c_last.jpg,,,105808,,feedback_trial,24,image-button-response,,
1157,1_cube_black,,1,,,,,1,True,Yes,True,,3,,,,,,,0.0-11.0-0.0,,,,Yes,1719,,stimuli/lb_ly_c_first.jpg,,,107532,,prediction_trial,25,image-button-response,,
1157,1_cube_black,,,,,,,1,True,,,,,,,,,,,0.0-11.0-1.0,,,,,,,['stimuli/lb_ly_c.mp4'],,,115890,,video_trial,26,video-button-response,,
1157,1_cube_black,,,,,,,1,,,,,,,,,,,,0.0-11.0-2.0,,,,0,1005,,stimuli/lb_ly_c_last.jpg,,,116911,,feedback_trial,27,image-button-response,,
1157,1_cube_black,,1,,,,,1,True,No,False,,1,,,,,,,0.0-12.0-0.0,,,,No,892,,stimuli/hr_ly_c_first.jpg,,,117807,,prediction_trial,28,image-button-response,,
1157,1_cube_black,,,,,,,1,True,,,,,,,,,,,0.0-12.0-1.0,,,,,,,['stimuli/hr_ly_c.mp4'],,,125229,,video_trial,29,video-button-response,,
1157,1_cube_black,,,,,,,1,,,,,,,,,,,,0.0-12.0-2.0,,,,0,768,,stimuli/hr_ly_c_last.jpg,,,126000,,feedback_trial,30,image-button-response,,
1157,1_cube_black,,1,,,,,1,True,Yes,True,,2,,,,,,,0.0-13.0-0.0,,,,Yes,1003,,stimuli/lb_hb_c_first.jpg,,,127007,,prediction_trial,31,image-button-response,,
1157,1_cube_black,,,,,,,1,True,,,,,,,,,,,0.0-13.0-1.0,,,,,,,['stimuli/lb_hb_c.mp4'],,,135138,,video_trial,32,video-button-response,,
1157,1_cube_black,,,,,,,1,,,,,,,,,,,,0.0-13.0-2.0,,,,0,1112,,stimuli/lb_hb_c_last.jpg,,,136254,,feedback_trial,33,image-button-response,,
1157,1_cube_black,,1,,,,,1,True,Yes,True,,3,,,,,,,0.0-14.0-0.0,,,,Yes,1233,,stimuli/lb_ly_c_first.jpg,,,137491,,prediction_trial,34,image-button-response,,
1157,1_cube_black,,,,,,,1,True,,,,,,,,,,,0.0-14.0-1.0,,,,,,,['stimuli/lb_ly_c.mp4'],,,145865,,video_trial,35,video-button-response,,
1157,1_cube_black,,,,,,,1,,,,,,,,,,,,0.0-14.0-2.0,,,,0,701,,stimuli/lb_ly_c_last.jpg,,,146570,,feedback_trial,36,image-button-response,,
1157,1_cube_black,,1,,,,,1,True,No,False,,1,,,,,,,0.0-15.0-0.0,,,,No,893,,stimuli/hr_ly_c_first.jpg,,,147467,,prediction_trial,37,image-button-response,,
1157,1_cube_black,,,,,,,1,True,,,,,,,,,,,0.0-15.0-1.0,,,,,,,['stimuli/hr_ly_c.mp4'],,,154908,,video_trial,38,video-button-response,,
1157,1_cube_black,,,,,,,1,,,,,,,,,,,,0.0-15.0-2.0,,,,0,922,,stimuli/hr_ly_c_last.jpg,,,155834,,feedback_trial,39,image-button-response,,
1157,1_cube_black,,1,,,,,1,True,No,False,,0,,,,,,,0.0-16.0-0.0,,,,No,1242,,stimuli/hr_hb_c_first.jpg,,,157080,,prediction_trial,40,image-button-response,,
1157,1_cube_black,,,,,,,1,True,,,,,,,,,,,0.0-16.0-1.0,,,,,,,['stimuli/hr_hb_c.mp4'],,,163751,,video_trial,41,video-button-response,,
1157,1_cube_black,,,,,,,1,,,,,,,,,,,,0.0-16.0-2.0,,,,0,796,,stimuli/hr_hb_c_last.jpg,,,164550,,feedback_trial,42,image-button-response,,
1157,1_cube_black,,1,,,,,1,True,Yes,True,,2,,,,,,,0.0-17.0-0.0,,,,Yes,1234,,stimuli/lb_hb_c_first.jpg,,,165787,,prediction_trial,43,image-button-response,,
1157,1_cube_black,,,,,,,1,True,,,,,,,,,,,0.0-17.0-1.0,,,,,,,['stimuli/lb_hb_c.mp4'],,,173924,,video_trial,44,video-button-response,,
1157,1_cube_black,,,,,,,1,,,,,,,,,,,,0.0-17.0-2.0,,,,0,523,,stimuli/lb_hb_c_last.jpg,,,174449,,feedback_trial,45,image-button-response,,
1157,1_cube_black,,1,,,,,1,True,No,False,,1,,,,,,,0.0-18.0-0.0,,,,No,1171,,stimuli/hr_ly_c_first.jpg,,,175624,,prediction_trial,46,image-button-response,,
1157,1_cube_black,,,,,,,1,True,,,,,,,,,,,0.0-18.0-1.0,,,,,,,['stimuli/hr_ly_c.mp4'],,,183072,,video_trial,47,video-button-response,,
1157,1_cube_black,,,,,,,1,,,,,,,,,,,,0.0-18.0-2.0,,,,0,734,,stimuli/hr_ly_c_last.jpg,,,183808,,feedback_trial,48,image-button-response,,
1157,1_cube_black,,1,,,,,1,True,Yes,True,,3,,,,,,,0.0-19.0-0.0,,,,Yes,831,,stimuli/lb_ly_c_first.jpg,,,184642,,prediction_trial,49,image-button-response,,
1157,1_cube_black,,,,,,,1,True,,,,,,,,,,,0.0-19.0-1.0,,,,,,,['stimuli/lb_ly_c.mp4'],,,192983,,video_trial,50,video-button-response,,
1157,1_cube_black,,,,,,,1,,,,,,,,,,,,0.0-19.0-2.0,,,,0,699,,stimuli/lb_ly_c_last.jpg,,,193685,,feedback_trial,51,image-button-response,,
1157,1_cube_black,,1,,,,,1,True,No,False,,0,,,,,,,0.0-20.0-0.0,,,,No,1257,,stimuli/hr_hb_c_first.jpg,,,194945,,prediction_trial,52,image-button-response,,
1157,1_cube_black,,,,,,,1,True,,,,,,,,,,,0.0-20.0-1.0,,,,,,,['stimuli/hr_hb_c.mp4'],,,201609,,video_trial,53,video-button-response,,
1157,1_cube_black,,,,,,,1,,,,,,,,,,,,0.0-20.0-2.0,,,,0,925,,stimuli/hr_hb_c_last.jpg,,,202536,,feedback_trial,54,image-button-response,,
1157,1_cube_black,,,,,,,1,,,,,,,,,,,,0.0-21.0,,,,0,3717,," <p> Now we will ask you to make some different predictions.</p> <p>This time, we'll ask you to select one of four images that correctly shows where the block will end up.</p>",,,206257,,surprise_quiz_instructions,55,html-button-response,,
1157,1_cube_black,True,,True,,,"['<br><img src=stimuli/r_b_0.jpg style=width:384px></img', '<br><img src=stimuli/r_b_1.jpg style=width:384px></img', '<br><img src=stimuli/r_b_2.jpg style=width:384px></img', '<br><img src=stimuli/r_b_3.jpg style=width:384px></img']",1,,,,0,,,,,,,,0.0-22.0,,[0],,<br><img src=stimuli/r_b_0.jpg style=width:384px></img,9304,0,,,hr_hb_c,215566,,surprise_quiz,56,survey-multi-choice,,
1157,1_cube_black,True,,True,,,"['<br><img src=stimuli/b_b_0.jpg style=width:384px></img', '<br><img src=stimuli/b_b_1.jpg style=width:384px></img', '<br><img src=stimuli/b_b_2.jpg style=width:384px></img', '<br><img src=stimuli/b_b_3.jpg style=width:384px></img']",1,,,,2,,,,,,,,0.0-23.0,,[0],,<br><img src=stimuli/b_b_2.jpg style=width:384px></img,6328,2,,,lb_hb_c,221898,,surprise_quiz,57,survey-multi-choice,,
1157,1_cube_black,True,,True,,,"['<br><img src=stimuli/r_y_0.jpg style=width:384px></img', '<br><img src=stimuli/r_y_1.jpg style=width:384px></img', '<br><img src=stimuli/r_y_2.jpg style=width:384px></img', '<br><img src=stimuli/r_y_3.jpg style=width:384px></img']",1,,,,1,,,,,,,,0.0-24.0,,[0],,<br><img src=stimuli/r_y_1.jpg style=width:384px></img,4273,1,,,hr_ly_c,226174,,surprise_quiz,58,survey-multi-choice,,
1157,1_cube_black,True,,True,,,"['<br><img src=stimuli/b_y_0.jpg style=width:384px></img', '<br><img src=stimuli/b_y_1.jpg style=width:384px></img', '<br><img src=stimuli/b_y_2.jpg style=width:384px></img', '<br><img src=stimuli/b_y_3.jpg style=width:384px></img']",1,,,,3,,,,,,,,0.0-25.0,,[0],,<br><img src=stimuli/b_y_3.jpg style=width:384px></img,3204,3,,,lb_ly_c,229382,,surprise_quiz,59,survey-multi-choice,,
1157,1_cube_black,,,,,,,1,,,,,,,,,,,,0.0-26.0,,,,0,2593,,"<p>Thank you for participating!</p>You answered 14 out of 16 trials correctly, and will receive a $0.42 bonus.<p>Now you will complete a short survey before finishing the experiment.</p>",,,231979,,,60,html-button-response,,
1157,1_cube_black,,,,32,0.42,,1,,,,,,Non-Hispanic,,,,Trial and error realized the red never crosses and the black always does.,Male,0.0-27.0,0.875,,White,"{'age': '32', 'race': 'White', 'gender': 'Male', 'feedback': 'Trial and error realized the red never crosses and the black always does.', 'ethnicity': 'Non-Hispanic', 'other_race': '', 'other_gender': ''}",36222,,,,,268205,,exit_survey,61,survey-html-form,,
1106,1_cube_black,,,,,,,1,,,,,,,[],[],[],,,0.0-0.0,,,,,,,,True,,2364,False,,0,preload,,
1106,1_cube_black,,,,,,,1,,,,,,,,,,,,0.0-1.0,,,,,,,,True,,9503,,,1,fullscreen,,
