workerid,proliferate.condition,age,bonus,condition,ethnicity,feedback,gender,internal_node_id,overall_accuracy,race,response,rt,time_elapsed,trial,trial_index,trial_type,error
1599,1_cube_black,46,0.32999999999999996,1,Non-Hispanic,"After watching the trials, I got a better sense of how the different colored blocks and ramps would perform. It was a fun study to do! ",Female,0.0-27.0,0.6875,Asian,"{'age': '46', 'race': 'Asian', 'gender': 'Female', 'feedback': 'After watching the trials, I got a better sense of how the different colored blocks and ramps would perform. It was a fun study to do! ', 'ethnicity': 'Non-Hispanic', 'other_race': '', 'other_gender': ''}",57447,380734,exit_survey,61,survey-html-form,
1583,1_cube_black,45,0.45,1,Non-Hispanic,I could tell right away that the red block was heavier and wouldn't make it across. Then saw that the yellow ramp must've been angled higher and therefore could get the black block a little more speed to make it over.,Non-binary,0.0-27.0,0.9375,White,"{'age': '45', 'race': 'White', 'gender': 'Non-binary', 'feedback': ""I could tell right away that the red block was heavier and wouldn't make it across. Then saw that the yellow ramp must've been angled higher and therefore could get the black block a little more speed to make it over."", 'ethnicity': 'Non-Hispanic', 'other_race': '', 'other_gender': ''}",71357,320635,exit_survey,61,survey-html-form,
1547,1_cube_black,56,0.3,1,Non-Hispanic,I tried to make a connection between the colors and the end results.,Male,0.0-27.0,0.625,White,"{'age': '56', 'race': 'White', 'gender': 'Male', 'feedback': 'I tried to make a connection between the colors and the end results.', 'ethnicity': 'Non-Hispanic', 'other_race': '', 'other_gender': ''}",31234,300120,exit_survey,61,survey-html-form,
1555,1_cube_black,46,0.3,1,Non-Hispanic,Looked at the color of the ramp and block. It seemed like blue ramps had more friction. Ramp distance from the line was also relevant.,Male,0.0-27.0,0.625,Multiracial,"{'age': '46', 'race': 'Multiracial', 'gender': 'Male', 'feedback': 'Looked at the color of the ramp and block. It seemed like blue ramps had more friction. Ramp distance from the line was also relevant.', 'ethnicity': 'Non-Hispanic', 'other_race': '', 'other_gender': ''}",64256,321080,exit_survey,61,survey-html-form,
1507,1_cube_black,65,0.21,1,,n/a,Male,0.0-27.0,0.4375,White,"{'age': '65', 'race': 'White', 'gender': 'Male', 'feedback': 'n/a', 'other_race': '', 'other_gender': ''}",13604,317218,exit_survey,61,survey-html-form,
1575,1_cube_black,59,0.42,1,Non-Hispanic,no,Female,0.0-27.0,0.875,White,"{'age': '59', 'race': 'White', 'gender': 'Female', 'feedback': 'no', 'ethnicity': 'Non-Hispanic', 'other_race': '', 'other_gender': ''}",15792,277584,exit_survey,61,survey-html-form,
1615,1_cube_black,30,0.36,1,Non-Hispanic,"observed the black block was the only one crossing the finish line at all, and then the only one ramp was getting it there",Non-binary,0.0-27.0,0.75,White,"{'age': '30', 'race': 'White', 'gender': 'Non-binary', 'feedback': 'observed the black block was the only one crossing the finish line at all, and then the only one ramp was getting it there', 'ethnicity': 'Non-Hispanic', 'other_race': '', 'other_gender': ''}",59426,302841,exit_survey,61,survey-html-form,
1587,1_cube_black,25,0.32999999999999996,2,Non-Hispanic,N/A,Female,0.0-27.0,0.6875,White,"{'age': '25', 'race': 'White', 'gender': 'Female', 'feedback': 'N/A', 'ethnicity': 'Non-Hispanic', 'other_race': '', 'other_gender': ''}",20966,270061,exit_survey,61,survey-html-form,
1519,1_cube_black,42,0.36,1,Non-Hispanic,Block inferance,Male,0.0-27.0,0.75,White,"{'age': '42', 'race': 'White', 'gender': 'Male', 'feedback': 'Block inferance', 'ethnicity': 'Non-Hispanic', 'other_race': '', 'other_gender': ''}",64278,409122,exit_survey,61,survey-html-form,
1567,1_cube_black,74,0.39,1,Non-Hispanic,Position of the blocks.,Male,0.0-27.0,0.8125,White,"{'age': '74', 'race': 'White', 'gender': 'Male', 'feedback': 'Position of the blocks.', 'ethnicity': 'Non-Hispanic', 'other_race': '', 'other_gender': ''}",30679,308956,exit_survey,61,survey-html-form,
1591,1_cube_black,59,0.21,1,Non-Hispanic,i noticed that the blue ramp rarely or never made the cube go across the line and the red cube did not slide as well as the blue,Female,0.0-27.0,0.4375,White,"{'age': '59', 'race': 'White', 'gender': 'Female', 'feedback': 'i noticed that the blue ramp rarely or never made the cube go across the line and the red cube did not slide as well as the blue', 'ethnicity': 'Non-Hispanic', 'other_race': '', 'other_gender': ''}",80780,537520,exit_survey,61,survey-html-form,
1595,1_cube_black,42,0.32999999999999996,1,Non-Hispanic,"The red cube never seemed to make it across, and the yellow ramp seemed the fastest.",Male,0.0-27.0,0.6875,White,"{'age': '42', 'race': 'White', 'gender': 'Male', 'feedback': 'The red cube never seemed to make it across, and the yellow ramp seemed the fastest.', 'ethnicity': 'Non-Hispanic', 'other_race': '', 'other_gender': ''}",34456,255397,exit_survey,61,survey-html-form,
1611,1_cube_black,35,0.42,1,Hispanic,,Male,0.0-27.0,0.875,White,"{'age': '35', 'race': 'White', 'gender': 'Male', 'feedback': '', 'ethnicity': 'Hispanic', 'other_race': '', 'other_gender': ''}",7517,221202,exit_survey,61,survey-html-form,
1523,1_cube_black,57,0.3,1,Non-Hispanic,I did not think a block could cross the line at all,Female,0.0-27.0,0.625,White,"{'age': '57', 'race': 'White', 'gender': 'Female', 'feedback': 'I did not think a block could cross the line at all', 'ethnicity': 'Non-Hispanic', 'other_race': '', 'other_gender': ''}",81600,474683,exit_survey,61,survey-html-form,
1514,4_ramp_yellow,24,0.39,4,Non-Hispanic,Guessed at first then tried to figure out the pattern of color combinations,Female,0.0-27.0,0.8125,White,"{'age': '24', 'race': 'White', 'gender': 'Female', 'feedback': 'Guessed at first then tried to figure out the pattern of color combinations', 'ethnicity': 'Non-Hispanic', 'other_race': '', 'other_gender': ''}",22065,284840,exit_survey,61,survey-html-form,
1590,4_ramp_yellow,50,0.27,4,Non-Hispanic,It really was all about the speed of the cube. ,Female,0.0-27.0,0.5625,Black/African American,"{'age': '50', 'race': 'Black/African American', 'gender': 'Female', 'feedback': 'It really was all about the speed of the cube. ', 'ethnicity': 'Non-Hispanic', 'other_race': '', 'other_gender': ''}",47850,285564,exit_survey,61,survey-html-form,
1562,4_ramp_yellow,32,0.3,4,Non-Hispanic,I think the cubes may have been different weights.,Female,0.0-27.0,0.625,White,"{'age': '32', 'race': 'White', 'gender': 'Female', 'feedback': 'I think the cubes may have been different weights.', 'ethnicity': 'Non-Hispanic', 'other_race': '', 'other_gender': ''}",34376,305566,exit_survey,61,survey-html-form,
1542,4_ramp_yellow,46,0.39,4,Non-Hispanic,Black and yellow combo was the only one that made it across the line,Female,0.0-27.0,0.8125,White,"{'age': '46', 'race': 'White', 'gender': 'Female', 'feedback': 'Black and yellow combo was the only one that made it across the line', 'ethnicity': 'Non-Hispanic', 'other_race': '', 'other_gender': ''}",41663,335497,exit_survey,61,survey-html-form,
1534,4_ramp_yellow,33,0.39,4,Non-Hispanic,"only the black and yellow crossed the line. red cube seemed to slide the worst, and yellow ramp was steeper.",Male,0.0-27.0,0.8125,White,"{'age': '33', 'race': 'White', 'gender': 'Male', 'feedback': 'only the black and yellow crossed the line. red cube seemed to slide the worst, and yellow ramp was steeper.', 'ethnicity': 'Non-Hispanic', 'other_race': '', 'other_gender': ''}",47119,306216,exit_survey,61,survey-html-form,
1570,4_ramp_yellow,21,0.24,4,Non-Hispanic,,Female,0.0-27.0,0.5,White,"{'age': '21', 'race': 'White', 'gender': 'Female', 'feedback': '', 'ethnicity': 'Non-Hispanic', 'other_race': '', 'other_gender': ''}",10515,266184,exit_survey,61,survey-html-form,
1546,4_ramp_yellow,18,0.39,4,Hispanic,"The yellow ramp and the black cube would always cross the line, but the other factors caused it to fail to cross the line.",Male,0.0-27.0,0.8125,White,"{'age': '18', 'race': 'White', 'gender': 'Male', 'feedback': 'The yellow ramp and the black cube would always cross the line, but the other factors caused it to fail to cross the line.', 'ethnicity': 'Hispanic', 'other_race': '', 'other_gender': ''}",33306,495392,exit_survey,61,survey-html-form,
1510,4_ramp_yellow,64,0.24,4,Hispanic,,Female,0.0-27.0,0.5,White,"{'age': '64', 'race': 'White', 'gender': 'Female', 'feedback': '', 'ethnicity': 'Hispanic', 'other_race': '', 'other_gender': ''}",17817,353376,exit_survey,61,survey-html-form,
1506,4_ramp_yellow,58,0.21,4,Non-Hispanic,None. I just guessed.,Female,0.0-27.0,0.4375,White,"{'age': '58', 'race': 'White', 'gender': 'Female', 'feedback': 'None. I just guessed.', 'ethnicity': 'Non-Hispanic', 'other_race': '', 'other_gender': ''}",55451,508855,exit_survey,61,survey-html-form,
1518,4_ramp_yellow,24,0.27,4,Hispanic,I thought the black cube went a little faster but that is probably wrong ,Female,0.0-27.0,0.5625,White,"{'age': '24', 'race': 'White', 'gender': 'Female', 'feedback': 'I thought the black cube went a little faster but that is probably wrong ', 'ethnicity': 'Hispanic', 'other_race': '', 'other_gender': ''}",79698,426717,exit_survey,61,survey-html-form,
1574,4_ramp_yellow,21,0.32999999999999996,4,Non-Hispanic,the color of the ramp influenced my decision,Female,0.0-27.0,0.6875,White,"{'age': '21', 'race': 'White', 'gender': 'Female', 'feedback': 'the color of the ramp influenced my decision', 'ethnicity': 'Non-Hispanic', 'other_race': '', 'other_gender': ''}",18379,225534,exit_survey,61,survey-html-form,
1558,4_ramp_yellow,27,0.36,4,Non-Hispanic,black box seemed heavier and yellow was steeper,Female,0.0-27.0,0.75,White,"{'age': '27', 'race': 'White', 'gender': 'Female', 'feedback': 'black box seemed heavier and yellow was steeper', 'ethnicity': 'Non-Hispanic', 'other_race': '', 'other_gender': ''}",20958,260285,exit_survey,61,survey-html-form,
1586,4_ramp_yellow,26,0.27,4,Non-Hispanic,"There were no influencing factors, I simply guessed. ",Female,0.0-27.0,0.5625,Black/African American,"{'age': '26', 'race': 'Black/African American', 'gender': 'Female', 'feedback': 'There were no influencing factors, I simply guessed. ', 'ethnicity': 'Non-Hispanic', 'other_race': '', 'other_gender': ''}",24679,399375,exit_survey,61,survey-html-form,
1618,4_ramp_yellow,29,0.3,4,Non-Hispanic,,Female,0.0-27.0,0.625,White,"{'age': '29', 'race': 'White', 'gender': 'Female', 'feedback': '', 'ethnicity': 'Non-Hispanic', 'other_race': '', 'other_gender': ''}",21293,280064,exit_survey,61,survey-html-form,
1550,4_ramp_yellow,24,0.27,4,Non-Hispanic,,Female,0.0-27.0,0.5625,White,"{'age': '24', 'race': 'White', 'gender': 'Female', 'feedback': '', 'ethnicity': 'Non-Hispanic', 'other_race': '', 'other_gender': ''}",11568,303324,exit_survey,61,survey-html-form,
1582,4_ramp_yellow,35,0.39,4,Non-Hispanic,,Male,0.0-27.0,0.8125,White,"{'age': '35', 'race': 'White', 'gender': 'Male', 'feedback': '', 'ethnicity': 'Non-Hispanic', 'other_race': '', 'other_gender': ''}",7176,266385,exit_survey,61,survey-html-form,
1526,4_ramp_yellow,26,0.24,4,Hispanic,At first I didn’t even notice a pattern but eventually I noticed that dark colors didn’t make it to the end of the line. ,Female,0.0-27.0,0.5,Multiracial,"{'age': '26', 'race': 'Multiracial', 'gender': 'Female', 'feedback': 'At first I didn’t even notice a pattern but eventually I noticed that dark colors didn’t make it to the end of the line. ', 'ethnicity': 'Hispanic', 'other_race': '', 'other_gender': ''}",112231,424077,exit_survey,61,survey-html-form,
1610,4_ramp_yellow,26,0.32999999999999996,4,Non-Hispanic,based on previous trial patterns,Male,0.0-27.0,0.6875,White,"{'age': '26', 'race': 'White', 'gender': 'Male', 'feedback': 'based on previous trial patterns', 'ethnicity': 'Non-Hispanic', 'other_race': '', 'other_gender': ''}",24009,296736,exit_survey,61,survey-html-form,
1530,4_ramp_yellow,72,0.48,4,Non-Hispanic,Well my first time was a guess. When I was right with the first one then I made the other choices off of that. Then it was just a matter of remembering after that. ,Male,0.0-27.0,1,White,"{'age': '72', 'race': 'White', 'gender': 'Male', 'feedback': 'Well my first time was a guess. When I was right with the first one then I made the other choices off of that. Then it was just a matter of remembering after that. ', 'ethnicity': 'Non-Hispanic', 'other_race': '', 'other_gender': ''}",94267,693708,exit_survey,61,survey-html-form,
1606,4_ramp_yellow,30,0.39,4,Non-Hispanic,I realized that the only time the block ever crossed the line was when it was a black block on a yellow ramp. ,Female,0.0-27.0,0.8125,Multiracial,"{'age': '30', 'race': 'Multiracial', 'gender': 'Female', 'feedback': 'I realized that the only time the block ever crossed the line was when it was a black block on a yellow ramp. ', 'ethnicity': 'Non-Hispanic', 'other_race': '', 'other_gender': ''}",33620,313501,exit_survey,61,survey-html-form,
1502,4_ramp_yellow,29,0.18,4,Non-Hispanic,how it was sliding on the previous picture,Male,0.0-27.0,0.375,White,"{'age': '29', 'race': 'White', 'gender': 'Male', 'feedback': 'how it was sliding on the previous picture', 'ethnicity': 'Non-Hispanic', 'other_race': '', 'other_gender': ''}",163915,886154,exit_survey,61,survey-html-form,
1594,4_ramp_yellow,66,0.36,4,,"black block on yellow ramp made it across, so next time I said yes.",Female,0.0-27.0,0.75,White,"{'age': '66', 'race': 'White', 'gender': 'Female', 'feedback': 'black block on yellow ramp made it across, so next time I said yes.', 'other_race': '', 'other_gender': ''}",56703,417216,exit_survey,61,survey-html-form,
1538,4_ramp_yellow,40,0.27,4,Non-Hispanic,no influence,Male,0.0-27.0,0.5625,White,"{'age': '40', 'race': 'White', 'gender': 'Male', 'feedback': 'no influence', 'ethnicity': 'Non-Hispanic', 'other_race': '', 'other_gender': ''}",14897,387918,exit_survey,61,survey-html-form,
1578,4_ramp_yellow,35,0.48,4,Non-Hispanic,,Female,0.0-27.0,1,White,"{'age': '35', 'race': 'White', 'gender': 'Female', 'feedback': '', 'ethnicity': 'Non-Hispanic', 'other_race': '', 'other_gender': ''}",9160,306321,exit_survey,61,survey-html-form,
1522,4_ramp_yellow,65,0.32999999999999996,4,Non-Hispanic,I began by guessing then tried to find a pattern of block and ramp colors.,Female,0.0-27.0,0.6875,White,"{'age': '65', 'race': 'White', 'gender': 'Female', 'feedback': 'I began by guessing then tried to find a pattern of block and ramp colors.', 'ethnicity': 'Non-Hispanic', 'other_race': '', 'other_gender': ''}",100815,435054,exit_survey,61,survey-html-form,
1614,4_ramp_yellow,25,0.24,4,Non-Hispanic,How the color performed previously impacted my decision.,Male,0.0-27.0,0.5,White,"{'age': '25', 'race': 'White', 'gender': 'Male', 'feedback': 'How the color performed previously impacted my decision.', 'ethnicity': 'Non-Hispanic', 'other_race': '', 'other_gender': ''}",51747,389199,exit_survey,61,survey-html-form,
1566,4_ramp_yellow,45,0.3,4,Non-Hispanic,I had to observe the speed of both the block and the ramp for each color.,Male,0.0-27.0,0.625,White,"{'age': '45', 'race': 'White', 'gender': 'Male', 'feedback': 'I had to observe the speed of both the block and the ramp for each color.', 'ethnicity': 'Non-Hispanic', 'other_race': '', 'other_gender': ''}",226516,750990,exit_survey,61,survey-html-form,
1554,4_ramp_yellow,60,0.12,4,Non-Hispanic,To me it is just a good guess as to whether it will cross the line or not.c,Female,0.0-27.0,0.25,White,"{'age': '60', 'race': 'White', 'gender': 'Female', 'feedback': 'To me it is just a good guess as to whether it will cross the line or not.c', 'ethnicity': 'Non-Hispanic', 'other_race': '', 'other_gender': ''}",50470,384959,exit_survey,61,survey-html-form,
1602,4_ramp_yellow,55,0.3,4,Non-Hispanic,I tried to remember the pattern and remembered that the only one that crossed was black on yellow.,Female,0.0-27.0,0.625,White,"{'age': '55', 'race': 'White', 'gender': 'Female', 'feedback': 'I tried to remember the pattern and remembered that the only one that crossed was black on yellow.', 'ethnicity': 'Non-Hispanic', 'other_race': '', 'other_gender': ''}",31879,336434,exit_survey,61,survey-html-form,
1598,4_ramp_yellow,30,0.39,4,Non-Hispanic,PREVIOUS COMBOS,Male,0.0-27.0,0.8125,White,"{'age': '30', 'race': 'White', 'gender': 'Male', 'feedback': 'PREVIOUS COMBOS', 'ethnicity': 'Non-Hispanic', 'other_race': '', 'other_gender': ''}",15133,233211,exit_survey,61,survey-html-form,
