workerid,proliferate.condition,accuracy,accuracy_bool,accuracy_finish_line,age,bonus,choices,condition,correct,correct_response,crosses,end_posision,end_position,ethnicity,failed_audio,failed_images,failed_video,feedback,gender,internal_node_id,overall_accuracy,question_order,race,response,rt,selected_position,stimulus,success,surprise_setup,time_elapsed,timeout,trial,trial_index,trial_type,view_history,error
1601,3_ramp_blue,,,,,,,3,,,,,,,,,,,,0.0-3.0-0.0,,,,,58542,,,,,72619,,instructions_pt1,3,instructions,"[{'page_index': 0, 'viewing_time': 3433}, {'page_index': 1, 'viewing_time': 9358}, {'page_index': 2, 'viewing_time': 4341}, {'page_index': 3, 'viewing_time': 5425}, {'page_index': 4, 'viewing_time': 12305}, {'page_index': 5, 'viewing_time': 16636}, {'page_index': 6, 'viewing_time': 4878}, {'page_index': 7, 'viewing_time': 2165}]",
1601,3_ramp_blue,True,,,,,,3,,0,,,,,,,,,,0.0-3.0-1.0-0.0,,,,0,3655,,"<p> In this experiment, you will receive a bonus payment proportional to _________.</p>",,,76275,,comprehension_quiz,4,html-button-response,,
1601,3_ramp_blue,True,,,,,,3,,1,,,,,,,,,,0.0-3.0-1.0-1.0,,,,1,4247,,You will be asked to predict whether objects _________.,,,80523,,comprehension_quiz,5,html-button-response,,
1601,3_ramp_blue,,,,,,,3,,,,,,,,,,,,0.0-4.0,,,,0,1041,,The experiment will now begin,,,81566,,,6,html-button-response,,
1601,3_ramp_blue,,1,,,,,3,True,Yes,True,,3,,,,,,,0.0-5.0-0.0,,,,Yes,8182,,stimuli/lr_lb_r_first.jpg,,,89757,,prediction_trial,7,image-button-response,,
1601,3_ramp_blue,,,,,,,3,True,,,,,,,,,,,0.0-5.0-1.0,,,,,,,['stimuli/lr_lb_r.mp4'],,,97993,,video_trial,8,video-button-response,,
1601,3_ramp_blue,,,,,,,3,,,,,,,,,,,,0.0-5.0-2.0,,,,0,1529,,stimuli/lr_lb_r_last.jpg,,,99525,,feedback_trial,9,image-button-response,,
1601,3_ramp_blue,,1,,,,,3,True,No,False,,0,,,,,,,0.0-6.0-0.0,,,,No,3258,,stimuli/hb_hy_r_first.jpg,,,102784,,prediction_trial,10,image-button-response,,
1601,3_ramp_blue,,,,,,,3,True,,,,,,,,,,,0.0-6.0-1.0,,,,,,,['stimuli/hb_hy_r.mp4'],,,110520,,video_trial,11,video-button-response,,
1601,3_ramp_blue,,,,,,,3,,,,,,,,,,,,0.0-6.0-2.0,,,,0,3693,,stimuli/hb_hy_r_last.jpg,,,114214,,feedback_trial,12,image-button-response,,
1601,3_ramp_blue,,0,,,,,3,False,No,False,,2,,,,,,,0.0-7.0-0.0,,,,Yes,3341,,stimuli/hb_lb_r_first.jpg,,,117556,,prediction_trial,13,image-button-response,,
1601,3_ramp_blue,,,,,,,3,False,,,,,,,,,,,0.0-7.0-1.0,,,,,,,['stimuli/hb_lb_r.mp4'],,,125782,,video_trial,14,video-button-response,,
1601,3_ramp_blue,,,,,,,3,,,,,,,,,,,,0.0-7.0-2.0,,,,0,1273,,stimuli/hb_lb_r_last.jpg,,,127057,,feedback_trial,15,image-button-response,,
1601,3_ramp_blue,,0,,,,,3,False,No,False,,1,,,,,,,0.0-8.0-0.0,,,,Yes,1908,,stimuli/lr_hy_r_first.jpg,,,128966,,prediction_trial,16,image-button-response,,
1601,3_ramp_blue,,,,,,,3,False,,,,,,,,,,,0.0-8.0-1.0,,,,,,,['stimuli/lr_hy_r.mp4'],,,136874,,video_trial,17,video-button-response,,
1601,3_ramp_blue,,,,,,,3,,,,,,,,,,,,0.0-8.0-2.0,,,,0,897,,stimuli/lr_hy_r_last.jpg,,,137773,,feedback_trial,18,image-button-response,,
1601,3_ramp_blue,,1,,,,,3,True,Yes,True,,3,,,,,,,0.0-9.0-0.0,,,,Yes,1171,,stimuli/lr_lb_r_first.jpg,,,138944,,prediction_trial,19,image-button-response,,
1601,3_ramp_blue,,,,,,,3,True,,,,,,,,,,,0.0-9.0-1.0,,,,,,,['stimuli/lr_lb_r.mp4'],,,147166,,video_trial,20,video-button-response,,
1601,3_ramp_blue,,,,,,,3,,,,,,,,,,,,0.0-9.0-2.0,,,,0,1255,,stimuli/lr_lb_r_last.jpg,,,148422,,feedback_trial,21,image-button-response,,
1601,3_ramp_blue,,1,,,,,3,True,No,False,,1,,,,,,,0.0-10.0-0.0,,,,No,1385,,stimuli/lr_hy_r_first.jpg,,,149808,,prediction_trial,22,image-button-response,,
1601,3_ramp_blue,,,,,,,3,True,,,,,,,,,,,0.0-10.0-1.0,,,,,,,['stimuli/lr_hy_r.mp4'],,,157708,,video_trial,23,video-button-response,,
1601,3_ramp_blue,,,,,,,3,,,,,,,,,,,,0.0-10.0-2.0,,,,0,937,,stimuli/lr_hy_r_last.jpg,,,158645,,feedback_trial,24,image-button-response,,
1601,3_ramp_blue,,1,,,,,3,True,No,False,,2,,,,,,,0.0-11.0-0.0,,,,No,1123,,stimuli/hb_lb_r_first.jpg,,,159769,,prediction_trial,25,image-button-response,,
1601,3_ramp_blue,,,,,,,3,True,,,,,,,,,,,0.0-11.0-1.0,,,,,,,['stimuli/hb_lb_r.mp4'],,,167982,,video_trial,26,video-button-response,,
1601,3_ramp_blue,,,,,,,3,,,,,,,,,,,,0.0-11.0-2.0,,,,0,797,,stimuli/hb_lb_r_last.jpg,,,168781,,feedback_trial,27,image-button-response,,
1601,3_ramp_blue,,1,,,,,3,True,Yes,True,,3,,,,,,,0.0-12.0-0.0,,,,Yes,1187,,stimuli/lr_lb_r_first.jpg,,,169969,,prediction_trial,28,image-button-response,,
1601,3_ramp_blue,,,,,,,3,True,,,,,,,,,,,0.0-12.0-1.0,,,,,,,['stimuli/lr_lb_r.mp4'],,,178190,,video_trial,29,video-button-response,,
1601,3_ramp_blue,,,,,,,3,,,,,,,,,,,,0.0-12.0-2.0,,,,0,1056,,stimuli/lr_lb_r_last.jpg,,,179248,,feedback_trial,30,image-button-response,,
1601,3_ramp_blue,,1,,,,,3,True,No,False,,1,,,,,,,0.0-13.0-0.0,,,,No,1668,,stimuli/lr_hy_r_first.jpg,,,180917,,prediction_trial,31,image-button-response,,
1601,3_ramp_blue,,,,,,,3,True,,,,,,,,,,,0.0-13.0-1.0,,,,,,,['stimuli/lr_hy_r.mp4'],,,188816,,video_trial,32,video-button-response,,
1601,3_ramp_blue,,,,,,,3,,,,,,,,,,,,0.0-13.0-2.0,,,,0,1168,,stimuli/lr_hy_r_last.jpg,,,189985,,feedback_trial,33,image-button-response,,
1601,3_ramp_blue,,1,,,,,3,True,No,False,,0,,,,,,,0.0-14.0-0.0,,,,No,1578,,stimuli/hb_hy_r_first.jpg,,,191564,,prediction_trial,34,image-button-response,,
1601,3_ramp_blue,,,,,,,3,True,,,,,,,,,,,0.0-14.0-1.0,,,,,,,['stimuli/hb_hy_r.mp4'],,,199291,,video_trial,35,video-button-response,,
1601,3_ramp_blue,,,,,,,3,,,,,,,,,,,,0.0-14.0-2.0,,,,0,1619,,stimuli/hb_hy_r_last.jpg,,,200912,,feedback_trial,36,image-button-response,,
1601,3_ramp_blue,,1,,,,,3,True,No,False,,2,,,,,,,0.0-15.0-0.0,,,,No,1127,,stimuli/hb_lb_r_first.jpg,,,202040,,prediction_trial,37,image-button-response,,
1601,3_ramp_blue,,,,,,,3,True,,,,,,,,,,,0.0-15.0-1.0,,,,,,,['stimuli/hb_lb_r.mp4'],,,210266,,video_trial,38,video-button-response,,
1601,3_ramp_blue,,,,,,,3,,,,,,,,,,,,0.0-15.0-2.0,,,,0,837,,stimuli/hb_lb_r_last.jpg,,,211105,,feedback_trial,39,image-button-response,,
1601,3_ramp_blue,,1,,,,,3,True,Yes,True,,3,,,,,,,0.0-16.0-0.0,,,,Yes,1454,,stimuli/lr_lb_r_first.jpg,,,212566,,prediction_trial,40,image-button-response,,
1601,3_ramp_blue,,,,,,,3,True,,,,,,,,,,,0.0-16.0-1.0,,,,,,,['stimuli/lr_lb_r.mp4'],,,220791,,video_trial,41,video-button-response,,
1601,3_ramp_blue,,,,,,,3,,,,,,,,,,,,0.0-16.0-2.0,,,,0,1921,,stimuli/lr_lb_r_last.jpg,,,222714,,feedback_trial,42,image-button-response,,
1601,3_ramp_blue,,1,,,,,3,True,No,False,,0,,,,,,,0.0-17.0-0.0,,,,No,2601,,stimuli/hb_hy_r_first.jpg,,,225317,,prediction_trial,43,image-button-response,,
1601,3_ramp_blue,,,,,,,3,True,,,,,,,,,,,0.0-17.0-1.0,,,,,,,['stimuli/hb_hy_r.mp4'],,,233051,,video_trial,44,video-button-response,,
1601,3_ramp_blue,,,,,,,3,,,,,,,,,,,,0.0-17.0-2.0,,,,0,732,,stimuli/hb_hy_r_last.jpg,,,233783,,feedback_trial,45,image-button-response,,
1601,3_ramp_blue,,1,,,,,3,True,No,False,,2,,,,,,,0.0-18.0-0.0,,,,No,2551,,stimuli/hb_lb_r_first.jpg,,,236336,,prediction_trial,46,image-button-response,,
1601,3_ramp_blue,,,,,,,3,True,,,,,,,,,,,0.0-18.0-1.0,,,,,,,['stimuli/hb_lb_r.mp4'],,,244560,,video_trial,47,video-button-response,,
1601,3_ramp_blue,,,,,,,3,,,,,,,,,,,,0.0-18.0-2.0,,,,0,506,,stimuli/hb_lb_r_last.jpg,,,245068,,feedback_trial,48,image-button-response,,
1601,3_ramp_blue,,1,,,,,3,True,No,False,,0,,,,,,,0.0-19.0-0.0,,,,No,1015,,stimuli/hb_hy_r_first.jpg,,,246084,,prediction_trial,49,image-button-response,,
1601,3_ramp_blue,,,,,,,3,True,,,,,,,,,,,0.0-19.0-1.0,,,,,,,['stimuli/hb_hy_r.mp4'],,,253818,,video_trial,50,video-button-response,,
1601,3_ramp_blue,,,,,,,3,,,,,,,,,,,,0.0-19.0-2.0,,,,0,1705,,stimuli/hb_hy_r_last.jpg,,,255525,,feedback_trial,51,image-button-response,,
1601,3_ramp_blue,,1,,,,,3,True,No,False,,1,,,,,,,0.0-20.0-0.0,,,,No,1631,,stimuli/lr_hy_r_first.jpg,,,257157,,prediction_trial,52,image-button-response,,
1601,3_ramp_blue,,,,,,,3,True,,,,,,,,,,,0.0-20.0-1.0,,,,,,,['stimuli/lr_hy_r.mp4'],,,265059,,video_trial,53,video-button-response,,
1601,3_ramp_blue,,,,,,,3,,,,,,,,,,,,0.0-20.0-2.0,,,,0,1042,,stimuli/lr_hy_r_last.jpg,,,266103,,feedback_trial,54,image-button-response,,
1601,3_ramp_blue,,,,,,,3,,,,,,,,,,,,0.0-21.0,,,,0,11155,," <p> Now we will ask you to make some different predictions.</p> <p>This time, we'll ask you to select one of four images that correctly shows where the block will end up.</p>",,,277259,,surprise_quiz_instructions,55,html-button-response,,
1601,3_ramp_blue,True,,True,,,"['<br><img src=stimuli/r_b_0.jpg style=width:512px></img', '<br><img src=stimuli/r_b_1.jpg style=width:512px></img', '<br><img src=stimuli/r_b_2.jpg style=width:512px></img', '<br><img src=stimuli/r_b_3.jpg style=width:512px></img']",3,,,,3,,,,,,,,0.0-22.0,,[0],,<br><img src=stimuli/r_b_3.jpg style=width:512px></img,5753,3,,,lr_lb_r,283014,,surprise_quiz,56,survey-multi-choice,,
1601,3_ramp_blue,True,,True,,,"['<br><img src=stimuli/b_y_0.jpg style=width:512px></img', '<br><img src=stimuli/b_y_1.jpg style=width:512px></img', '<br><img src=stimuli/b_y_2.jpg style=width:512px></img', '<br><img src=stimuli/b_y_3.jpg style=width:512px></img']",3,,,,0,,,,,,,,0.0-23.0,,[0],,<br><img src=stimuli/b_y_0.jpg style=width:512px></img,5596,0,,,hb_hy_r,288612,,surprise_quiz,57,survey-multi-choice,,
1601,3_ramp_blue,False,,False,,,"['<br><img src=stimuli/r_y_0.jpg style=width:512px></img', '<br><img src=stimuli/r_y_1.jpg style=width:512px></img', '<br><img src=stimuli/r_y_2.jpg style=width:512px></img', '<br><img src=stimuli/r_y_3.jpg style=width:512px></img']",3,,,,1,,,,,,,,0.0-24.0,,[0],,<br><img src=stimuli/r_y_2.jpg style=width:512px></img,9285,2,,,lr_hy_r,297899,,surprise_quiz,58,survey-multi-choice,,
1601,3_ramp_blue,False,,True,,,"['<br><img src=stimuli/b_b_0.jpg style=width:512px></img', '<br><img src=stimuli/b_b_1.jpg style=width:512px></img', '<br><img src=stimuli/b_b_2.jpg style=width:512px></img', '<br><img src=stimuli/b_b_3.jpg style=width:512px></img']",3,,,,2,,,,,,,,0.0-25.0,,[0],,<br><img src=stimuli/b_b_1.jpg style=width:512px></img,2405,1,,,hb_lb_r,300305,,surprise_quiz,59,survey-multi-choice,,
1601,3_ramp_blue,,,,,,,3,,,,,,,,,,,,0.0-26.0,,,,0,3560,,"<p>Thank you for participating!</p>You answered 14 out of 16 trials correctly, and will receive a $0.42 bonus.<p>Now you will complete a short survey before finishing the experiment.</p>",,,303867,,,60,html-button-response,,
1601,3_ramp_blue,,,,35,0.42,,3,,,,,,Non-Hispanic,,,,After a little trial and error I feel like I had it figured out. Good luck with your research! :),Male,0.0-27.0,0.875,,White,"{'age': '35', 'race': 'White', 'gender': 'Male', 'feedback': 'After a little trial and error I feel like I had it figured out. Good luck with your research! :)', 'ethnicity': 'Non-Hispanic', 'other_race': '', 'other_gender': ''}",31978,,,,,335847,,exit_survey,61,survey-html-form,,
1517,3_ramp_blue,,,,,,,3,,,,,,,[],[],[],,,0.0-0.0,,,,,,,,True,,1397,False,,0,preload,,
1517,3_ramp_blue,,,,,,,3,,,,,,,,,,,,0.0-1.0,,,,,,,,True,,13058,,,1,fullscreen,,
1517,3_ramp_blue,,,,,,,3,,,,,,,,,,,,0.0-2.0,,,,0,15999,,"<p><b>Consent Form</b></p> <div style=""text-align:left;background-color:lightblue; padding:20px; max-width:900px;""><p><b>Description:</b> Welcome! You are invited to participate in a research study in cognitive psychology. You will be asked to perform various tasks on a computer which may include: looking at images or videos, listening to sounds, reading scenarios, or playing games. You may be asked a number of different questions about making judgments and intepreting people's actions. All information collected will remain confidential. </p> <p> <b>Risks and benefits:</b> Risks involved in this study are the same as those normally associated with using a computer (e.g., mild eye/arm strain). If you have any pre- existing conditions that might make reading and completing a computer-based survey strenuous for you, you should probably elect to not participate in this study. If at any time during the study you feel unable to participate because you are experiencing strain, you may end your participation without penalty. We cannot and do not guarantee or promise that you will receive any benefits from this study. Your decision whether or not to participate in this study will not affect your employment, medical care, and/or grades in school. </p><p><b>Time involvement:</b> Your participation in this experiment will take  5 minutes. </p><p><b> Payment:</b> If recruitment materials indicate payment (e.g., Prolific or other recruitment), you will receive compensation as indicated. </p><p><b>Subject's rights:</b> If you have read this notice and have decided to participate in this project, please understand your participation is voluntary and you have the right to withdraw your consent or discontinue participation at any time without penalty or loss of benefits to which you are otherwise entitled. You have the right to refuse to answer particular questions. Your individual privacy will be maintained in all published and written data resulting from the study. </p><p><b>Contact information:</b> If you have any questions, concerns or complaints about this research study, its procedures, or risks and benefits, you should ask the Protocol Director, (Professor Tobias Gerstenberg, Phone: (650) 725-2431; Email: gerstenberg@stanford.edu). </p><p><b>Independent contact:</b> If you are not satisfied with how this study is being conducted, or if you have any concerns, complaints, or general questions about the research or your rights as a participant, please contact the Stanford Institutional Review Board (IRB) to speak to someone independent of the research team via email at irb2-manager@lists.stanford.edu, or via phone at (650) 723-2480 or toll free at 1-866-680-2906. You can also write to the Stanford IRB, Stanford University, 3000 El Camino Real, Five Palo Alto Square, 4th Floor, Palo Alto, CA 94306. </p><p>You may want to print a copy of this consent form to keep. By clicking the button below, you acknowledge that you have read the above information, that you are 18 years of age, or older and give your consent to participate in our internet-based study and consent for us to analyze the resulting data. </p> </div><p> Do you agree with the terms of the experiment as explained above? </p>",,,29061,,,2,html-button-response,,
1517,3_ramp_blue,,,,,,,3,,,,,,,,,,,,0.0-3.0-0.0,,,,,113018,,,,,142080,,instructions_pt1,3,instructions,"[{'page_index': 0, 'viewing_time': 6012}, {'page_index': 1, 'viewing_time': 12935}, {'page_index': 2, 'viewing_time': 13228}, {'page_index': 3, 'viewing_time': 53306}, {'page_index': 4, 'viewing_time': 21929}, {'page_index': 5, 'viewing_time': 2423}, {'page_index': 6, 'viewing_time': 1776}, {'page_index': 7, 'viewing_time': 1407}]",
1517,3_ramp_blue,True,,,,,,3,,0,,,,,,,,,,0.0-3.0-1.0-0.0,,,,0,5478,,"<p> In this experiment, you will receive a bonus payment proportional to _________.</p>",,,147561,,comprehension_quiz,4,html-button-response,,
1517,3_ramp_blue,False,,,,,,3,,1,,,,,,,,,,0.0-3.0-1.0-1.0,,,,0,5028,,You will be asked to predict whether objects _________.,,,152593,,comprehension_quiz,5,html-button-response,,
1517,3_ramp_blue,False,,,,,,3,,,,,,,,,,,,0.0-3.0-2.0-0.0,,,,0,1526,,<p> Oops! You have answered one or more questions incorrectly.</p><p> Please Review the instructions again before continuing with the experiment </p>,,,154123,,fail_message,6,html-button-response,,
1517,3_ramp_blue,,,,,,,3,,,,,,,,,,,,0.0-3.1-0.1,,,,,10103,,,,,164231,,instructions_pt1,7,instructions,"[{'page_index': 0, 'viewing_time': 1478}, {'page_index': 1, 'viewing_time': 1976}, {'page_index': 2, 'viewing_time': 1087}, {'page_index': 3, 'viewing_time': 566}, {'page_index': 4, 'viewing_time': 1396}, {'page_index': 5, 'viewing_time': 1100}, {'page_index': 6, 'viewing_time': 1269}, {'page_index': 7, 'viewing_time': 1230}]",
1517,3_ramp_blue,True,,,,,,3,,0,,,,,,,,,,0.0-3.1-1.1-0.1,,,,0,1639,,"<p> In this experiment, you will receive a bonus payment proportional to _________.</p>",,,165873,,comprehension_quiz,8,html-button-response,,
1517,3_ramp_blue,True,,,,,,3,,1,,,,,,,,,,0.0-3.1-1.1-1.1,,,,1,1014,,You will be asked to predict whether objects _________.,,,166890,,comprehension_quiz,9,html-button-response,,
1517,3_ramp_blue,,,,,,,3,,,,,,,,,,,,0.0-4.0,,,,0,966,,The experiment will now begin,,,167858,,,10,html-button-response,,
1517,3_ramp_blue,,1,,,,,3,True,Yes,True,,3,,,,,,,0.0-5.0-0.0,,,,Yes,3669,,stimuli/lr_lb_r_first.jpg,,,171552,,prediction_trial,11,image-button-response,,
1517,3_ramp_blue,,,,,,,3,True,,,,,,,,,,,0.0-5.0-1.0,,,,,,,['stimuli/lr_lb_r.mp4'],,,180259,,video_trial,12,video-button-response,,
1517,3_ramp_blue,,,,,,,3,,,,,,,,,,,,0.0-5.0-2.0,,,,0,2415,,stimuli/lr_lb_r_last.jpg,,,182677,,feedback_trial,13,image-button-response,,
1517,3_ramp_blue,,0,,,,,3,False,No,False,,0,,,,,,,0.0-6.0-0.0,,,,Yes,2811,,stimuli/hb_hy_r_first.jpg,,,185498,,prediction_trial,14,image-button-response,,
1517,3_ramp_blue,,,,,,,3,False,,,,,,,,,,,0.0-6.0-1.0,,,,,,,['stimuli/hb_hy_r.mp4'],,,193413,,video_trial,15,video-button-response,,
1517,3_ramp_blue,,,,,,,3,,,,,,,,,,,,0.0-6.0-2.0,,,,0,5149,,stimuli/hb_hy_r_last.jpg,,,198565,,feedback_trial,16,image-button-response,,
1517,3_ramp_blue,,0,,,,,3,False,No,False,,2,,,,,,,0.0-7.0-0.0,,,,Yes,2149,,stimuli/hb_lb_r_first.jpg,,,200717,,prediction_trial,17,image-button-response,,
1517,3_ramp_blue,,,,,,,3,False,,,,,,,,,,,0.0-7.0-1.0,,,,,,,['stimuli/hb_lb_r.mp4'],,,209119,,video_trial,18,video-button-response,,
1517,3_ramp_blue,,,,,,,3,,,,,,,,,,,,0.0-7.0-2.0,,,,0,892,,stimuli/hb_lb_r_last.jpg,,,210017,,feedback_trial,19,image-button-response,,
1517,3_ramp_blue,,0,,,,,3,False,No,False,,1,,,,,,,0.0-8.0-0.0,,,,Yes,1823,,stimuli/lr_hy_r_first.jpg,,,211845,,prediction_trial,20,image-button-response,,
1517,3_ramp_blue,,,,,,,3,False,,,,,,,,,,,0.0-8.0-1.0,,,,,,,['stimuli/lr_hy_r.mp4'],,,219924,,video_trial,21,video-button-response,,
1517,3_ramp_blue,,,,,,,3,,,,,,,,,,,,0.0-8.0-2.0,,,,0,1170,,stimuli/lr_hy_r_last.jpg,,,221097,,feedback_trial,22,image-button-response,,
1517,3_ramp_blue,,1,,,,,3,True,No,False,,0,,,,,,,0.0-9.0-0.0,,,,No,1657,,stimuli/hb_hy_r_first.jpg,,,222758,,prediction_trial,23,image-button-response,,
1517,3_ramp_blue,,,,,,,3,True,,,,,,,,,,,0.0-9.0-1.0,,,,,,,['stimuli/hb_hy_r.mp4'],,,230630,,video_trial,24,video-button-response,,
1517,3_ramp_blue,,,,,,,3,,,,,,,,,,,,0.0-9.0-2.0,,,,0,1073,,stimuli/hb_hy_r_last.jpg,,,231707,,feedback_trial,25,image-button-response,,
1517,3_ramp_blue,,1,,,,,3,True,No,False,,1,,,,,,,0.0-10.0-0.0,,,,No,1379,,stimuli/lr_hy_r_first.jpg,,,233092,,prediction_trial,26,image-button-response,,
1517,3_ramp_blue,,,,,,,3,True,,,,,,,,,,,0.0-10.0-1.0,,,,,,,['stimuli/lr_hy_r.mp4'],,,241120,,video_trial,27,video-button-response,,
1517,3_ramp_blue,,,,,,,3,,,,,,,,,,,,0.0-10.0-2.0,,,,0,3486,,stimuli/lr_hy_r_last.jpg,,,244610,,feedback_trial,28,image-button-response,,
1517,3_ramp_blue,,0,,,,,3,False,Yes,True,,3,,,,,,,0.0-11.0-0.0,,,,No,1727,,stimuli/lr_lb_r_first.jpg,,,246341,,prediction_trial,29,image-button-response,,
1517,3_ramp_blue,,,,,,,3,False,,,,,,,,,,,0.0-11.0-1.0,,,,,,,['stimuli/lr_lb_r.mp4'],,,254709,,video_trial,30,video-button-response,,
1517,3_ramp_blue,,,,,,,3,,,,,,,,,,,,0.0-11.0-2.0,,,,0,7841,,stimuli/lr_lb_r_last.jpg,,,262553,,feedback_trial,31,image-button-response,,
1517,3_ramp_blue,,0,,,,,3,False,No,False,,2,,,,,,,0.0-12.0-0.0,,,,Yes,1814,,stimuli/hb_lb_r_first.jpg,,,264373,,prediction_trial,32,image-button-response,,
1517,3_ramp_blue,,,,,,,3,False,,,,,,,,,,,0.0-12.0-1.0,,,,,,,['stimuli/hb_lb_r.mp4'],,,272733,,video_trial,33,video-button-response,,
1517,3_ramp_blue,,,,,,,3,,,,,,,,,,,,0.0-12.0-2.0,,,,0,13870,,stimuli/hb_lb_r_last.jpg,,,286606,,feedback_trial,34,image-button-response,,
1517,3_ramp_blue,,0,,,,,3,False,Yes,True,,3,,,,,,,0.0-13.0-0.0,,,,No,1267,,stimuli/lr_lb_r_first.jpg,,,287877,,prediction_trial,35,image-button-response,,
1517,3_ramp_blue,,,,,,,3,False,,,,,,,,,,,0.0-13.0-1.0,,,,,,,['stimuli/lr_lb_r.mp4'],,,296227,,video_trial,36,video-button-response,,
1517,3_ramp_blue,,,,,,,3,,,,,,,,,,,,0.0-13.0-2.0,,,,0,1136,,stimuli/lr_lb_r_last.jpg,,,297366,,feedback_trial,37,image-button-response,,
1517,3_ramp_blue,,0,,,,,3,False,No,False,,1,,,,,,,0.0-14.0-0.0,,,,Yes,1610,,stimuli/lr_hy_r_first.jpg,,,298981,,prediction_trial,38,image-button-response,,
1517,3_ramp_blue,,,,,,,3,False,,,,,,,,,,,0.0-14.0-1.0,,,,,,,['stimuli/lr_hy_r.mp4'],,,307031,,video_trial,39,video-button-response,,
1517,3_ramp_blue,,,,,,,3,,,,,,,,,,,,0.0-14.0-2.0,,,,0,3441,,stimuli/lr_hy_r_last.jpg,,,310476,,feedback_trial,40,image-button-response,,
1517,3_ramp_blue,,0,,,,,3,False,No,False,,2,,,,,,,0.0-15.0-0.0,,,,Yes,2092,,stimuli/hb_lb_r_first.jpg,,,312573,,prediction_trial,41,image-button-response,,
1517,3_ramp_blue,,,,,,,3,False,,,,,,,,,,,0.0-15.0-1.0,,,,,,,['stimuli/hb_lb_r.mp4'],,,320940,,video_trial,42,video-button-response,,
1517,3_ramp_blue,,,,,,,3,,,,,,,,,,,,0.0-15.0-2.0,,,,0,14967,,stimuli/hb_lb_r_last.jpg,,,335913,,feedback_trial,43,image-button-response,,
1517,3_ramp_blue,,0,,,,,3,False,Yes,True,,3,,,,,,,0.0-16.0-0.0,,,,No,1014,,stimuli/lr_lb_r_first.jpg,,,336934,,prediction_trial,44,image-button-response,,
1517,3_ramp_blue,,,,,,,3,False,,,,,,,,,,,0.0-16.0-1.0,,,,,,,['stimuli/lr_lb_r.mp4'],,,345300,,video_trial,45,video-button-response,,
1517,3_ramp_blue,,,,,,,3,,,,,,,,,,,,0.0-16.0-2.0,,,,0,898,,stimuli/lr_lb_r_last.jpg,,,346201,,feedback_trial,46,image-button-response,,
1517,3_ramp_blue,,0,,,,,3,False,No,False,,0,,,,,,,0.0-17.0-0.0,,,,Yes,780,,stimuli/hb_hy_r_first.jpg,,,346984,,prediction_trial,47,image-button-response,,
1517,3_ramp_blue,,,,,,,3,False,,,,,,,,,,,0.0-17.0-1.0,,,,,,,['stimuli/hb_hy_r.mp4'],,,354886,,video_trial,48,video-button-response,,
1517,3_ramp_blue,,,,,,,3,,,,,,,,,,,,0.0-17.0-2.0,,,,0,14823,,stimuli/hb_hy_r_last.jpg,,,369712,,feedback_trial,49,image-button-response,,
1517,3_ramp_blue,,0,,,,,3,False,No,False,,2,,,,,,,0.0-18.0-0.0,,,,Yes,941,,stimuli/hb_lb_r_first.jpg,,,370658,,prediction_trial,50,image-button-response,,
1517,3_ramp_blue,,,,,,,3,False,,,,,,,,,,,0.0-18.0-1.0,,,,,,,['stimuli/hb_lb_r.mp4'],,,379047,,video_trial,51,video-button-response,,
1517,3_ramp_blue,,,,,,,3,,,,,,,,,,,,0.0-18.0-2.0,,,,0,813,,stimuli/hb_lb_r_last.jpg,,,379863,,feedback_trial,52,image-button-response,,
1517,3_ramp_blue,,0,,,,,3,False,No,False,,0,,,,,,,0.0-19.0-0.0,,,,Yes,23558,,stimuli/hb_hy_r_first.jpg,,,403427,,prediction_trial,53,image-button-response,,
1517,3_ramp_blue,,,,,,,3,False,,,,,,,,,,,0.0-19.0-1.0,,,,,,,['stimuli/hb_hy_r.mp4'],,,411310,,video_trial,54,video-button-response,,
1517,3_ramp_blue,,,,,,,3,,,,,,,,,,,,0.0-19.0-2.0,,,,0,2028,,stimuli/hb_hy_r_last.jpg,,,413342,,feedback_trial,55,image-button-response,,
1517,3_ramp_blue,,1,,,,,3,True,No,False,,1,,,,,,,0.0-20.0-0.0,,,,No,1181,,stimuli/lr_hy_r_first.jpg,,,414527,,prediction_trial,56,image-button-response,,
1517,3_ramp_blue,,,,,,,3,True,,,,,,,,,,,0.0-20.0-1.0,,,,,,,['stimuli/lr_hy_r.mp4'],,,422566,,video_trial,57,video-button-response,,
1517,3_ramp_blue,,,,,,,3,,,,,,,,,,,,0.0-20.0-2.0,,,,0,14098,,stimuli/lr_hy_r_last.jpg,,,436667,,feedback_trial,58,image-button-response,,
1517,3_ramp_blue,,,,,,,3,,,,,,,,,,,,0.0-21.0,,,,0,1673,," <p> Now we will ask you to make some different predictions.</p> <p>This time, we'll ask you to select one of four images that correctly shows where the block will end up.</p>",,,438345,,surprise_quiz_instructions,59,html-button-response,,
1517,3_ramp_blue,False,,False,,,"['<br><img src=stimuli/b_y_0.jpg style=width:273.2px></img', '<br><img src=stimuli/b_y_1.jpg style=width:273.2px></img', '<br><img src=stimuli/b_y_2.jpg style=width:273.2px></img', '<br><img src=stimuli/b_y_3.jpg style=width:273.2px></img']",3,,,,0,,,,,,,,0.0-22.0,,[0],,<br><img src=stimuli/b_y_2.jpg style=width:273.2px></img,13662,2,,,hb_hy_r,452014,,surprise_quiz,60,survey-multi-choice,,
