workerid,proliferate.condition,accuracy,accuracy_bool,age,bonus,correct_img,correct_key,correct_response,ethnicity,failed_audio,failed_images,failed_video,feedback,gender,hidden_img,img_selected,internal_node_id,overall_accuracy,question_order,race,response,rt,rule,stimulus,success,time_elapsed,timeout,trial,trial_index,trial_type,view_history,error
630,color_on,,,,,,,,,,,,,,,,0.0-4.0-0.0,,,,,22066,dark,,,33962,,instructions_pt1,4,instructions,"[{'page_index': 0, 'viewing_time': 6086}, {'page_index': 1, 'viewing_time': 3690}, {'page_index': 2, 'viewing_time': 4048}, {'page_index': 3, 'viewing_time': 5351}, {'page_index': 4, 'viewing_time': 2891}]",
630,color_on,False,,,,,,j,,,,,,,,,0.0-4.0-1.0-0.0,,,,f,8695,dark,blicket_images/red_pyramid.jpg,,42665,,comprehension_quiz,5,image-keyboard-response,,
630,color_on,True,,,,,, ,,,,,,,,,0.0-4.0-1.0-1.0,,,, ,2372,dark,blicket_images/red_pyramid_on.jpg,,45042,,comprehension_quiz,6,image-keyboard-response,,
630,color_on,True,,,,,,f,,,,,,,,,0.0-4.0-1.0-2.0,,,,f,7770,dark,blicket_images/purple_prism.jpg,,52819,,comprehension_quiz,7,image-keyboard-response,,
630,color_on,True,,,,,, ,,,,,,,,,0.0-4.0-1.0-3.0,,,, ,1963,dark,blicket_images/purple_prism_off.jpg,,54788,,comprehension_quiz,8,image-keyboard-response,,
630,color_on,False,,,,,,,,,,,,,,,0.0-4.0-2.0-0.0,,,,0,4373,dark,<p> Oops! You have answered one or more questions incorrectly.</p><p> Please Review the instructions again before continuing with the experiment </p>,,59162,,fail_message,9,html-button-response,,
630,color_on,,,,,,,,,,,,,,,,0.0-4.1-0.1,,,,,16904,dark,,,76069,,instructions_pt1,10,instructions,"[{'page_index': 0, 'viewing_time': 1732}, {'page_index': 1, 'viewing_time': 6977}, {'page_index': 2, 'viewing_time': 1736}, {'page_index': 3, 'viewing_time': 4355}, {'page_index': 4, 'viewing_time': 2104}]",
630,color_on,True,,,,,,j,,,,,,,,,0.0-4.1-1.1-0.1,,,,j,6876,dark,blicket_images/red_pyramid.jpg,,82951,,comprehension_quiz,11,image-keyboard-response,,
630,color_on,True,,,,,, ,,,,,,,,,0.0-4.1-1.1-1.1,,,, ,1376,dark,blicket_images/red_pyramid_on.jpg,,84329,,comprehension_quiz,12,image-keyboard-response,,
630,color_on,True,,,,,,f,,,,,,,,,0.0-4.1-1.1-2.1,,,,f,2782,dark,blicket_images/purple_prism.jpg,,87112,,comprehension_quiz,13,image-keyboard-response,,
630,color_on,True,,,,,, ,,,,,,,,,0.0-4.1-1.1-3.1,,,, ,1322,dark,blicket_images/purple_prism_off.jpg,,88435,,comprehension_quiz,14,image-keyboard-response,,
630,color_on,,,,,,,,,,,,,,,,0.0-5.0,,,,,41961,dark,,,130396,,,15,instructions,"[{'page_index': 0, 'viewing_time': 3433}, {'page_index': 1, 'viewing_time': 2692}, {'page_index': 2, 'viewing_time': 1477}, {'page_index': 3, 'viewing_time': 1960}, {'page_index': 4, 'viewing_time': 1319}, {'page_index': 5, 'viewing_time': 9336}, {'page_index': 6, 'viewing_time': 10022}, {'page_index': 7, 'viewing_time': 10381}, {'page_index': 8, 'viewing_time': 1341}]",
630,color_on,True,1,,,,f,off,,,,,,,blicket_images/lc.jpg,,0.0-6.0,,,,f,5882,dark,blicket_images/lc.jpg,,136286,,blicket,16,image-keyboard-response,,
630,color_on,,,,,,,,,,,,,,blicket_images/lc.jpg,,0.0-7.0,,,, ,2224,dark,blicket_images/lc_off.jpg,,138517,,feedback,17,image-keyboard-response,,
630,color_on,True,1,,,,j,on,,,,,,,blicket_images/ds.jpg,,0.0-8.0,,,,j,3136,dark,blicket_images/ds.jpg,,141659,,blicket,18,image-keyboard-response,,
630,color_on,,,,,,,,,,,,,,blicket_images/ds.jpg,,0.0-9.0,,,, ,1597,dark,blicket_images/ds_on.jpg,,143261,,feedback,19,image-keyboard-response,,
630,color_on,True,1,,,,j,on,,,,,,,blicket_images/dc.jpg,,0.0-10.0,,,,j,3703,dark,blicket_images/dc.jpg,,146968,,blicket,20,image-keyboard-response,,
630,color_on,,,,,,,,,,,,,,blicket_images/dc.jpg,,0.0-11.0,,,, ,3553,dark,blicket_images/dc_on.jpg,,150527,,feedback,21,image-keyboard-response,,
630,color_on,True,1,,,,j,on,,,,,,,blicket_images/ds.jpg,,0.0-12.0,,,,j,3841,dark,blicket_images/ds.jpg,,154369,,blicket,22,image-keyboard-response,,
630,color_on,,,,,,,,,,,,,,blicket_images/ds.jpg,,0.0-13.0,,,, ,5337,dark,blicket_images/ds_on.jpg,,159707,,feedback,23,image-keyboard-response,,
630,color_on,True,1,,,,j,on,,,,,,,blicket_images/dc.jpg,,0.0-14.0,,,,j,3382,dark,blicket_images/dc.jpg,,163090,,blicket,24,image-keyboard-response,,
630,color_on,,,,,,,,,,,,,,blicket_images/dc.jpg,,0.0-15.0,,,, ,1913,dark,blicket_images/dc_on.jpg,,165005,,feedback,25,image-keyboard-response,,
630,color_on,True,1,,,,j,on,,,,,,,blicket_images/ds.jpg,,0.0-16.0,,,,j,2487,dark,blicket_images/ds.jpg,,167493,,blicket,26,image-keyboard-response,,
630,color_on,,,,,,,,,,,,,,blicket_images/ds.jpg,,0.0-17.0,,,, ,1290,dark,blicket_images/ds_on.jpg,,168784,,feedback,27,image-keyboard-response,,
630,color_on,True,1,,,,j,on,,,,,,,blicket_images/dc.jpg,,0.0-18.0,,,,j,1625,dark,blicket_images/dc.jpg,,170411,,blicket,28,image-keyboard-response,,
630,color_on,,,,,,,,,,,,,,blicket_images/dc.jpg,,0.0-19.0,,,, ,1008,dark,blicket_images/dc_on.jpg,,171419,,feedback,29,image-keyboard-response,,
630,color_on,True,1,,,,f,off,,,,,,,blicket_images/lc.jpg,,0.0-20.0,,,,f,1773,dark,blicket_images/lc.jpg,,173194,,blicket,30,image-keyboard-response,,
630,color_on,,,,,,,,,,,,,,blicket_images/lc.jpg,,0.0-21.0,,,, ,1336,dark,blicket_images/lc_off.jpg,,174530,,feedback,31,image-keyboard-response,,
630,color_on,True,1,,,,j,on,,,,,,,blicket_images/ds.jpg,,0.0-22.0,,,,j,3138,dark,blicket_images/ds.jpg,,177670,,blicket,32,image-keyboard-response,,
630,color_on,,,,,,,,,,,,,,blicket_images/ds.jpg,,0.0-23.0,,,, ,1315,dark,blicket_images/ds_on.jpg,,178987,,feedback,33,image-keyboard-response,,
630,color_on,True,1,,,,f,off,,,,,,,blicket_images/ls.jpg,,0.0-24.0,,,,f,1620,dark,blicket_images/ls.jpg,,180612,,blicket,34,image-keyboard-response,,
630,color_on,,,,,,,,,,,,,,blicket_images/ls.jpg,,0.0-25.0,,,, ,1430,dark,blicket_images/ls_off.jpg,,182046,,feedback,35,image-keyboard-response,,
630,color_on,True,1,,,,j,on,,,,,,,blicket_images/dc.jpg,,0.0-26.0,,,,j,1749,dark,blicket_images/dc.jpg,,183795,,blicket,36,image-keyboard-response,,
630,color_on,,,,,,,,,,,,,,blicket_images/dc.jpg,,0.0-27.0,,,, ,1374,dark,blicket_images/dc_on.jpg,,185170,,feedback,37,image-keyboard-response,,
630,color_on,True,1,,,,f,off,,,,,,,blicket_images/ls.jpg,,0.0-28.0,,,,f,2174,dark,blicket_images/ls.jpg,,187345,,blicket,38,image-keyboard-response,,
630,color_on,,,,,,,,,,,,,,blicket_images/ls.jpg,,0.0-29.0,,,, ,1462,dark,blicket_images/ls_off.jpg,,188808,,feedback,39,image-keyboard-response,,
630,color_on,True,1,,,,f,off,,,,,,,blicket_images/lc.jpg,,0.0-30.0,,,,f,1760,dark,blicket_images/lc.jpg,,190568,,blicket,40,image-keyboard-response,,
630,color_on,,,,,,,,,,,,,,blicket_images/lc.jpg,,0.0-31.0,,,, ,1185,dark,blicket_images/lc_off.jpg,,191754,,feedback,41,image-keyboard-response,,
630,color_on,True,1,,,,f,off,,,,,,,blicket_images/ls.jpg,,0.0-32.0,,,,f,1664,dark,blicket_images/ls.jpg,,193419,,blicket,42,image-keyboard-response,,
630,color_on,,,,,,,,,,,,,,blicket_images/ls.jpg,,0.0-33.0,,,, ,1203,dark,blicket_images/ls_off.jpg,,194622,,feedback,43,image-keyboard-response,,
630,color_on,True,1,,,,j,on,,,,,,,blicket_images/ds.jpg,,0.0-34.0,,,,j,1658,dark,blicket_images/ds.jpg,,196282,,blicket,44,image-keyboard-response,,
630,color_on,,,,,,,,,,,,,,blicket_images/ds.jpg,,0.0-35.0,,,, ,1269,dark,blicket_images/ds_on.jpg,,197553,,feedback,45,image-keyboard-response,,
630,color_on,True,1,,,,j,on,,,,,,,blicket_images/dc.jpg,,0.0-36.0,,,,j,1582,dark,blicket_images/dc.jpg,,199137,,blicket,46,image-keyboard-response,,
630,color_on,False,0,,,blicket_images/dc.jpg,,dc,,,,,,,,blicket_images/ds.jpg,0.0-37.0,,,,ds,27761,dark,"Which of these options shows the image from the last trial, that you just saw?",,226901,,pop_quiz,47,html-button-response,,
630,color_on,True,1,,,,,"['dc', 'ds']",,,,,,,,,0.0-38.0,,[0],,"['dc', 'ds']",4734,dark,,,231641,,rule_question,48,survey-multi-select,,
630,color_on,,,,,,,,,,,,,,,,0.0-39.0,,,,0,2073,dark,"<p>Thank you for participating!</p>You answered 16 out of 16 trials correctly, and will recieve a $0.40 bonus.<p>Now you will complete a short survey before finishing the experiment.</p>",,233718,,,49,html-button-response,,
630,color_on,,,35,0.4,,,,Non-Hispanic,,,,If it is light or dark,Female,,,0.0-40.0,1,,White,"{'age': '35', 'race': 'White', 'gender': 'Female', 'feedback': 'If it is light or dark', 'ethnicity': 'Non-Hispanic', 'other_race': '', 'other_gender': ''}",45744,dark,,,279465,,exit_survey,50,survey-html-form,,
679,color_off,,,,,,,,,[],[],[],,,,,0.0-0.0,,,,,,dark,,True,173,False,,0,preload,,
679,color_off,,,,,,,,,[],[],[],,,,,0.0-1.0,,,,,,dark,,True,296,False,,1,preload,,
679,color_off,,,,,,,,,,,,,,,,0.0-2.0,,,,,,dark,,True,3921,,,2,fullscreen,,
679,color_off,,,,,,,,,,,,,,,,0.0-3.0,,,,0,3416,dark,"<p><b>Consent Form</b></p> <div style=""text-align:left;background-color:lightblue; padding:20px; max-width:900px;""><p><b>Description:</b> Welcome! You are invited to participate in a research study in cognitive psychology. You will be asked to perform various tasks on a computer which may include: looking at images or videos, listening to sounds, reading scenarios, or playing games. You may be asked a number of different questions about making judgments and intepreting people's actions. All information collected will remain confidential. </p> <p> <b>Risks and benefits:</b> Risks involved in this study are the same as those normally associated with using a computer (e.g., mild eye/arm strain). If you have any pre- existing conditions that might make reading and completing a computer-based survey strenuous for you, you should probably elect to not participate in this study. If at any time during the study you feel unable to participate because you are experiencing strain, you may end your participation without penalty. We cannot and do not guarantee or promise that you will receive any benefits from this study. Your decision whether or not to participate in this study will not affect your employment, medical care, and/or grades in school. </p><p><b>Time involvement:</b> Your participation in this experiment will take  5 minutes. </p><p><b> Payment:</b> If recruitment materials indicate payment (e.g., Prolific or other recruitment), you will receive compensation as indicated. </p><p><b>Subject's rights:</b> If you have read this notice and have decided to participate in this project, please understand your participation is voluntary and you have the right to withdraw your consent or discontinue participation at any time without penalty or loss of benefits to which you are otherwise entitled. You have the right to refuse to answer particular questions. Your individual privacy will be maintained in all published and written data resulting from the study. </p><p><b>Contact information:</b> If you have any questions, concerns or complaints about this research study, its procedures, or risks and benefits, you should ask the Protocol Director, (Professor Tobias Gerstenberg, Phone: (650) 725-2431; Email: gerstenberg@stanford.edu). </p><p><b>Independent contact:</b> If you are not satisfied with how this study is being conducted, or if you have any concerns, complaints, or general questions about the research or your rights as a participant, please contact the Stanford Institutional Review Board (IRB) to speak to someone independent of the research team via email at irb2-manager@lists.stanford.edu, or via phone at (650) 723-2480 or toll free at 1-866-680-2906. You can also write to the Stanford IRB, Stanford University, 3000 El Camino Real, Five Palo Alto Square, 4th Floor, Palo Alto, CA 94306. </p><p>You may want to print a copy of this consent form to keep. By clicking the button below, you acknowledge that you have read the above information, that you are 18 years of age, or older and give your consent to participate in our internet-based study and consent for us to analyze the resulting data. </p> </div><p> Do you agree with the terms of the experiment as explained above? </p>",,7340,,,3,html-button-response,,
679,color_off,,,,,,,,,,,,,,,,0.0-4.0-0.0,,,,,10736,dark,,,18077,,instructions_pt1,4,instructions,"[{'page_index': 0, 'viewing_time': 2245}, {'page_index': 1, 'viewing_time': 2718}, {'page_index': 2, 'viewing_time': 1836}, {'page_index': 3, 'viewing_time': 1972}, {'page_index': 4, 'viewing_time': 1964}]",
679,color_off,True,,,,,,j,,,,,,,,,0.0-4.0-1.0-0.0,,,,j,10089,dark,blicket_images/red_pyramid.jpg,,28174,,comprehension_quiz,5,image-keyboard-response,,
679,color_off,True,,,,,, ,,,,,,,,,0.0-4.0-1.0-1.0,,,, ,1894,dark,blicket_images/red_pyramid_on.jpg,,30069,,comprehension_quiz,6,image-keyboard-response,,
679,color_off,True,,,,,,f,,,,,,,,,0.0-4.0-1.0-2.0,,,,f,5355,dark,blicket_images/purple_prism.jpg,,35425,,comprehension_quiz,7,image-keyboard-response,,
679,color_off,True,,,,,, ,,,,,,,,,0.0-4.0-1.0-3.0,,,, ,4034,dark,blicket_images/purple_prism_off.jpg,,39460,,comprehension_quiz,8,image-keyboard-response,,
679,color_off,,,,,,,,,,,,,,,,0.0-5.0,,,,,31697,dark,,,71158,,,9,instructions,"[{'page_index': 0, 'viewing_time': 5109}, {'page_index': 1, 'viewing_time': 1437}, {'page_index': 2, 'viewing_time': 599}, {'page_index': 3, 'viewing_time': 684}, {'page_index': 4, 'viewing_time': 823}, {'page_index': 5, 'viewing_time': 5167}, {'page_index': 6, 'viewing_time': 5008}, {'page_index': 7, 'viewing_time': 11715}, {'page_index': 8, 'viewing_time': 1155}]",
679,color_off,True,1,,,,f,off,,,,,,,blicket_images/ls.jpg,,0.0-6.0,,,,f,5811,dark,blicket_images/ls.jpg,,76969,,blicket,10,image-keyboard-response,,
679,color_off,,,,,,,,,,,,,,blicket_images/ls.jpg,,0.0-7.0,,,, ,9518,dark,blicket_images/ls_off.jpg,,86489,,feedback,11,image-keyboard-response,,
679,color_off,False,0,,,,j,on,,,,,,,blicket_images/dc.jpg,,0.0-8.0,,,,f,5618,dark,blicket_images/dc.jpg,,92108,,blicket,12,image-keyboard-response,,
679,color_off,,,,,,,,,,,,,,blicket_images/dc.jpg,,0.0-9.0,,,, ,1719,dark,blicket_images/dc_on.jpg,,93827,,feedback,13,image-keyboard-response,,
679,color_off,False,0,,,,f,off,,,,,,,blicket_images/ls.jpg,,0.0-10.0,,,,j,1921,dark,blicket_images/ls.jpg,,95749,,blicket,14,image-keyboard-response,,
679,color_off,,,,,,,,,,,,,,blicket_images/ls.jpg,,0.0-11.0,,,, ,1684,dark,blicket_images/ls_off.jpg,,97434,,feedback,15,image-keyboard-response,,
679,color_off,False,0,,,,j,on,,,,,,,blicket_images/ds.jpg,,0.0-12.0,,,,f,926,dark,blicket_images/ds.jpg,,98361,,blicket,16,image-keyboard-response,,
679,color_off,,,,,,,,,,,,,,blicket_images/ds.jpg,,0.0-13.0,,,, ,885,dark,blicket_images/ds_on.jpg,,99250,,feedback,17,image-keyboard-response,,
679,color_off,True,1,,,,f,off,,,,,,,blicket_images/ls.jpg,,0.0-14.0,,,,f,690,dark,blicket_images/ls.jpg,,99940,,blicket,18,image-keyboard-response,,
679,color_off,,,,,,,,,,,,,,blicket_images/ls.jpg,,0.0-15.0,,,, ,669,dark,blicket_images/ls_off.jpg,,100611,,feedback,19,image-keyboard-response,,
679,color_off,False,0,,,,f,off,,,,,,,blicket_images/lc.jpg,,0.0-16.0,,,,j,616,dark,blicket_images/lc.jpg,,101227,,blicket,20,image-keyboard-response,,
679,color_off,,,,,,,,,,,,,,blicket_images/lc.jpg,,0.0-17.0,,,, ,585,dark,blicket_images/lc_off.jpg,,101813,,feedback,21,image-keyboard-response,,
679,color_off,False,0,,,,f,off,,,,,,,blicket_images/ls.jpg,,0.0-18.0,,,,j,722,dark,blicket_images/ls.jpg,,102536,,blicket,22,image-keyboard-response,,
679,color_off,,,,,,,,,,,,,,blicket_images/ls.jpg,,0.0-19.0,,,, ,516,dark,blicket_images/ls_off.jpg,,103053,,feedback,23,image-keyboard-response,,
679,color_off,False,0,,,,f,off,,,,,,,blicket_images/lc.jpg,,0.0-20.0,,,,j,557,dark,blicket_images/lc.jpg,,103611,,blicket,24,image-keyboard-response,,
679,color_off,,,,,,,,,,,,,,blicket_images/lc.jpg,,0.0-21.0,,,, ,461,dark,blicket_images/lc_off.jpg,,104073,,feedback,25,image-keyboard-response,,
679,color_off,False,0,,,,j,on,,,,,,,blicket_images/dc.jpg,,0.0-22.0,,,,f,329,dark,blicket_images/dc.jpg,,104403,,blicket,26,image-keyboard-response,,
679,color_off,,,,,,,,,,,,,,blicket_images/dc.jpg,,0.0-23.0,,,, ,305,dark,blicket_images/dc_on.jpg,,104710,,feedback,27,image-keyboard-response,,
679,color_off,True,1,,,,j,on,,,,,,,blicket_images/ds.jpg,,0.0-24.0,,,,j,527,dark,blicket_images/ds.jpg,,105240,,blicket,28,image-keyboard-response,,
679,color_off,,,,,,,,,,,,,,blicket_images/ds.jpg,,0.0-25.0,,,, ,1580,dark,blicket_images/ds_on.jpg,,106821,,feedback,29,image-keyboard-response,,
679,color_off,True,1,,,,f,off,,,,,,,blicket_images/lc.jpg,,0.0-26.0,,,,f,769,dark,blicket_images/lc.jpg,,107591,,blicket,30,image-keyboard-response,,
679,color_off,,,,,,,,,,,,,,blicket_images/lc.jpg,,0.0-27.0,,,, ,1169,dark,blicket_images/lc_off.jpg,,108761,,feedback,31,image-keyboard-response,,
679,color_off,True,1,,,,j,on,,,,,,,blicket_images/ds.jpg,,0.0-28.0,,,,j,587,dark,blicket_images/ds.jpg,,109348,,blicket,32,image-keyboard-response,,
679,color_off,,,,,,,,,,,,,,blicket_images/ds.jpg,,0.0-29.0,,,, ,1047,dark,blicket_images/ds_on.jpg,,110396,,feedback,33,image-keyboard-response,,
679,color_off,False,0,,,,j,on,,,,,,,blicket_images/dc.jpg,,0.0-30.0,,,,f,813,dark,blicket_images/dc.jpg,,111210,,blicket,34,image-keyboard-response,,
679,color_off,,,,,,,,,,,,,,blicket_images/dc.jpg,,0.0-31.0,,,, ,892,dark,blicket_images/dc_on.jpg,,112103,,feedback,35,image-keyboard-response,,
679,color_off,False,0,,,,f,off,,,,,,,blicket_images/lc.jpg,,0.0-32.0,,,,j,575,dark,blicket_images/lc.jpg,,112679,,blicket,36,image-keyboard-response,,
679,color_off,,,,,,,,,,,,,,blicket_images/lc.jpg,,0.0-33.0,,,, ,1072,dark,blicket_images/lc_off.jpg,,113752,,feedback,37,image-keyboard-response,,
679,color_off,False,0,,,,j,on,,,,,,,blicket_images/ds.jpg,,0.0-34.0,,,,f,567,dark,blicket_images/ds.jpg,,114319,,blicket,38,image-keyboard-response,,
679,color_off,,,,,,,,,,,,,,blicket_images/ds.jpg,,0.0-35.0,,,, ,1618,dark,blicket_images/ds_on.jpg,,115937,,feedback,39,image-keyboard-response,,
679,color_off,True,1,,,,f,off,,,,,,,blicket_images/ls.jpg,,0.0-36.0,,,,f,686,dark,blicket_images/ls.jpg,,116623,,blicket,40,image-keyboard-response,,
679,color_off,False,0,,,blicket_images/ls.jpg,,ls,,,,,,,,blicket_images/lc.jpg,0.0-37.0,,,,lc,5449,dark,"Which of these options shows the image from the last trial, that you just saw?",,122074,,pop_quiz,41,html-button-response,,
679,color_off,False,0,,,,,"['dc', 'ds']",,,,,,,,,0.0-38.0,,[0],,"['ds', 'lc']",4370,dark,,,126448,,rule_question,42,survey-multi-select,,
679,color_off,,,,,,,,,,,,,,,,0.0-39.0,,,,0,4728,dark,"<p>Thank you for participating!</p>You answered 6 out of 16 trials correctly, and will recieve a $0.15 bonus.<p>Now you will complete a short survey before finishing the experiment.</p>",,131177,,,43,html-button-response,,
679,color_off,,,29,0.15000000000000002,,,,Non-Hispanic,,,,What color the blocks were,Female,,,0.0-40.0,0.375,,White,"{'age': '29', 'race': 'White', 'gender': 'Female', 'feedback': 'What color the blocks were', 'ethnicity': 'Non-Hispanic', 'other_race': '', 'other_gender': ''}",14542,dark,,,145720,,exit_survey,44,survey-html-form,,
633,color_off,,,,,,,,,[],[],[],,,,,0.0-0.0,,,,,,light,,True,159,False,,0,preload,,
633,color_off,,,,,,,,,[],[],[],,,,,0.0-1.0,,,,,,light,,True,332,False,,1,preload,,
633,color_off,,,,,,,,,,,,,,,,0.0-2.0,,,,,,light,,True,3121,,,2,fullscreen,,
633,color_off,,,,,,,,,,,,,,,,0.0-3.0,,,,0,130456,light,"<p><b>Consent Form</b></p> <div style=""text-align:left;background-color:lightblue; padding:20px; max-width:900px;""><p><b>Description:</b> Welcome! You are invited to participate in a research study in cognitive psychology. You will be asked to perform various tasks on a computer which may include: looking at images or videos, listening to sounds, reading scenarios, or playing games. You may be asked a number of different questions about making judgments and intepreting people's actions. All information collected will remain confidential. </p> <p> <b>Risks and benefits:</b> Risks involved in this study are the same as those normally associated with using a computer (e.g., mild eye/arm strain). If you have any pre- existing conditions that might make reading and completing a computer-based survey strenuous for you, you should probably elect to not participate in this study. If at any time during the study you feel unable to participate because you are experiencing strain, you may end your participation without penalty. We cannot and do not guarantee or promise that you will receive any benefits from this study. Your decision whether or not to participate in this study will not affect your employment, medical care, and/or grades in school. </p><p><b>Time involvement:</b> Your participation in this experiment will take  5 minutes. </p><p><b> Payment:</b> If recruitment materials indicate payment (e.g., Prolific or other recruitment), you will receive compensation as indicated. </p><p><b>Subject's rights:</b> If you have read this notice and have decided to participate in this project, please understand your participation is voluntary and you have the right to withdraw your consent or discontinue participation at any time without penalty or loss of benefits to which you are otherwise entitled. You have the right to refuse to answer particular questions. Your individual privacy will be maintained in all published and written data resulting from the study. </p><p><b>Contact information:</b> If you have any questions, concerns or complaints about this research study, its procedures, or risks and benefits, you should ask the Protocol Director, (Professor Tobias Gerstenberg, Phone: (650) 725-2431; Email: gerstenberg@stanford.edu). </p><p><b>Independent contact:</b> If you are not satisfied with how this study is being conducted, or if you have any concerns, complaints, or general questions about the research or your rights as a participant, please contact the Stanford Institutional Review Board (IRB) to speak to someone independent of the research team via email at irb2-manager@lists.stanford.edu, or via phone at (650) 723-2480 or toll free at 1-866-680-2906. You can also write to the Stanford IRB, Stanford University, 3000 El Camino Real, Five Palo Alto Square, 4th Floor, Palo Alto, CA 94306. </p><p>You may want to print a copy of this consent form to keep. By clicking the button below, you acknowledge that you have read the above information, that you are 18 years of age, or older and give your consent to participate in our internet-based study and consent for us to analyze the resulting data. </p> </div><p> Do you agree with the terms of the experiment as explained above? </p>",,133580,,,3,html-button-response,,
633,color_off,,,,,,,,,,,,,,,,0.0-4.0-0.0,,,,,16275,light,,,149855,,instructions_pt1,4,instructions,"[{'page_index': 0, 'viewing_time': 2428}, {'page_index': 1, 'viewing_time': 4138}, {'page_index': 2, 'viewing_time': 1648}, {'page_index': 3, 'viewing_time': 1972}, {'page_index': 4, 'viewing_time': 6088}]",
633,color_off,True,,,,,,j,,,,,,,,,0.0-4.0-1.0-0.0,,,,j,8419,light,blicket_images/red_pyramid.jpg,,158278,,comprehension_quiz,5,image-keyboard-response,,
633,color_off,True,,,,,, ,,,,,,,,,0.0-4.0-1.0-1.0,,,, ,1733,light,blicket_images/red_pyramid_on.jpg,,160014,,comprehension_quiz,6,image-keyboard-response,,
633,color_off,False,,,,,,f,,,,,,,,,0.0-4.0-1.0-2.0,,,,j,3945,light,blicket_images/purple_prism.jpg,,163960,,comprehension_quiz,7,image-keyboard-response,,
633,color_off,True,,,,,, ,,,,,,,,,0.0-4.0-1.0-3.0,,,, ,3344,light,blicket_images/purple_prism_off.jpg,,167307,,comprehension_quiz,8,image-keyboard-response,,
633,color_off,False,,,,,,,,,,,,,,,0.0-4.0-2.0-0.0,,,,0,2368,light,<p> Oops! You have answered one or more questions incorrectly.</p><p> Please Review the instructions again before continuing with the experiment </p>,,169679,,fail_message,9,html-button-response,,
633,color_off,,,,,,,,,,,,,,,,0.0-4.1-0.1,,,,,31175,light,,,200854,,instructions_pt1,10,instructions,"[{'page_index': 0, 'viewing_time': 1321}, {'page_index': 1, 'viewing_time': 963}, {'page_index': 2, 'viewing_time': 1607}, {'page_index': 3, 'viewing_time': 25539}, {'page_index': 4, 'viewing_time': 1744}]",
633,color_off,True,,,,,,j,,,,,,,,,0.0-4.1-1.1-0.1,,,,j,5762,light,blicket_images/red_pyramid.jpg,,206618,,comprehension_quiz,11,image-keyboard-response,,
633,color_off,True,,,,,, ,,,,,,,,,0.0-4.1-1.1-1.1,,,, ,831,light,blicket_images/red_pyramid_on.jpg,,207454,,comprehension_quiz,12,image-keyboard-response,,
633,color_off,True,,,,,,f,,,,,,,,,0.0-4.1-1.1-2.1,,,,f,4899,light,blicket_images/purple_prism.jpg,,212358,,comprehension_quiz,13,image-keyboard-response,,
633,color_off,True,,,,,, ,,,,,,,,,0.0-4.1-1.1-3.1,,,, ,792,light,blicket_images/purple_prism_off.jpg,,213151,,comprehension_quiz,14,image-keyboard-response,,
633,color_off,,,,,,,,,,,,,,,,0.0-5.0,,,,,38488,light,,,251640,,,15,instructions,"[{'page_index': 0, 'viewing_time': 4455}, {'page_index': 1, 'viewing_time': 1405}, {'page_index': 2, 'viewing_time': 453}, {'page_index': 3, 'viewing_time': 1799}, {'page_index': 4, 'viewing_time': 1032}, {'page_index': 5, 'viewing_time': 13672}, {'page_index': 6, 'viewing_time': 7694}, {'page_index': 7, 'viewing_time': 7258}, {'page_index': 8, 'viewing_time': 721}]",
633,color_off,False,0,,,,f,off,,,,,,,blicket_images/dc.jpg,,0.0-6.0,,,,j,3150,light,blicket_images/dc.jpg,,254792,,blicket,16,image-keyboard-response,,
633,color_off,,,,,,,,,,,,,,blicket_images/dc.jpg,,0.0-7.0,,,, ,2237,light,blicket_images/dc_off.jpg,,257036,,feedback,17,image-keyboard-response,,
633,color_off,False,0,,,,f,off,,,,,,,blicket_images/ds.jpg,,0.0-8.0,,,,j,1788,light,blicket_images/ds.jpg,,258828,,blicket,18,image-keyboard-response,,
633,color_off,,,,,,,,,,,,,,blicket_images/ds.jpg,,0.0-9.0,,,, ,1031,light,blicket_images/ds_off.jpg,,259862,,feedback,19,image-keyboard-response,,
633,color_off,True,1,,,,f,off,,,,,,,blicket_images/dc.jpg,,0.0-10.0,,,,f,1286,light,blicket_images/dc.jpg,,261150,,blicket,20,image-keyboard-response,,
633,color_off,,,,,,,,,,,,,,blicket_images/dc.jpg,,0.0-11.0,,,, ,1018,light,blicket_images/dc_off.jpg,,262173,,feedback,21,image-keyboard-response,,
633,color_off,True,1,,,,j,on,,,,,,,blicket_images/ls.jpg,,0.0-12.0,,,,j,1336,light,blicket_images/ls.jpg,,263513,,blicket,22,image-keyboard-response,,
633,color_off,,,,,,,,,,,,,,blicket_images/ls.jpg,,0.0-13.0,,,, ,4120,light,blicket_images/ls_on.jpg,,267639,,feedback,23,image-keyboard-response,,
633,color_off,False,0,,,,j,on,,,,,,,blicket_images/lc.jpg,,0.0-14.0,,,,f,1205,light,blicket_images/lc.jpg,,268849,,blicket,24,image-keyboard-response,,
633,color_off,,,,,,,,,,,,,,blicket_images/lc.jpg,,0.0-15.0,,,, ,798,light,blicket_images/lc_on.jpg,,269652,,feedback,25,image-keyboard-response,,
633,color_off,True,1,,,,j,on,,,,,,,blicket_images/ls.jpg,,0.0-16.0,,,,j,932,light,blicket_images/ls.jpg,,270586,,blicket,26,image-keyboard-response,,
